rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,694673,Abimelec Ortiz,WSH,PHI,2026-08-05T22:40:00Z,Pre-Game,2,Andrew Painter,691725,R,76.1,Tier 2,Best Overall,"Elite Power, Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",92.6,46.5,71.3,100.0,80.0,50.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,3,2,6,1,Contact streak: 2/6 over last 3 games,"platoon edge; pitcher baseline 9.4% barrel, 15.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,16.7,66.7,98.7,104.2248,0.873,0.545,0.499,75.5,63.6,50.0,66.7,1.0,0.667,9.4,36.5,87.4,0.465,0.194,28.3,Out To LF,82,Citizens Bank Park,
2,656941,Kyle Schwarber,PHI,WSH,2026-08-05T22:40:00Z,Pre-Game,1,Jake Irvin,663623,R,72.9,Tier 2,Watch List,"Elite Power, Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",77.2,68.5,71.3,93.2,80.0,0.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,20,0,"Last 7 games: 2/20, 0 HR","platoon edge; pitcher baseline 12.8% barrel, 17.7 HR allowed",lift-pull EV profile; pitcher allows elevated contact,18.42,54.49,93.6,104.6005,0.518,0.277,0.3772,77.09,75.07,54.49,33.6,39.9,0.295,12.84,46.26,89.84,0.4875,0.2288,30.84,Out To LF,82,Citizens Bank Park,
3,808959,Munetaka Murakami,CWS,BOS,2026-08-05T23:10:00Z,Pre-Game,2,Sonny Gray,543243,R,70.8,Tier 2,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",83.1,37.6,67.7,100.0,80.0,60.0,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,29,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.7% barrel, 15.9 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,20.1,59.8,94.2,104.7714,0.51,0.288,0.369,75.0,52.4,43.3,39.6,24.0,0.298,7.7,39.16,89.25,0.3936,0.1404,22.22,Out To CF,84,Fenway Park,
4,547180,Bryce Harper,PHI,WSH,2026-08-05T22:40:00Z,Pre-Game,3,Jake Irvin,663623,R,68.7,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",53.8,68.5,71.3,96.6,80.0,60.7,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 12.8% barrel, 17.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.95,45.82,90.6,102.1173,0.5074,0.2331,0.3827,74.24,46.48,38.33,27.52,24.9,0.24,12.84,46.26,89.84,0.4875,0.2288,30.84,Out To LF,82,Citizens Bank Park,
5,621566,Matt Olson,ATL,MIA,2026-08-05T23:15:00Z,Pre-Game,3,Eury Pérez,691587,R,64.3,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",66.0,46.2,41.9,96.6,80.0,88.9,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 9.9% barrel, 12.7 HR allowed",lift-pull EV profile; pitcher allows elevated contact,14.61,51.34,92.81,103.8489,0.5088,0.2594,0.3614,74.53,47.33,38.0,32.5,30.4,0.2561,9.91,41.39,88.75,0.3751,0.1672,31.36,In From RF,82,Truist Park,
6,624413,Pete Alonso,BAL,LAA,2026-08-05T22:35:00Z,Pre-Game,2,Reid Detmers,672282,L,63.9,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",68.8,39.1,58.1,100.0,78.0,40.7,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,1,"Last 7 games: 7/26, 1 HR","platoon edge; pitcher baseline 8.1% barrel, 12.3 HR allowed",EV profile; pitcher fly-ball pressure modest,14.56,54.75,93.78,104.0996,0.5314,0.2577,0.3804,74.78,49.21,36.5,30.25,27.5,0.224,8.06,39.58,89.96,0.3637,0.1411,28.13,R To L,83,Oriole Park at Camden Yards,
7,676475,Alec Burleson,STL,NYY,2026-08-05T23:05:00Z,Pre-Game,3,Will Warren,701542,R,63.7,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",53.8,46.0,63.2,96.6,80.0,93.3,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,24,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.2% barrel, 17.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.04,47.2,91.56,101.8888,0.52,0.2298,0.373,73.07,31.83,43.82,27.96,18.0,0.1851,8.24,42.85,90.58,0.4183,0.1589,23.68,R To L,79,Yankee Stadium,
8,677800,Wilyer Abreu,BOS,CWS,2026-08-05T23:10:00Z,Pre-Game,3,Sean Burke,680732,R,62.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",53.4,42.7,67.7,96.6,80.0,73.2,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,29,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 8.6% barrel, 16.0 HR allowed",fly-ball profile; pitcher allows elevated contact,12.65,42.8,90.1,101.21,0.4771,0.2257,0.3434,73.89,38.31,36.85,37.94,19.9,0.2073,8.61,38.08,89.11,0.3891,0.1599,30.91,Out To CF,84,Fenway Park,
9,669065,Kyle Stowers,MIA,ATL,2026-08-05T23:15:00Z,Pre-Game,2,Bryce Elder,693821,R,61.7,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",61.4,42.3,41.9,100.0,80.0,74.5,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 6.8% barrel, 20.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.2,53.68,91.8,103.2543,0.4656,0.2251,0.3428,75.21,54.39,46.41,30.87,18.7,0.2329,6.82,41.91,90.14,0.4116,0.1582,26.01,In From RF,82,Truist Park,
10,545361,Mike Trout,LAA,BAL,2026-08-05T22:35:00Z,Pre-Game,2,Trevor Rogers,669432,L,60.3,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",64.4,35.8,58.1,100.0,78.0,15.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,0,"Last 7 games: 6/27, 0 HR","platoon edge; pitcher baseline 6.8% barrel, 8.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,16.78,48.32,90.48,103.2607,0.5027,0.2509,0.3825,74.77,49.17,38.54,32.75,20.4,0.2063,6.83,42.03,89.28,0.3872,0.1433,24.81,R To L,83,Oriole Park at Camden Yards,
