rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
33,671218,Heliot Ramos,SF,COL,2026-07-12T20:05:00Z,Scheduled,1,Michael Lorenzen,547179,R,53.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",56.4,51.0,19.3,88.7,50.0,63.7,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,30,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.6% barrel, 17.3 HR allowed",EV profile; pitcher fly-ball pressure modest,14.12,49.92,92.22,103.4121,0.4744,0.2065,0.3396,72.74,29.44,35.2,24.35,11.9,0.1839,8.59,44.1,90.14,0.4608,0.1798,25.59,,,Oracle Park,
34,681715,Heriberto Hernandez,MIA,CLE,2026-07-12T17:40:00Z,Scheduled,5,Joey Cantillo,676282,L,53.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge, Hot Hitter/Streak",57.6,35.4,21.5,81.9,78.0,89.5,No,Yes,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,20,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 7.8% barrel, 11.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.84,49.32,91.6,101.9295,0.4994,0.2383,0.3634,74.45,47.9,45.35,32.16,12.1,0.2238,7.76,38.09,87.96,0.3749,0.1431,29.05,,,loanDepot park,
35,691023,Jordan Walker,STL,ATL,2026-07-12T18:15:00Z,Scheduled,4,JR Ritchie,702275,R,53.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",61.5,39.2,22.1,90.4,50.0,66.7,No,Yes,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.9% barrel, 7.0 HR allowed",EV profile; pitcher fly-ball pressure modest,13.42,51.4,93.63,105.2795,0.4736,0.211,0.3452,78.87,83.54,38.24,24.19,17.2,0.1974,7.9,38.9,89.4,0.397,0.159,28.6,,,Busch Stadium,
36,669065,Kyle Stowers,MIA,CLE,2026-07-12T17:40:00Z,Scheduled,3,Joey Cantillo,676282,L,53.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",60.6,35.4,21.5,92.1,50.0,85.2,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,28,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 7.8% barrel, 11.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.27,53.89,91.59,103.1769,0.467,0.2209,0.3449,75.07,52.19,47.81,28.98,15.9,0.2308,7.76,38.09,87.96,0.3749,0.1431,29.05,,,loanDepot park,
37,695657,Colson Montgomery,CWS,ATH,2026-07-12T18:10:00Z,Scheduled,4,J.T. Ginn,669372,R,53.2,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",57.0,32.3,27.6,90.4,80.0,53.7,No,Yes,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,30,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.5% barrel, 12.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,14.01,44.29,89.33,102.1593,0.4674,0.2416,0.3312,76.51,68.06,49.93,35.68,22.4,0.2648,7.49,37.64,87.42,0.3754,0.1414,23.36,,,Rate Field,
38,668709,JJ Bleday,CIN,CHC,2026-07-12T17:40:00Z,Scheduled,3,Matthew Boyd,571510,L,52.6,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Hot Hitter/Streak",40.1,50.9,39.3,92.1,50.0,77.4,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 10.3% barrel, 8.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.41,41.57,88.84,100.1885,0.4276,0.183,0.3411,73.17,29.36,47.0,30.82,14.7,0.2319,10.33,46.4,89.76,0.4232,0.1706,24.38,,,Great American Ball Park,
39,683002,Gunnar Henderson,BAL,KC,2026-07-12T17:35:00Z,Scheduled,1,Seth Lugo,607625,R,52.5,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",37.5,60.9,32.1,88.7,80.0,21.0,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,29,1,"Last 7 games: 4/29, 1 HR","platoon edge; pitcher baseline 10.5% barrel, 17.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,7.55,46.19,90.42,101.3682,0.3998,0.1497,0.3179,74.67,47.1,41.43,23.8,16.3,0.1717,10.47,43.59,90.56,0.4849,0.2107,30.3,,,Oriole Park at Camden Yards,
40,669477,Casey Schmitt,SF,COL,2026-07-12T20:05:00Z,Scheduled,3,Michael Lorenzen,547179,R,52.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",49.4,51.0,19.3,92.1,50.0,74.5,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 8.6% barrel, 17.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.38,44.36,89.78,100.7647,0.4941,0.2129,0.3504,72.26,25.78,40.64,32.87,16.2,0.1983,8.59,44.1,90.14,0.4608,0.1798,25.59,,,Oracle Park,
41,665019,Kody Clemens,MIN,LAA,2026-07-12T18:10:00Z,Scheduled,4,José Soriano,667755,R,52.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",54.1,36.4,27.1,90.4,80.0,39.2,No,Yes,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,1,"Last 7 games: 7/27, 1 HR","platoon edge; pitcher baseline 8.0% barrel, 12.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,12.63,46.9,92.34,101.7244,0.4636,0.209,0.338,71.99,14.31,43.56,32.27,16.9,0.2378,8.04,40.36,89.23,0.3761,0.1376,19.38,,,Target Field,
42,695600,Carter Jensen,KC,BAL,2026-07-12T17:35:00Z,Scheduled,1,Shane Baz,669358,R,52.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",53.7,42.5,32.1,88.7,80.0,0.0,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,25,0,"Last 7 games: 3/25, 0 HR","platoon edge; pitcher baseline 8.2% barrel, 14.1 HR allowed",EV profile; pitcher fly-ball pressure modest,12.54,48.01,92.18,102.93,0.4489,0.1976,0.3364,74.27,40.5,39.04,29.23,10.0,0.2073,8.24,40.66,89.84,0.4056,0.1539,25.15,,,Oriole Park at Camden Yards,
43,687263,Zach Neto,LAA,MIN,2026-07-12T18:10:00Z,Scheduled,1,Taj Bradley,671737,R,52.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",51.2,49.1,27.1,88.7,50.0,52.1,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,29,1,Contact streak: 10/29 over last 7 games,"same-side matchup; pitcher baseline 9.2% barrel, 14.8 HR allowed",fly-ball profile; pitcher allows elevated contact,13.58,42.19,90.09,100.3045,0.4383,0.2209,0.323,71.12,12.53,48.46,36.64,21.1,0.2219,9.22,44.03,90.88,0.3861,0.1589,30.03,,,Target Field,
44,682985,Riley Greene,DET,PHI,2026-07-12T17:40:00Z,Scheduled,5,Zack Wheeler,554430,R,52.2,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge, Hot Hitter/Streak",61.2,23.8,27.6,81.9,80.0,70.8,No,Yes,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,23,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 6.4% barrel, 12.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.93,48.65,91.09,102.902,0.4868,0.2319,0.3565,75.6,57.97,39.26,32.96,19.9,0.1951,6.43,35.57,86.91,0.3172,0.1177,24.97,,,Comerica Park,
45,691016,Tyler Soderstrom,ATH,CWS,2026-07-12T18:10:00Z,Scheduled,2,Noah Schultz,702273,L,51.9,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",45.8,54.5,27.6,95.5,50.0,33.7,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,18,1,"Last 7 games: 4/18, 1 HR","same-side matchup; pitcher baseline 12.1% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.56,46.09,90.55,101.9394,0.4388,0.1813,0.3424,74.35,42.94,36.35,26.3,17.3,0.2183,12.1,37.6,88.6,0.466,0.208,27.8,,,Rate Field,
46,671739,Michael Harris,ATL,STL,2026-07-12T18:15:00Z,Scheduled,1,Dustin May,669160,R,51.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",52.6,42.1,22.1,88.7,80.0,26.1,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,34,0,"Last 7 games: 10/34, 0 HR","platoon edge; pitcher baseline 7.5% barrel, 11.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.04,48.16,91.18,103.8585,0.4954,0.2033,0.3521,74.65,46.23,34.19,23.54,17.2,0.1852,7.45,46.18,90.32,0.3978,0.1483,23.54,,,Busch Stadium,
47,668939,Adley Rutschman,BAL,KC,2026-07-12T17:35:00Z,Scheduled,2,Seth Lugo,607625,R,51.6,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",34.8,59.0,32.1,95.5,75.0,20.9,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,0,"Last 7 games: 7/27, 0 HR","switch hitter; pitcher baseline 10.5% barrel, 17.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,7.43,41.61,89.47,99.7403,0.4296,0.1641,0.3418,70.66,13.18,37.77,28.8,8.3,0.174,10.47,43.59,90.56,0.4849,0.2107,30.3,,,Oriole Park at Camden Yards,
48,605137,Josh Bell,MIN,LAA,2026-07-12T18:10:00Z,Scheduled,3,José Soriano,667755,R,51.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",47.9,35.1,27.1,92.1,75.0,70.4,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,29,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 8.0% barrel, 12.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.26,44.76,90.12,101.1046,0.4661,0.2122,0.3401,72.33,28.6,41.22,27.62,15.7,0.1814,8.04,40.36,89.23,0.3761,0.1376,19.38,,,Target Field,
49,572233,Christian Walker,HOU,TEX,2026-07-12T18:35:00Z,Scheduled,4,MacKenzie Gore,669022,L,51.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",43.5,47.5,27.6,90.4,78.0,39.2,No,Yes,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,1,"Last 7 games: 7/27, 1 HR","platoon edge; pitcher baseline 9.2% barrel, 13.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.94,43.44,89.92,101.5726,0.4063,0.1764,0.3091,74.24,42.67,43.88,28.21,22.1,0.2145,9.2,44.45,90.19,0.3947,0.1551,27.72,,,Globe Life Field,
50,592626,Joc Pederson,TEX,HOU,2026-07-12T18:35:00Z,Scheduled,1,Cristian Javier,664299,R,51.2,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",48.3,43.1,27.6,88.7,80.0,24.0,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,19,1,"Last 7 games: 3/19, 1 HR","platoon edge; pitcher baseline 8.8% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.9,48.23,91.76,101.8965,0.4322,0.1887,0.3423,72.42,23.47,40.8,27.58,13.2,0.2037,8.81,38.79,90.23,0.4068,0.1446,35.16,,,Globe Life Field,
51,682928,CJ Abrams,WSH,NYY,2026-07-12T17:35:00Z,Scheduled,4,Will Warren,701542,R,51.1,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",39.4,45.0,28.2,90.4,80.0,64.8,No,Yes,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.2% barrel, 15.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.28,40.46,89.47,100.0261,0.4311,0.1791,0.3321,72.75,26.83,44.5,28.8,19.7,0.2208,8.24,41.52,90.44,0.4127,0.1582,25.57,,,Nationals Park,
52,676475,Alec Burleson,STL,ATL,2026-07-12T18:15:00Z,Scheduled,3,JR Ritchie,702275,R,51.1,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",52.2,39.2,22.1,92.1,80.0,20.8,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,22,1,"Last 7 games: 3/22, 1 HR","platoon edge; pitcher baseline 7.9% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.48,46.57,91.35,101.7251,0.5144,0.2291,0.3688,72.96,29.97,43.54,28.31,15.9,0.1879,7.9,38.9,89.4,0.397,0.159,28.6,,,Busch Stadium,
53,641343,Jake Bauers,MIL,PIT,2026-07-12T16:15:00Z,Scheduled,5,Paul Skenes,694973,R,51.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",59.7,24.8,24.3,81.9,80.0,61.5,No,Yes,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed; order MLB 5 vs RotoWire 4,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,21,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 5.9% barrel, 11.0 HR allowed",EV profile; pitcher fly-ball pressure modest,13.56,50.78,92.12,103.1762,0.4668,0.2167,0.3575,76.71,70.77,39.57,29.56,14.0,0.2151,5.94,38.35,87.81,0.321,0.1176,24.06,,,PNC Park,
54,666176,Jo Adell,LAA,MIN,2026-07-12T18:10:00Z,Scheduled,6,Taj Bradley,671737,R,50.9,Longshot,Watch List,"Projected Lineup, Strong Barrel, Hot Hitter/Streak",51.5,49.1,27.1,71.7,50.0,70.8,No,Yes,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,23,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 9.2% barrel, 14.8 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.21,45.73,90.37,102.6264,0.4734,0.212,0.3377,77.32,71.44,37.79,26.86,20.2,0.1825,9.22,44.03,90.88,0.3861,0.1589,30.03,,,Target Field,
55,663728,Cal Raleigh,SEA,TB,2026-07-12T17:40:00Z,Scheduled,4,Ian Seymour,693855,L,50.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",51.6,35.0,27.6,90.4,75.0,36.3,No,Yes,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,1,"Last 7 games: 6/25, 1 HR","switch hitter; pitcher baseline 8.0% barrel, 7.8 HR allowed",fly-ball profile; pitcher allows elevated contact,13.76,38.05,89.27,100.2294,0.4119,0.2208,0.3087,74.85,51.62,53.87,44.53,24.3,0.2034,8.01,36.61,88.21,0.37,0.1537,31.34,,,Tropicana Field,
56,665489,Vladimir Guerrero,TOR,SD,2026-07-12T20:10:00Z,Scheduled,3,Germán Márquez,608566,R,50.8,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",40.2,58.5,22.6,92.1,50.0,54.7,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 9.8% barrel, 12.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.56,46.22,90.6,103.1386,0.4381,0.1444,0.356,76.35,64.06,36.58,18.4,10.4,0.1148,9.84,45.42,89.95,0.4823,0.2103,32.84,,,Petco Park,
57,694671,Wyatt Langford,TEX,HOU,2026-07-12T18:35:00Z,Scheduled,2,Cristian Javier,664299,R,50.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",41.8,43.1,27.6,95.5,50.0,88.7,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,29,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 8.8% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.15,40.56,89.72,100.9352,0.427,0.1883,0.3194,72.96,26.97,40.58,29.27,12.9,0.218,8.81,38.79,90.23,0.4068,0.1446,35.16,,,Globe Life Field,
58,592518,Manny Machado,SD,TOR,2026-07-12T20:10:00Z,Scheduled,4,Kevin Gausman,592332,R,50.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",49.3,44.4,22.6,90.4,50.0,62.4,No,Yes,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.7% barrel, 16.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.43,45.83,90.94,101.8062,0.4397,0.1981,0.3298,74.64,44.4,39.94,28.29,21.4,0.2102,8.71,40.49,89.02,0.4077,0.1676,26.3,,,Petco Park,
59,621493,Taylor Ward,BAL,KC,2026-07-12T17:35:00Z,Scheduled,3,Seth Lugo,607625,R,50.2,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",32.9,60.9,32.1,92.1,50.0,50.3,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,1,Contact streak: 8/24 over last 7 games,"same-side matchup; pitcher baseline 10.5% barrel, 17.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.1,40.25,89.54,99.6112,0.4031,0.156,0.3428,68.59,4.26,32.89,29.59,14.3,0.1413,10.47,43.59,90.56,0.4849,0.2107,30.3,,,Oriole Park at Camden Yards,
60,668227,Randy Arozarena,SEA,TB,2026-07-12T17:40:00Z,Scheduled,2,Ian Seymour,693855,L,50.2,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",40.4,35.9,27.6,95.5,78.0,74.9,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,24,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.0% barrel, 7.8 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.98,45.42,91.37,101.1222,0.424,0.1697,0.3452,71.39,24.62,34.61,22.0,15.1,0.1733,8.01,36.61,88.21,0.37,0.1537,31.34,,,Tropicana Field,
61,701538,Jackson Merrill,SD,TOR,2026-07-12T20:10:00Z,Scheduled,2,Kevin Gausman,592332,R,50.2,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",43.3,44.4,22.6,95.5,80.0,26.4,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,0,"Last 7 games: 8/27, 0 HR","platoon edge; pitcher baseline 8.7% barrel, 16.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.41,44.09,89.56,100.25,0.4326,0.1864,0.3162,73.05,28.02,38.26,27.89,11.8,0.151,8.71,40.49,89.02,0.4077,0.1676,26.3,,,Petco Park,
62,663757,Trent Grisham,NYY,WSH,2026-07-12T17:35:00Z,Scheduled,3,Cade Cavalli,676917,R,49.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",49.4,30.2,28.2,92.1,80.0,39.2,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,1,"Last 7 games: 7/27, 1 HR","platoon edge; pitcher baseline 6.4% barrel, 7.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.75,46.33,90.82,100.8968,0.4609,0.2073,0.3567,70.44,8.35,44.02,31.54,16.5,0.194,6.39,39.84,88.68,0.3825,0.1326,20.35,,,Nationals Park,
63,678246,Miguel Vargas,CWS,ATH,2026-07-12T18:10:00Z,Scheduled,3,J.T. Ginn,669372,R,49.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",57.8,32.3,27.6,92.1,50.0,25.3,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,24,1,"Last 7 games: 4/24, 1 HR","same-side matchup; pitcher baseline 7.5% barrel, 12.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.88,44.84,90.26,100.6005,0.5057,0.2431,0.3778,73.12,35.08,42.95,37.2,19.5,0.2258,7.49,37.64,87.42,0.3754,0.1414,23.36,,,Rate Field,
64,543807,George Springer,TOR,SD,2026-07-12T20:10:00Z,Scheduled,4,Germán Márquez,608566,R,49.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",40.6,58.5,22.6,90.4,50.0,32.5,No,Yes,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,1,"Last 7 games: 6/28, 1 HR","same-side matchup; pitcher baseline 9.8% barrel, 12.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.25,41.23,88.81,100.142,0.4303,0.1855,0.334,73.0,33.2,42.84,27.21,15.9,0.1866,9.84,45.42,89.95,0.4823,0.2103,32.84,,,Petco Park,
65,668804,Bryan Reynolds,PIT,MIL,2026-07-12T16:15:00Z,Scheduled,3,Robert Gasser,688107,L,49.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",46.5,32.1,24.3,92.1,75.0,60.7,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 7.8% barrel, 5.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.24,46.98,90.99,102.0424,0.454,0.1953,0.359,72.69,29.21,40.57,24.76,14.6,0.1843,7.81,34.04,88.13,0.3694,0.1593,27.38,,,PNC Park,
