hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hitter_hand,barrel_pct,iso,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hard_hit_pct,hr_total,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,pitcher_hr_allowed,pitcher_hr_allowed_vs_lhh,pitcher_hr_allowed_vs_rhh,ballpark,park_hr_factor,weather_temp,wind_speed,wind_direction,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,public_attention,odds
803011,Sam Antonacci,CWS,BAL,2026-06-29T22:35:00Z,Pre-Game,1,Shane Baz,669358,R,L,7.2,0.119,87.9,98.4516,0.439,0.137,0.373,70.3,9.7,33.9,20.2,36.8,4.0,8.45,40.24,89.84,0.4112,0.1577,24.8,14.1,14.1,14.1,Oriole Park at Camden Yards,108,87,6,R To L,Yes,No,1,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,0,"Last 7 games: 8/28, 0 HR","platoon edge; pitcher baseline 8.4% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
678246,Miguel Vargas,CWS,BAL,2026-06-29T22:35:00Z,Pre-Game,2,Shane Baz,669358,R,R,12.9,0.2237,89.98,100.4901,0.5092,0.2424,0.3792,73.12,35.22,42.6,35.66,43.86,18.1,8.45,40.24,89.84,0.4112,0.1577,24.8,14.1,14.1,14.1,Oriole Park at Camden Yards,108,87,6,R To L,Yes,No,2,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,24,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 8.4% barrel, 14.1 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,,
695657,Colson Montgomery,CWS,BAL,2026-06-29T22:35:00Z,Pre-Game,3,Shane Baz,669358,R,L,14.22,0.2669,89.61,102.4126,0.4625,0.2409,0.3312,76.51,67.71,49.79,35.12,44.92,20.3,8.45,40.24,89.84,0.4112,0.1577,24.8,14.1,14.1,14.1,Oriole Park at Camden Yards,108,87,6,R To L,Yes,No,5,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 3 vs RotoWire 5,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,0,"Last 7 games: 5/26, 0 HR","platoon edge; pitcher baseline 8.4% barrel, 14.1 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,,
691019,Kyle Teel,CWS,BAL,2026-06-29T22:35:00Z,Pre-Game,4,Shane Baz,669358,R,L,9.88,0.1653,89.07,99.2665,0.3992,0.1475,0.3419,72.3,30.29,33.12,29.94,46.28,3.1,8.45,40.24,89.84,0.4112,0.1577,24.8,14.1,14.1,14.1,Oriole Park at Camden Yards,108,87,6,R To L,Yes,No,3,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 4 vs RotoWire 3,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,5,4,17,1,"Last 5 games: 4/17, 1 HR","platoon edge; pitcher baseline 8.4% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
545341,Randal Grichuk,CWS,BAL,2026-06-29T22:35:00Z,Pre-Game,5,Shane Baz,669358,R,R,14.22,0.2703,91.21,102.7147,0.5389,0.246,0.3708,73.97,39.98,47.06,30.39,48.59,9.0,8.45,40.24,89.84,0.4112,0.1577,24.8,14.1,14.1,14.1,Oriole Park at Camden Yards,108,87,6,R To L,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,16,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 8.4% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
695731,Braden Montgomery,CWS,BAL,2026-06-29T22:35:00Z,Pre-Game,6,Shane Baz,669358,R,S,6.5,0.18,90.0,100.6476,0.395,0.139,0.309,70.5,12.9,39.1,21.7,41.3,2.0,8.45,40.24,89.84,0.4112,0.1577,24.8,14.1,14.1,14.1,Oriole Park at Camden Yards,108,87,6,R To L,Yes,No,7,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 6 vs RotoWire 7,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,1,"Last 7 games: 8/26, 1 HR","switch hitter; pitcher baseline 8.4% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
671976,Tristan Peters,CWS,BAL,2026-06-29T22:35:00Z,Pre-Game,7,Shane Baz,669358,R,L,3.29,0.1106,86.73,97.7754,0.311,0.0917,0.2551,69.21,4.76,40.79,16.8,32.58,2.8,8.45,40.24,89.84,0.4112,0.1577,24.8,14.1,14.1,14.1,Oriole Park at Camden Yards,108,87,6,R To L,Yes,No,8,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 7 vs RotoWire 8,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,22,1,"Last 7 games: 6/22, 1 HR","platoon edge; pitcher baseline 8.4% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
805367,Chase Meidroth,CWS,BAL,2026-06-29T22:35:00Z,Pre-Game,8,Shane Baz,669358,R,R,3.63,0.0943,87.78,97.359,0.3253,0.0905,0.2874,67.05,1.32,37.7,19.91,34.77,5.7,8.45,40.24,89.84,0.4112,0.1577,24.8,14.1,14.1,14.1,Oriole Park at Camden Yards,108,87,6,R To L,Yes,No,6,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 8 vs RotoWire 6,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,0,"Last 7 games: 8/28, 0 HR","same-side matchup; pitcher baseline 8.4% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
694378,Jacob Gonzalez,CWS,BAL,2026-06-29T22:35:00Z,Pre-Game,9,Shane Baz,669358,R,L,2.2,0.109,88.6,99.5157,0.333,0.115,0.295,71.7,14.4,46.8,29.8,39.1,2.0,8.45,40.24,89.84,0.4112,0.1577,24.8,14.1,14.1,14.1,Oriole Park at Camden Yards,108,87,6,R To L,Yes,No,9,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,22,1,"Last 7 games: 6/22, 1 HR","platoon edge; pitcher baseline 8.4% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
683002,Gunnar Henderson,BAL,CWS,2026-06-29T22:35:00Z,Pre-Game,1,Sean Burke,680732,R,L,8.25,0.1815,90.28,101.2653,0.4026,0.1567,0.3165,74.74,47.66,42.06,24.08,46.12,16.3,8.12,38.64,89.25,0.408,0.1676,31.12,14.6,14.6,14.6,Oriole Park at Camden Yards,108,87,6,R To L,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,31,0,"Last 7 games: 7/31, 0 HR","platoon edge; pitcher baseline 8.1% barrel, 14.6 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,,
