rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,669065,Kyle Stowers,MIA,ATH,2026-07-05T01:40:00Z,Pre-Game,2,Aaron Civale,650644,R,69.5,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",59.9,57.0,73.9,100.0,80.0,75.6,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,29,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.8% barrel, 14.6 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,14.06,53.47,91.31,103.1796,0.4733,0.223,0.3484,74.93,51.21,48.02,28.42,14.5,0.2266,9.8,43.93,89.9,0.4671,0.2005,33.72,Out To LF,88,Sutter Health Park,
2,696100,Hunter Goodman,COL,SF,2026-07-05T00:10:00Z,Pre-Game,3,Robbie Ray,592662,L,68.2,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",62.1,52.7,68.7,96.6,78.0,83.6,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,6,Hot streak: 6 HR in last 7 games,"platoon edge; pitcher baseline 9.7% barrel, 16.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,16.12,46.97,91.29,103.0552,0.4737,0.2378,0.3275,75.03,50.61,49.61,32.55,28.2,0.2854,9.67,40.78,89.88,0.4193,0.187,35.76,R To L,87,Coors Field,
3,701762,Nick Kurtz,ATH,MIA,2026-07-05T01:40:00Z,Pre-Game,1,Sandy Alcantara,645261,R,67.6,Tier 3,Watch List,"Elite Power, Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",78.5,33.0,73.9,93.2,80.0,48.3,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,1,Contact streak: 8/25 over last 7 games,"platoon edge; pitcher baseline 6.4% barrel, 15.0 HR allowed",EV profile; pitcher fly-ball pressure modest,18.85,56.63,93.96,105.8401,0.523,0.2675,0.3874,77.97,79.0,34.25,30.56,24.8,0.2688,6.43,37.93,88.88,0.3919,0.1316,24.52,Out To LF,88,Sutter Health Park,
4,656941,Kyle Schwarber,PHI,KC,2026-07-05T00:10:00Z,Pre-Game,2,Michael Wacha,608379,R,66.5,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",82.5,30.7,61.7,100.0,80.0,29.2,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,1,"Last 7 games: 5/26, 1 HR","platoon edge; pitcher baseline 5.9% barrel, 11.5 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,20.1,55.12,93.6,104.6194,0.5453,0.2987,0.3877,77.16,76.33,55.54,35.21,37.8,0.3209,5.93,35.3,87.92,0.4035,0.1528,26.29,Out To RF,85,Kauffman Stadium,
5,641343,Jake Bauers,MIL,AZ,2026-07-05T01:40:00Z,Pre-Game,3,Merrill Kelly,518876,R,65.3,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",58.9,69.4,42.7,96.6,80.0,40.7,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,1,"Last 7 games: 7/26, 1 HR","platoon edge; pitcher baseline 12.6% barrel, 19.5 HR allowed",EV profile; pitcher fly-ball pressure modest,13.21,50.92,92.33,103.0208,0.4612,0.2125,0.3554,76.64,70.49,37.89,29.42,12.6,0.2081,12.59,42.94,90.06,0.536,0.244,27.06,None,74,Chase Field,
6,665052,Griffin Conine,MIA,ATH,2026-07-05T01:40:00Z,Pre-Game,5,Aaron Civale,650644,R,64.2,Tier 3,Watch List,"Strong Barrel, Good Environment, Platoon Edge",54.0,57.0,73.9,86.4,80.0,45.3,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,20,1,"Last 7 games: 6/20, 1 HR","platoon edge; pitcher baseline 9.8% barrel, 14.6 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,13.89,52.3,89.71,104.5189,0.4845,0.2061,0.3727,73.98,42.36,47.08,17.46,2.7,0.1993,9.8,43.93,89.9,0.4671,0.2005,33.72,Out To LF,88,Sutter Health Park,
7,575929,Willson Contreras,BOS,LAA,2026-07-05T01:38:00Z,Pre-Game,4,Sam Aldegheri,691951,L,63.3,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",57.9,42.2,65.2,94.9,78.0,80.0,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,22,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.8% barrel, 3.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,13.83,47.39,90.53,103.1006,0.4964,0.2317,0.3734,76.56,67.07,45.68,26.53,18.6,0.2292,8.85,36.38,88.02,0.4515,0.1728,32.18,Out To CF,78,Angel Stadium,
8,669003,Garrett Mitchell,MIL,AZ,2026-07-05T01:40:00Z,Pre-Game,5,Merrill Kelly,518876,R,63.1,Tier 3,Watch List,"Strong Barrel, Platoon Edge, Hot Hitter/Streak",50.4,69.4,42.7,86.4,80.0,81.7,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,16,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 12.6% barrel, 19.5 HR allowed",EV profile; pitcher fly-ball pressure modest,12.09,48.15,92.15,103.5528,0.4215,0.1771,0.3328,76.87,74.29,35.4,19.44,5.6,0.1643,12.59,42.94,90.06,0.536,0.244,27.06,None,74,Chase Field,
9,683357,Owen Caissie,MIA,ATH,2026-07-05T01:40:00Z,Pre-Game,6,Aaron Civale,650644,R,61.9,Tier 3,Watch List,"Strong Barrel, Good Environment, Platoon Edge",48.3,57.0,73.9,76.2,80.0,66.0,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,19,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.8% barrel, 14.6 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,14.98,39.04,90.31,100.4929,0.3831,0.1769,0.281,74.87,53.73,30.06,30.62,8.0,0.1939,9.8,43.93,89.9,0.4671,0.2005,33.72,Out To LF,88,Sutter Health Park,
10,621566,Matt Olson,ATL,NYM,2026-07-05T00:08:00Z,Pre-Game,4,Sean Manaea,640455,L,59.9,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",66.4,35.8,55.9,94.9,50.0,64.8,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.6% barrel, 8.1 HR allowed",EV profile; pitcher fly-ball pressure modest,14.12,51.97,93.02,104.0943,0.5165,0.2615,0.3649,74.67,48.65,35.83,33.06,24.1,0.2491,7.57,39.73,88.47,0.3975,0.1519,23.57,L To R,89,Truist Park,
