rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
139,682663,Agustin Ramirez,MIA,CHC,2026-09-22T23:40:00Z,Scheduled,9,Shota Imanaga,684007,L,43.7,Longshot,Watch List,"Projected Lineup, Platoon Edge, Hot Hitter/Streak",30.6,53.3,29.8,40.2,78.0,73.9,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,19,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.3% barrel, 33.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.59,42.03,90.03,102.5922,0.359,0.1252,0.2991,75.62,56.81,42.15,18.49,9.8,0.1477,10.27,38.46,89.09,0.427,0.1926,34.67,,,Wrigley Field,
140,592885,Christian Yelich,MIL,PHI,2026-09-22T22:40:00Z,Pre-Game,6,Zack Wheeler,554430,R,43.6,Longshot,Watch List,Platoon Edge,38.2,26.2,43.3,76.2,80.0,7.9,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,29,0,"Last 7 games: 5/29, 0 HR","platoon edge; pitcher baseline 6.5% barrel, 19.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.6,44.44,89.43,101.0044,0.4012,0.1653,0.3146,73.23,32.46,34.31,19.02,16.4,0.1544,6.5,35.08,86.84,0.3221,0.1226,26.02,In From CF,62,Citizens Bank Park,
141,666211,Taylor Trammell,HOU,SEA,2026-09-23T01:40:00Z,Scheduled,8,Logan Gilbert,669302,R,43.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",39.8,48.0,25.4,47.9,80.0,24.0,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,19,1,"Last 7 games: 3/19, 1 HR","platoon edge; pitcher baseline 9.7% barrel, 25.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.23,38.69,89.25,101.0575,0.3553,0.1641,0.2843,75.93,60.11,47.87,28.69,6.5,0.1514,9.65,41.21,89.96,0.3803,0.1589,28.68,,,T-Mobile Park,
142,669016,Brandon Marsh,PHI,MIL,2026-09-22T22:40:00Z,Pre-Game,8,Dustin May,669160,R,43.5,Longshot,Watch List,Platoon Edge,35.8,44.4,43.3,52.4,80.0,0.0,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,19,0,"Last 7 games: 2/19, 0 HR","platoon edge; pitcher baseline 8.0% barrel, 14.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.05,43.81,89.77,100.0428,0.4096,0.155,0.309,71.54,15.58,37.91,26.45,15.2,0.1504,8.01,44.29,90.04,0.4104,0.1546,24.87,In From CF,62,Citizens Bank Park,
143,682657,Angel Martínez,CLE,BOS,2026-09-22T22:45:00Z,Pre-Game,5,Payton Tolle,801139,L,43.5,Longshot,Watch List,"Platoon Edge, Hot Hitter/Streak",24.2,26.5,37.2,86.4,75.0,93.9,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,29,3,Hot streak: 3 HR in last 7 games,"switch hitter; pitcher baseline 6.3% barrel, 12.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.44,33.85,87.45,98.475,0.3809,0.1389,0.2893,71.08,15.74,45.37,27.22,15.2,0.1875,6.33,35.78,87.87,0.3462,0.1324,26.76,In From CF,59,Fenway Park,
144,699302,Héctor Rodríguez,CIN,ATL,2026-09-22T23:15:00Z,Pre-Game,8,JR Ritchie,702275,R,43.5,Longshot,Watch List,Platoon Edge,21.8,49.0,66.9,52.4,80.0,0.0,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,22,0,"Last 7 games: 2/22, 0 HR","platoon edge; pitcher baseline 9.7% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.6,32.6,87.7,98.5188,0.313,0.117,0.249,74.6,48.1,40.4,30.3,5.0,0.161,9.7,40.9,89.9,0.421,0.175,29.5,Out To RF,80,Truist Park,
145,800050,Chase DeLauter,CLE,BOS,2026-09-22T22:45:00Z,Pre-Game,3,Payton Tolle,801139,L,43.4,Longshot,Watch List,Premium Lineup Spot,35.1,27.8,37.2,96.6,50.0,30.3,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,1,"Last 7 games: 5/25, 1 HR","same-side matchup; pitcher baseline 6.3% barrel, 12.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.3,46.3,91.4,101.3396,0.428,0.149,0.346,71.5,18.6,37.7,19.5,15.0,0.166,6.33,35.78,87.87,0.3462,0.1324,26.76,In From CF,59,Fenway Park,
146,680574,Matt McLain,CIN,ATL,2026-09-22T23:15:00Z,Pre-Game,9,JR Ritchie,702275,R,43.2,Longshot,Watch List,No major boost,32.3,49.0,66.9,44.8,50.0,0.0,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,22,0,"Last 7 games: 2/22, 0 HR","same-side matchup; pitcher baseline 9.7% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.92,37.69,88.31,98.9402,0.3662,0.1511,0.2959,71.0,9.96,36.27,33.57,15.0,0.1419,9.7,40.9,89.9,0.421,0.175,29.5,Out To RF,80,Truist Park,
147,687859,Troy Johnston,COL,AZ,2026-09-23T00:40:00Z,Pre-Game,8,Michael Soroka,647336,R,42.9,Longshot,Watch List,"Good Environment, Platoon Edge",24.4,34.0,76.7,52.4,80.0,12.0,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,0,"Last 7 games: 5/25, 0 HR","platoon edge; pitcher baseline 7.7% barrel, 9.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.43,38.04,89.67,98.8632,0.402,0.1268,0.3275,70.32,5.44,40.21,23.72,4.0,0.1241,7.68,35.5,88.01,0.3895,0.1462,27.94,Out To CF,76,Coors Field,
148,592663,J.T. Realmuto,PHI,MIL,2026-09-22T22:40:00Z,Pre-Game,7,Dustin May,669160,R,42.8,Longshot,Watch List,No major boost,32.1,44.4,43.3,64.3,50.0,30.3,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,1,"Last 7 games: 5/25, 1 HR","same-side matchup; pitcher baseline 8.0% barrel, 14.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.56,41.65,89.72,100.0634,0.397,0.1447,0.3188,72.77,30.4,41.74,25.94,11.3,0.1284,8.01,44.29,90.04,0.4104,0.1546,24.87,In From CF,62,Citizens Bank Park,
149,691594,Javier Sanoja,MIA,CHC,2026-09-22T23:40:00Z,Scheduled,5,Shota Imanaga,684007,L,42.7,Longshot,Watch List,"Projected Lineup, Platoon Edge",11.7,53.3,29.8,81.9,78.0,61.5,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.3% barrel, 33.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,2.5,33.18,87.52,97.6054,0.3518,0.0872,0.2897,69.07,6.95,38.29,19.46,8.8,0.16,10.27,38.46,89.09,0.427,0.1926,34.67,,,Wrigley Field,
150,805300,Jakob Marsee,MIA,CHC,2026-09-22T23:40:00Z,Scheduled,6,Shota Imanaga,684007,L,42.7,Longshot,Watch List,"Projected Lineup, Hot Hitter/Streak",20.6,53.3,29.8,71.7,50.0,81.2,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,24,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.3% barrel, 33.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,5.02,36.85,87.78,98.5913,0.3643,0.1197,0.3232,70.29,5.37,41.23,23.12,9.2,0.1461,10.27,38.46,89.09,0.427,0.1926,34.67,,,Wrigley Field,
151,641487,J.P. Crawford,SEA,HOU,2026-09-23T01:40:00Z,Scheduled,1,Cristian Javier,664299,R,42.7,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",21.4,40.4,25.4,88.7,80.0,49.7,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,29,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.1% barrel, 7.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,5.88,34.56,87.55,98.0742,0.3692,0.1235,0.3238,71.21,18.67,35.21,22.12,12.7,0.1225,8.11,34.94,89.04,0.4005,0.1593,38.03,,,T-Mobile Park,
152,691728,Zac Veen,COL,AZ,2026-09-23T00:40:00Z,Pre-Game,9,Michael Soroka,647336,R,42.5,Longshot,Watch List,"Good Environment, Platoon Edge",27.9,34.0,76.7,44.8,80.0,3.4,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,14,0,"Last 7 games: 2/14, 0 HR","platoon edge; pitcher baseline 7.7% barrel, 9.2 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,7.87,36.58,87.61,100.6248,0.3071,0.1344,0.2566,72.05,21.68,41.08,38.08,1.7,0.1541,7.68,35.5,88.01,0.3895,0.1462,27.94,Out To CF,76,Coors Field,
153,553869,Elias Diaz,TEX,NYM,2026-09-23T00:05:00Z,Scheduled,8,Sean Manaea,640455,L,42.2,Longshot,Watch List,"Projected Lineup, Platoon Edge",31.0,54.3,27.6,47.9,78.0,21.5,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,19,0,"Last 7 games: 5/19, 0 HR","platoon edge; pitcher baseline 10.3% barrel, 20.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.37,39.68,88.26,100.5935,0.3473,0.1348,0.2666,74.34,43.79,37.51,26.68,7.6,0.1522,10.3,41.83,89.38,0.4423,0.1904,28.61,,,Globe Life Field,
154,686668,Brenton Doyle,CWS,KC,2026-09-22T23:40:00Z,Pre-Game,5,Daniel Lynch IV,663738,L,42.0,Longshot,Watch List,"Projected Lineup, Platoon Edge",26.6,32.6,34.2,81.9,78.0,36.5,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,22,0,Contact streak: 8/22 over last 7 games,"platoon edge; pitcher baseline 6.3% barrel, 6.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.75,38.02,89.34,99.9796,0.3275,0.1133,0.2587,71.96,14.74,37.13,23.66,6.6,0.1073,6.35,38.79,88.81,0.3986,0.1487,24.58,In From CF,70,Kauffman Stadium,
155,691785,Marcelo Mayer,SF,MIN,2026-09-23T01:45:00Z,Scheduled,5,Taj Bradley,671737,R,41.9,Longshot,Watch List,"Projected Lineup, Platoon Edge",24.9,48.0,19.3,81.9,80.0,13.3,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,0,"Last 7 games: 5/24, 0 HR","platoon edge; pitcher baseline 8.8% barrel, 21.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.03,40.71,87.27,99.0278,0.3081,0.1072,0.2567,74.42,44.56,36.15,25.42,3.3,0.1159,8.8,43.54,90.32,0.3878,0.1585,28.63,,,Oracle Park,
156,641680,Jonah Heim,ATH,LAA,2026-09-23T01:40:00Z,Scheduled,5,Yusei Kikuchi,579328,L,41.8,Longshot,Watch List,"Projected Lineup, Platoon Edge",21.8,48.9,30.9,81.9,75.0,0.8,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,24,0,"Last 7 games: 3/24, 0 HR","switch hitter; pitcher baseline 9.3% barrel, 12.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.17,32.75,87.68,97.6668,0.3565,0.1333,0.2816,69.84,9.52,40.49,27.34,12.4,0.1519,9.33,44.02,90.93,0.4273,0.1731,24.17,,,Sutter Health Park,
157,701162,Ben Malgeri,DET,WSH,2026-09-22T22:40:00Z,Pre-Game,5,Riley Cornelio,683000,R,41.6,Longshot,Watch List,No major boost,25.7,27.8,50.6,86.4,50.0,45.3,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,10,1,"Last 7 games: 3/10, 1 HR","same-side matchup; pitcher baseline 7.2% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.8,41.9,89.9,100.427,0.345,0.105,0.318,68.6,3.0,36.5,24.3,4.0,0.148,7.2,44.6,87.8,0.286,0.093,30.1,L To R,63,Comerica Park,
158,656811,Ryan O'Hearn,PIT,STL,2026-09-22T22:40:00Z,Pre-Game,6,Andre Pallante,669467,R,41.6,Longshot,Watch List,Platoon Edge,32.8,25.8,34.8,76.2,80.0,30.3,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,1,"Last 7 games: 5/25, 1 HR","platoon edge; pitcher baseline 5.4% barrel, 14.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.04,42.29,89.19,99.2627,0.4064,0.153,0.3232,71.1,11.57,38.73,27.8,17.7,0.1721,5.41,35.91,87.8,0.3852,0.1286,17.19,In From CF,59,PNC Park,
159,572233,Christian Walker,HOU,SEA,2026-09-23T01:40:00Z,Scheduled,7,Logan Gilbert,669302,R,41.6,Longshot,Watch List,"Projected Lineup, Strong Barrel",40.7,48.0,25.4,59.8,50.0,0.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,23,0,"Last 7 games: 2/23, 0 HR","same-side matchup; pitcher baseline 9.7% barrel, 25.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.24,41.83,89.43,101.3514,0.3979,0.1722,0.3028,74.31,43.34,41.64,28.21,25.6,0.1851,9.65,41.21,89.96,0.3803,0.1589,28.68,,,T-Mobile Park,
160,670623,Isaac Paredes,HOU,SEA,2026-09-23T01:40:00Z,Scheduled,3,Logan Gilbert,669302,R,41.5,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",17.7,48.0,25.4,92.1,50.0,57.8,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 9.7% barrel, 25.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.25,30.45,86.49,96.9992,0.3709,0.1299,0.3207,67.74,7.71,51.79,31.15,21.4,0.183,9.65,41.21,89.96,0.3803,0.1589,28.68,,,T-Mobile Park,
161,621020,Dansby Swanson,CHC,MIA,2026-09-22T23:40:00Z,Scheduled,9,Janson Junk,676083,R,41.4,Longshot,Watch List,"Projected Lineup, Hot Hitter/Streak",39.3,42.6,29.8,40.2,50.0,71.6,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,17,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.5% barrel, 12.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.76,43.46,89.87,100.025,0.4168,0.1792,0.3191,71.39,8.68,47.27,29.12,20.5,0.1863,7.45,41.56,90.41,0.4285,0.162,23.64,,,Wrigley Field,
162,593428,Xander Bogaerts,SD,LAD,2026-09-23T02:10:00Z,Scheduled,6,,,,41.4,Longshot,Watch List,Projected Lineup,28.7,41.2,27.6,71.7,60.0,48.3,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,1,Contact streak: 8/25 over last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.06,41.09,89.28,100.1893,0.3857,0.1334,0.3242,72.31,27.8,43.38,23.34,11.7,0.1154,,,,,,,,,UNIQLO Field at Dodger Stadium,
163,650490,Yandy Diaz,TB,NYY,2026-09-22T23:05:00Z,Scheduled,1,Max Fried,608331,L,41.3,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",41.3,10.4,38.2,88.7,78.0,0.0,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,28,0,"Last 7 games: 2/28, 0 HR","platoon edge; pitcher baseline 3.6% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.53,49.42,91.6,103.2218,0.446,0.1635,0.3491,73.5,37.44,23.81,19.65,22.9,0.1645,3.61,31.88,86.29,0.2954,0.0879,24.49,,,Yankee Stadium,
164,695720,Tommy White,ATH,LAA,2026-09-23T01:40:00Z,Scheduled,6,Yusei Kikuchi,579328,L,41.1,Longshot,Watch List,"Projected Lineup, Platoon Edge",18.0,50.2,30.9,71.7,78.0,28.5,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,16,1,"Last 7 games: 3/16, 1 HR","platoon edge; pitcher baseline 9.3% barrel, 12.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.8,31.8,85.7,96.9668,0.378,0.116,0.29,69.3,13.0,29.1,23.0,3.0,0.08,9.33,44.02,90.93,0.4273,0.1731,24.17,,,Sutter Health Park,
165,650333,Luis Arraez,PHI,MIL,2026-09-22T22:40:00Z,Pre-Game,4,Dustin May,669160,R,40.8,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",6.9,44.4,43.3,94.9,80.0,18.0,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,0,"Last 7 games: 6/25, 0 HR","platoon edge; pitcher baseline 8.0% barrel, 14.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,1.17,18.38,86.24,93.9034,0.3728,0.0851,0.3065,62.92,0.19,30.31,28.24,6.6,0.1077,8.01,44.29,90.04,0.4104,0.1546,24.87,In From CF,62,Citizens Bank Park,
166,805805,Walker Jenkins,MIN,SF,2026-09-23T01:45:00Z,Scheduled,8,Anthony Molina,683627,R,40.8,Longshot,Watch List,"Projected Lineup, Platoon Edge, Hot Hitter/Streak",24.6,49.6,19.3,47.9,80.0,78.7,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.4% barrel, 5.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.0,30.0,85.9,97.1413,0.384,0.155,0.31,71.6,18.3,36.0,28.0,3.0,0.167,8.37,43.22,88.75,0.473,0.2063,33.22,,,Oracle Park,
167,806367,Turner Hill,SF,MIN,2026-09-23T01:45:00Z,Scheduled,2,Taj Bradley,671737,R,40.6,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",11.5,48.0,19.3,95.5,80.0,36.0,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,21,1,"Last 7 games: 5/21, 1 HR","platoon edge; pitcher baseline 8.8% barrel, 21.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.9,30.3,87.2,96.3594,0.357,0.104,0.323,65.6,0.7,47.4,22.4,1.0,0.098,8.8,43.54,90.32,0.3878,0.1585,28.63,,,Oracle Park,
168,668939,Adley Rutschman,BOS,CLE,2026-09-22T22:45:00Z,Pre-Game,5,Parker Messick,800048,L,40.5,Longshot,Watch List,Platoon Edge,31.9,20.0,37.2,86.4,75.0,14.1,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,0,"Last 7 games: 6/28, 0 HR","switch hitter; pitcher baseline 5.3% barrel, 13.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.15,38.67,88.98,99.209,0.41,0.1613,0.3264,70.49,12.28,38.4,30.13,11.1,0.1691,5.31,32.6,87.61,0.3474,0.1212,21.75,In From CF,59,Fenway Park,
169,813841,Jonah Cox,SF,MIN,2026-09-23T01:45:00Z,Scheduled,3,Taj Bradley,671737,R,40.5,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",22.6,48.0,19.3,92.1,50.0,24.0,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,0,"Last 7 games: 7/25, 0 HR","same-side matchup; pitcher baseline 8.8% barrel, 21.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.2,38.3,88.7,99.4934,0.338,0.123,0.264,68.9,6.0,19.8,22.2,4.0,0.144,8.8,43.54,90.32,0.3878,0.1585,28.63,,,Oracle Park,
170,543760,Marcus Semien,NYM,TEX,2026-09-23T00:05:00Z,Scheduled,6,MacKenzie Gore,669022,L,40.4,Longshot,Watch List,"Projected Lineup, Platoon Edge",23.0,45.6,27.6,71.7,78.0,14.1,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,0,"Last 7 games: 6/28, 0 HR","platoon edge; pitcher baseline 9.1% barrel, 19.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.1,33.81,87.11,97.3436,0.3824,0.1397,0.3068,68.57,3.41,46.07,32.63,14.3,0.1256,9.13,41.58,89.35,0.3912,0.1495,28.14,,,Globe Life Field,
171,695336,Thomas Saggese,STL,PIT,2026-09-22T22:40:00Z,Pre-Game,7,Jared Jones,683003,R,40.2,Longshot,Watch List,No major boost,37.3,37.0,34.8,64.3,50.0,5.1,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,26,0,"Last 7 games: 4/26, 0 HR","same-side matchup; pitcher baseline 7.6% barrel, 12.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.89,43.33,90.48,100.6121,0.3944,0.1523,0.3041,71.55,18.39,29.69,27.46,3.4,0.1162,7.6,38.7,89.3,0.365,0.148,28.2,In From CF,59,PNC Park,
172,650402,Gleyber Torres,DET,WSH,2026-09-22T22:40:00Z,Pre-Game,1,Riley Cornelio,683000,R,39.9,Longshot,Watch List,Premium Lineup Spot,23.8,27.8,50.6,93.2,50.0,5.1,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,26,0,"Last 7 games: 4/26, 0 HR","same-side matchup; pitcher baseline 7.2% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.73,34.45,87.41,97.7169,0.3955,0.1391,0.3357,68.7,5.96,28.51,26.61,10.4,0.1121,7.2,44.6,87.8,0.286,0.093,30.1,L To R,63,Comerica Park,
173,677649,Ezequiel Duran,TEX,NYM,2026-09-23T00:05:00Z,Scheduled,7,Sean Manaea,640455,L,39.8,Longshot,Watch List,"Projected Lineup, Platoon Edge",19.9,54.3,27.6,59.8,78.0,12.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,0,"Last 7 games: 5/25, 0 HR","platoon edge; pitcher baseline 10.3% barrel, 20.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.91,35.8,87.75,98.9738,0.3496,0.1139,0.2862,72.27,24.73,35.52,21.51,11.9,0.1376,10.3,41.83,89.38,0.4423,0.1904,28.61,,,Globe Life Field,
