rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,660271,Shohei Ohtani,LAD,BAL,2026-06-21T20:10:00Z,Pre-Game,1,Brandon Young,687064,R,71.0,Tier 2,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",82.8,42.1,64.1,93.2,80.0,74.5,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,20,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 8.0% barrel, 7.8 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,19.3,55.55,94.13,104.3728,0.5965,0.3064,0.4229,74.96,52.59,48.73,33.53,27.7,0.2819,8.03,41.57,89.19,0.4215,0.1707,26.17,Out To LF,75,UNIQLO Field at Dodger Stadium,
2,805811,Bryce Eldridge,SF,MIA,2026-06-21T17:40:00Z,Pre-Game,2,Ryan Gusto,687473,R,68.8,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",72.5,62.3,35.0,100.0,80.0,68.7,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 12.4% barrel, 6.5 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,16.6,58.65,92.59,103.2647,0.5177,0.2652,0.3783,73.04,29.0,42.47,37.05,4.2,0.1777,12.44,48.01,90.11,0.4985,0.2012,22.48,None,72,loanDepot park,
3,670541,Yordan Alvarez,HOU,CLE,2026-06-21T18:10:00Z,Pre-Game,2,Slade Cecconi,677944,R,68.6,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",84.6,49.1,41.6,100.0,80.0,28.6,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,0,"Last 7 games: 9/29, 0 HR","platoon edge; pitcher baseline 9.4% barrel, 14.9 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,17.3,53.32,94.56,105.2039,0.668,0.342,0.4553,75.96,59.78,41.09,35.89,18.6,0.2641,9.4,40.7,89.39,0.4463,0.1842,25.33,None,73,Daikin Park,
4,695578,James Wood,WSH,TB,2026-06-21T17:40:00Z,Pre-Game,1,Nick Martinez,607259,R,64.6,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",86.2,32.9,41.1,93.2,80.0,37.8,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,1,"Last 7 games: 7/28, 1 HR","platoon edge; pitcher baseline 6.7% barrel, 11.5 HR allowed",EV profile; pitcher fly-ball pressure modest,21.79,58.68,95.28,106.5709,0.5847,0.31,0.4093,76.35,64.8,29.07,27.67,23.3,0.2512,6.72,32.82,87.39,0.4345,0.1586,27.49,None,72,Tropicana Field,
5,701762,Nick Kurtz,ATH,LAA,2026-06-21T20:05:00Z,Pre-Game,2,Reid Detmers,672282,L,64.5,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot",76.3,30.7,68.4,100.0,50.0,64.8,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.2% barrel, 6.7 HR allowed",EV profile; pitcher fly-ball pressure modest,18.15,56.0,93.82,105.5544,0.5104,0.2612,0.3839,77.97,79.35,32.99,30.84,23.4,0.2793,7.15,37.9,89.54,0.3322,0.1201,27.15,Out To CF,83,Sutter Health Park,
6,624413,Pete Alonso,BAL,LAD,2026-06-21T20:10:00Z,Pre-Game,3,Emmet Sheehan,686218,R,63.3,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",68.7,45.4,64.1,92.1,50.0,54.7,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.2% barrel, 10.5 HR allowed",EV profile; pitcher fly-ball pressure modest,14.0,54.82,94.2,103.8507,0.5279,0.2591,0.3734,74.88,49.55,37.13,30.81,23.3,0.2282,10.17,39.5,89.02,0.3859,0.1626,29.24,Out To LF,75,UNIQLO Field at Dodger Stadium,
7,656941,Kyle Schwarber,PHI,NYM,2026-06-21T23:20:00Z,Scheduled,1,David Peterson,656849,L,63.0,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",83.5,36.4,34.3,88.7,50.0,93.9,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,29,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 6.7% barrel, 6.8 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,21.01,54.35,93.6,104.6059,0.5565,0.3085,0.3912,77.16,76.47,56.24,36.26,36.4,0.3356,6.68,44.11,90.04,0.4077,0.1391,17.47,,,Citizens Bank Park,
8,700250,Ben Rice,NYY,CIN,2026-06-21T17:35:00Z,Warmup,1,Chase Burns,695505,R,62.6,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",65.0,39.3,50.7,93.2,80.0,77.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,30,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 7.8 HR allowed",EV profile; pitcher fly-ball pressure modest,15.54,50.01,92.39,102.5547,0.5411,0.2576,0.3931,72.63,25.82,46.85,27.52,22.5,0.2944,9.08,40.03,89.36,0.3511,0.1453,27.33,In From LF,79,Yankee Stadium,
9,571970,Max Muncy,LAD,BAL,2026-06-21T20:10:00Z,Pre-Game,5,Brandon Young,687064,R,62.6,Tier 3,Watch List,"Strong Barrel, Platoon Edge",62.0,42.1,64.1,86.4,80.0,62.8,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,17,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.0% barrel, 7.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.21,48.35,90.67,101.9654,0.5194,0.2618,0.3831,71.34,12.89,53.46,34.46,16.9,0.2438,8.03,41.57,89.19,0.4215,0.1707,26.17,Out To LF,75,UNIQLO Field at Dodger Stadium,
10,621439,Byron Buxton,MIN,AZ,2026-06-21T19:15:00Z,Pre-Game,2,Jose Cabrera,703615,R,62.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",71.0,41.2,41.7,100.0,50.0,87.0,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,30,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 0.0% barrel, 0.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,18.54,50.09,91.24,102.6624,0.5189,0.2702,0.3521,74.37,43.36,47.47,36.1,27.3,0.3108,,,,,,,None,72,Chase Field,
