rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,670541,Yordan Alvarez,HOU,CLE,2026-06-21T18:10:00Z,Scheduled,2,Slade Cecconi,677944,R,65.9,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",84.6,49.1,27.6,95.5,80.0,28.6,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,0,"Last 7 games: 9/29, 0 HR","platoon edge; pitcher baseline 9.4% barrel, 14.9 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,17.3,53.32,94.56,105.2039,0.668,0.342,0.4553,75.96,59.78,41.09,35.89,18.6,0.2641,9.4,40.7,89.39,0.4463,0.1842,25.33,,,Daikin Park,
2,805811,Bryce Eldridge,SF,MIA,2026-06-21T17:40:00Z,Scheduled,3,Ryan Gusto,687473,R,65.6,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",72.5,62.3,21.5,92.1,80.0,68.7,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 12.4% barrel, 6.5 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,16.6,58.65,92.59,103.2647,0.5177,0.2652,0.3783,73.04,29.0,42.47,37.05,4.2,0.1777,12.44,48.01,90.11,0.4985,0.2012,22.48,,,loanDepot park,
3,660271,Shohei Ohtani,LAD,BAL,2026-06-21T20:10:00Z,Scheduled,1,Brandon Young,687064,R,64.9,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",82.8,42.1,27.6,88.7,80.0,74.5,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,20,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 8.0% barrel, 7.8 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,19.3,55.55,94.13,104.3728,0.5965,0.3064,0.4229,74.96,52.59,48.73,33.53,27.7,0.2819,8.03,41.57,89.19,0.4215,0.1707,26.17,,,UNIQLO Field at Dodger Stadium,
4,656941,Kyle Schwarber,PHI,NYM,2026-06-21T23:20:00Z,Scheduled,1,David Peterson,656849,L,63.0,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",83.5,36.4,34.3,88.7,50.0,93.9,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,29,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 6.7% barrel, 6.8 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,21.01,54.35,93.6,104.6059,0.5565,0.3085,0.3912,77.16,76.47,56.24,36.26,36.4,0.3356,6.68,44.11,90.04,0.4077,0.1391,17.47,,,Citizens Bank Park,
5,695578,James Wood,WSH,TB,2026-06-21T17:40:00Z,Scheduled,1,Nick Martinez,607259,R,62.0,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",86.2,32.9,27.6,88.7,80.0,37.8,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,1,"Last 7 games: 7/28, 1 HR","platoon edge; pitcher baseline 6.7% barrel, 11.5 HR allowed",EV profile; pitcher fly-ball pressure modest,21.79,58.68,95.28,106.5709,0.5847,0.31,0.4093,76.35,64.8,29.07,27.67,23.3,0.2512,6.72,32.82,87.39,0.4345,0.1586,27.49,,,Tropicana Field,
6,665742,Juan Soto,NYM,PHI,2026-06-21T23:20:00Z,Scheduled,3,Zack Wheeler,554430,R,61.0,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",74.6,29.5,34.3,92.1,80.0,81.7,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.5% barrel, 10.6 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.82,51.94,93.52,103.5183,0.6101,0.3112,0.4241,72.62,30.75,38.69,32.61,24.8,0.2732,7.55,35.64,87.61,0.3368,0.1331,26.37,,,Citizens Bank Park,
7,700250,Ben Rice,NYY,CIN,2026-06-21T17:35:00Z,Scheduled,1,Chase Burns,695505,R,60.1,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",65.0,39.3,38.2,88.7,80.0,77.0,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,30,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 7.8 HR allowed",EV profile; pitcher fly-ball pressure modest,15.54,50.01,92.39,102.5547,0.5411,0.2576,0.3931,72.63,25.82,46.85,27.52,22.5,0.2944,9.08,40.03,89.36,0.3511,0.1453,27.33,,,Yankee Stadium,
8,672960,Kazuma Okamoto,TOR,CHC,2026-06-21T18:20:00Z,Scheduled,3,Shota Imanaga,684007,L,60.0,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",60.2,55.0,29.8,92.1,78.0,51.3,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.8% barrel, 21.2 HR allowed",lift-pull EV profile; pitcher allows elevated contact,14.9,50.6,92.1,102.9457,0.447,0.226,0.329,73.3,37.7,50.6,32.2,16.0,0.214,10.76,39.86,89.16,0.4228,0.194,34.04,,,Wrigley Field,
9,621439,Byron Buxton,MIN,AZ,2026-06-21T19:15:00Z,Scheduled,2,Jose Cabrera,703615,R,59.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",71.0,41.2,28.2,95.5,50.0,87.0,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,30,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 0.0% barrel, 0.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,18.54,50.09,91.24,102.6624,0.5189,0.2702,0.3521,74.37,43.36,47.47,36.1,27.3,0.3108,,,,,,,,,Chase Field,
10,646240,Rafael Devers,SF,MIA,2026-06-21T17:40:00Z,Scheduled,4,Ryan Gusto,687473,R,58.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",53.0,62.3,21.5,90.4,80.0,66.7,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 12.4% barrel, 6.5 HR allowed",EV profile; pitcher fly-ball pressure modest,11.45,51.69,92.38,102.9485,0.4338,0.2049,0.3208,71.74,20.36,34.05,31.29,18.2,0.2053,12.44,48.01,90.11,0.4985,0.2012,22.48,,,loanDepot park,
