rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
12,678246,Miguel Vargas,CWS,COL,2026-09-25T23:40:00Z,Pre-Game,3,Tomoyuki Sugano,608372,R,59.2,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",50.4,68.7,31.1,96.6,50.0,66.7,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 11.8% barrel, 31.6 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,12.06,43.02,89.98,100.149,0.4721,0.2158,0.3617,72.91,33.16,45.05,34.96,27.9,0.209,11.8,42.53,90.77,0.5359,0.2357,30.07,In From LF,63,Rate Field,
13,677951,Bobby Witt Jr.,KC,CLE,2026-09-25T23:40:00Z,Pre-Game,2,Gavin Williams,668909,R,58.0,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",56.2,54.4,40.7,100.0,50.0,35.6,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,28,0,Contact streak: 10/28 over last 7 games,"same-side matchup; pitcher baseline 10.7% barrel, 25.8 HR allowed",EV profile; pitcher fly-ball pressure modest,11.87,50.18,92.67,103.4874,0.5073,0.2101,0.3748,74.02,42.86,31.5,26.99,19.5,0.1745,10.68,45.84,90.19,0.3973,0.1747,25.79,R To L,64,Kauffman Stadium,
14,624413,Pete Alonso,BAL,NYY,2026-09-25T20:10:00Z,Scheduled,2,Ryan Yarbrough,642232,L,57.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",74.4,13.4,38.2,95.5,78.0,77.4,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,6,Hot streak: 6 HR in last 7 games,"platoon edge; pitcher baseline 4.7% barrel, 6.0 HR allowed",EV profile; pitcher fly-ball pressure modest,16.17,55.73,93.78,104.3121,0.5615,0.2815,0.3951,74.78,48.86,37.06,30.88,40.1,0.2492,4.73,27.91,84.49,0.3541,0.1163,29.37,,,Yankee Stadium,
15,686948,Drake Baldwin,ATL,MIA,2026-09-25T23:10:00Z,Warmup,1,Eury Pérez,691587,R,57.6,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",56.5,48.9,35.0,93.2,80.0,33.7,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,29,0,Contact streak: 10/29 over last 7 games,"platoon edge; pitcher baseline 10.1% barrel, 17.6 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,12.33,50.16,91.49,102.1803,0.4975,0.2213,0.3656,75.3,56.51,32.22,26.02,22.5,0.1796,10.05,41.6,89.1,0.3842,0.17,30.94,None,72,loanDepot park,
16,571970,Max Muncy,LAD,SF,2026-09-26T02:15:00Z,Pre-Game,7,Yunior Marte,805074,R,57.0,Longshot,Watch List,"Strong Barrel, Platoon Edge",54.8,49.5,57.8,64.3,80.0,42.3,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,1,"Last 7 games: 7/25, 1 HR","platoon edge; pitcher baseline 11.1% barrel, 3.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.04,47.51,90.32,101.2528,0.4739,0.2345,0.3544,71.24,14.13,50.73,35.3,26.0,0.2354,11.1,41.3,88.4,0.435,0.184,28.6,Out To CF,61,Oracle Park,
17,682987,Spencer Jones,NYY,BAL,2026-09-25T20:10:00Z,Scheduled,6,Brandon Young,687064,R,56.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",67.8,43.0,38.2,71.7,80.0,21.0,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,29,1,"Last 7 games: 4/29, 1 HR","platoon edge; pitcher baseline 7.8% barrel, 19.0 HR allowed",EV profile; pitcher fly-ball pressure modest,15.1,55.6,94.2,104.2117,0.446,0.211,0.324,77.1,72.1,35.5,39.5,11.0,0.19,7.82,40.24,89.26,0.4117,0.1637,26.66,,,Yankee Stadium,
18,686469,Vinnie Pasquantino,KC,CLE,2026-09-25T23:40:00Z,Pre-Game,5,Gavin Williams,668909,R,56.7,Longshot,Watch List,"Platoon Edge, Hot Hitter/Streak",42.0,54.4,40.7,86.4,80.0,88.9,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 10.7% barrel, 25.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.61,42.6,90.34,100.278,0.4399,0.1847,0.334,71.17,15.31,44.54,30.33,20.1,0.1816,10.68,45.84,90.19,0.3973,0.1747,25.79,R To L,64,Kauffman Stadium,
19,545361,Mike Trout,LAA,SEA,2026-09-26T02:10:00Z,Pre-Game,2,Bryce Miller,682243,R,56.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",60.1,43.2,38.9,95.5,50.0,50.3,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,1,Contact streak: 8/24 over last 7 games,"same-side matchup; pitcher baseline 8.3% barrel, 19.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,15.94,47.06,90.27,102.9518,0.4838,0.2348,0.3741,74.49,46.23,36.3,31.0,23.2,0.1895,8.28,36.98,88.83,0.4066,0.1673,31.3,None,72,T-Mobile Park,
20,691019,Kyle Teel,CWS,COL,2026-09-25T23:40:00Z,Pre-Game,2,Tomoyuki Sugano,608372,R,56.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",38.4,68.7,31.1,100.0,80.0,26.4,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,23,1,"Last 7 games: 4/23, 1 HR","platoon edge; pitcher baseline 11.8% barrel, 31.6 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.63,45.16,86.13,100.3444,0.3901,0.1727,0.33,71.22,23.08,41.66,29.73,5.9,0.1541,11.8,42.53,90.77,0.5359,0.2357,30.07,In From LF,63,Rate Field,
21,682998,Corbin Carroll,AZ,SD,2026-09-26T01:40:00Z,Pre-Game,5,Casey Mize,663554,R,56.3,Longshot,Watch List,"Strong Barrel, Platoon Edge",57.6,43.8,37.1,86.4,80.0,37.8,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,1,"Last 7 games: 6/24, 1 HR","platoon edge; pitcher baseline 8.4% barrel, 16.8 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,13.1,48.78,91.89,102.5211,0.4744,0.2201,0.3524,75.23,54.05,42.26,30.32,24.7,0.247,8.43,39.77,89.37,0.3938,0.1588,30.6,In From LF,75,Petco Park,
22,665487,Fernando Tatis Jr.,SD,AZ,2026-09-26T01:40:00Z,Pre-Game,1,Brandon Pfaadt,694297,R,56.2,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",58.1,43.0,37.1,93.2,50.0,72.2,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,28,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.4% barrel, 17.6 HR allowed",EV profile; pitcher fly-ball pressure modest,12.19,53.2,93.09,104.4658,0.4978,0.2079,0.377,75.65,57.98,34.31,22.43,25.0,0.1801,8.45,38.24,89.26,0.4233,0.1645,23.48,In From LF,75,Petco Park,
23,682674,Victor Bericoto,SF,LAD,2026-09-26T02:15:00Z,Pre-Game,3,Tarik Skubal,669373,L,55.9,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",56.6,27.7,57.8,96.6,78.0,26.4,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,23,1,"Last 7 games: 4/23, 1 HR","platoon edge; pitcher baseline 7.3% barrel, 15.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.5,51.4,90.9,100.9708,0.455,0.225,0.3,74.6,49.8,32.4,25.7,5.0,0.184,7.26,34.75,86.87,0.3447,0.1212,25.27,Out To CF,61,Oracle Park,
24,676369,Nelson Velazquez,HOU,ATH,2026-09-26T01:40:00Z,Pre-Game,9,Jacob Lopez,682052,L,55.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Good Environment, Platoon Edge",71.8,28.6,73.9,40.2,78.0,27.6,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,11,1,"Last 7 games: 2/11, 1 HR","platoon edge; pitcher baseline 6.6% barrel, 19.9 HR allowed",lift-pull EV profile; pitcher allows elevated contact,14.1,62.5,94.9,103.292,0.489,0.255,0.338,74.7,52.8,43.8,37.5,6.0,0.22,6.6,32.36,85.22,0.3599,0.145,34.72,Out To CF,82,Sutter Health Park,
25,699024,Leo Bernal,STL,MIL,2026-09-25T23:40:00Z,Pre-Game,4,Robert Gasser,688107,L,55.6,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",56.4,37.3,41.1,94.9,75.0,36.5,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,29,1,"Last 7 games: 7/29, 1 HR","switch hitter; pitcher baseline 8.6% barrel, 10.1 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,9.5,57.1,92.7,102.0161,0.478,0.208,0.339,73.6,29.9,42.9,36.5,4.0,0.177,8.58,36.7,88.27,0.3988,0.1614,25.7,None,72,American Family Field,
26,518692,Freddie Freeman,LAD,SF,2026-09-26T02:15:00Z,Pre-Game,3,Yunior Marte,805074,R,55.5,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",39.4,49.5,57.8,96.6,80.0,23.4,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,29,0,"Last 7 games: 8/29, 0 HR","platoon edge; pitcher baseline 11.1% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.86,42.62,89.85,100.1503,0.4663,0.1818,0.3605,70.01,7.77,36.33,26.79,18.4,0.1622,11.1,41.3,88.4,0.435,0.184,28.6,Out To CF,61,Oracle Park,
27,663656,Kyle Tucker,LAD,SF,2026-09-26T02:15:00Z,Pre-Game,5,Yunior Marte,805074,R,55.2,Longshot,Watch List,"Platoon Edge, Hot Hitter/Streak",34.2,49.5,57.8,86.4,80.0,81.2,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,24,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 11.1% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.79,37.6,89.05,98.7701,0.42,0.1612,0.3433,71.58,20.66,42.96,34.17,18.5,0.1679,11.1,41.3,88.4,0.435,0.184,28.6,Out To CF,61,Oracle Park,
28,671739,Michael Harris II,ATL,MIA,2026-09-25T23:10:00Z,Warmup,4,Eury Pérez,691587,R,54.8,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",45.0,48.9,35.0,94.9,80.0,48.5,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,28,1,Contact streak: 9/28 over last 7 games,"platoon edge; pitcher baseline 10.1% barrel, 17.6 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.87,46.34,90.41,103.062,0.4653,0.1816,0.3339,74.72,47.05,35.87,22.56,24.2,0.1845,10.05,41.6,89.1,0.3842,0.17,30.94,None,72,loanDepot park,
29,545341,Randal Grichuk,CWS,COL,2026-09-25T23:40:00Z,Pre-Game,7,Tomoyuki Sugano,608372,R,54.7,Longshot,Watch List,Strong Barrel,53.3,68.7,31.1,64.3,50.0,48.1,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,22,1,"Last 7 games: 7/22, 1 HR","same-side matchup; pitcher baseline 11.8% barrel, 31.6 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.35,50.2,91.91,103.1295,0.4724,0.1991,0.3337,74.32,44.99,43.7,29.34,12.5,0.2472,11.8,42.53,90.77,0.5359,0.2357,30.07,In From LF,63,Rate Field,
30,669003,Garrett Mitchell,MIL,STL,2026-09-25T23:40:00Z,Pre-Game,1,Michael McGreevy,700241,R,54.7,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",46.8,52.2,41.1,93.2,80.0,6.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,25,0,"Last 7 games: 4/25, 0 HR","platoon edge; pitcher baseline 9.2% barrel, 18.3 HR allowed",EV profile; pitcher fly-ball pressure modest,10.2,49.34,92.29,103.8265,0.4131,0.1589,0.3321,77.15,77.44,33.16,16.85,7.7,0.1356,9.15,40.73,90.01,0.4689,0.19,26.76,None,72,American Family Field,
31,691181,Emmanuel Rodriguez,MIN,TEX,2026-09-26T00:10:00Z,Pre-Game,8,Jacob deGrom,594798,R,54.6,Longshot,Watch List,"Strong Barrel, Platoon Edge",67.7,46.0,37.6,52.4,80.0,20.8,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,22,1,"Last 7 games: 3/22, 1 HR","platoon edge; pitcher baseline 8.3% barrel, 21.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,18.5,44.4,90.1,101.6712,0.531,0.28,0.355,75.8,66.7,44.4,29.6,2.0,0.244,8.32,44.0,90.31,0.3763,0.1518,28.83,In From RF,69,Target Field,
32,701538,Jackson Merrill,SD,AZ,2026-09-26T01:40:00Z,Pre-Game,5,Brandon Pfaadt,694297,R,54.5,Longshot,Watch List,"Strong Barrel, Platoon Edge",54.6,43.0,37.1,86.4,80.0,27.1,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,28,1,"Last 7 games: 5/28, 1 HR","platoon edge; pitcher baseline 8.4% barrel, 17.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.65,47.1,91.03,101.2413,0.4914,0.2242,0.347,72.95,28.17,37.84,30.06,23.0,0.1895,8.45,38.24,89.26,0.4233,0.1645,23.48,In From LF,75,Petco Park,
33,696100,Hunter Goodman,COL,CWS,2026-09-25T23:40:00Z,Pre-Game,3,Sean Burke,680732,R,54.2,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",54.6,46.7,31.1,96.6,50.0,44.8,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,1,"Last 7 games: 8/27, 1 HR","same-side matchup; pitcher baseline 8.8% barrel, 19.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,13.88,45.15,89.96,102.3325,0.4546,0.2224,0.3206,74.79,47.27,47.93,32.62,36.6,0.2665,8.82,40.11,89.6,0.3996,0.1641,30.98,In From LF,63,Rate Field,
34,665019,Kody Clemens,MIN,TEX,2026-09-26T00:10:00Z,Pre-Game,3,Jacob deGrom,594798,R,54.2,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",51.0,46.0,37.6,96.6,80.0,0.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,21,0,"Last 7 games: 2/21, 0 HR","platoon edge; pitcher baseline 8.3% barrel, 21.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.37,46.48,91.78,101.3961,0.4531,0.2055,0.3303,72.06,14.21,46.22,33.32,23.9,0.2203,8.32,44.0,90.31,0.3763,0.1518,28.83,In From RF,69,Target Field,
