hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hitter_hand,barrel_pct,iso,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hard_hit_pct,hr_total,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,pitcher_hr_allowed,pitcher_hr_allowed_vs_lhh,pitcher_hr_allowed_vs_rhh,ballpark,park_hr_factor,weather_temp,wind_speed,wind_direction,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,public_attention,odds
650490,Yandy Diaz,TB,BOS,2026-07-17T23:10:00Z,Scheduled,1,,,,R,7.46,0.1722,91.67,103.4359,0.459,0.1663,0.3635,73.74,38.52,22.76,20.28,49.56,16.6,,,,,,,,,,Fenway Park,102,,,,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,30,1,Contact streak: 10/30 over last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
666018,Jonathan Aranda,TB,BOS,2026-07-17T23:10:00Z,Scheduled,2,,,,L,11.22,0.1737,91.67,101.3636,0.4835,0.2051,0.375,70.15,12.44,30.19,30.13,48.06,14.0,,,,,,,,,,Fenway Park,102,,,,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,25,1,Contact streak: 11/25 over last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
691406,Junior Caminero,TB,BOS,2026-07-17T23:10:00Z,Scheduled,3,,,,R,13.72,0.2745,92.96,105.4285,0.5038,0.2369,0.3642,79.48,86.07,46.22,23.56,51.68,33.1,,,,,,,,,,Fenway Park,102,,,,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,2,Hot streak: 2 HR in last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",EV profile; pitcher fly-ball pressure modest,,
668723,Ryan Vilade,TB,BOS,2026-07-17T23:10:00Z,Scheduled,4,,,,R,8.23,0.147,91.28,102.181,0.3858,0.1548,0.3055,75.59,55.37,22.26,25.38,49.45,4.9,,,,,,,,,,Fenway Park,102,,,,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,23,2,Hot streak: 2 HR in last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
676356,Jonny DeLuca,TB,BOS,2026-07-17T23:10:00Z,Scheduled,5,,,,R,3.35,0.1552,85.04,97.0723,0.3479,0.1012,0.2768,72.96,30.83,45.53,23.67,29.49,3.5,,,,,,,,,,Fenway Park,102,,,,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,23,1,"Last 7 games: 4/23, 1 HR","handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
802415,Chandler Simpson,TB,BOS,2026-07-17T23:10:00Z,Scheduled,6,,,,L,0.0,0.057,84.09,93.2503,0.3073,0.0382,0.2746,64.76,0.37,27.43,11.88,15.41,0.0,,,,,,,,,,Fenway Park,102,,,,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,0,"Last 7 games: 7/27, 0 HR","handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
810938,Ben Williamson,TB,BOS,2026-07-17T23:10:00Z,Scheduled,7,,,,R,2.32,0.0766,88.02,98.7243,0.3367,0.0845,0.2907,69.7,11.19,27.55,16.07,36.65,1.7,,,,,,,,,,Fenway Park,102,,,,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,23,0,Contact streak: 8/23 over last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
670764,Taylor Walls,TB,BOS,2026-07-17T23:10:00Z,Scheduled,8,,,,S,3.06,0.0766,85.67,95.2312,0.2733,0.0787,0.2568,68.38,2.48,36.02,30.17,23.11,1.2,,,,,,,,,,Fenway Park,102,,,,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,23,0,"Last 7 games: 2/23, 0 HR","switch hitter; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
663743,Nick Fortes,TB,BOS,2026-07-17T23:10:00Z,Scheduled,9,,,,R,2.57,0.0941,86.45,99.3252,0.3206,0.0895,0.27,72.28,21.07,50.35,18.71,37.27,2.9,,,,,,,,,,Fenway Park,102,,,,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,19,1,"Last 7 games: 5/19, 1 HR","handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
678011,Anthony Seigler,BOS,TB,2026-07-17T23:10:00Z,Scheduled,1,Mason Englert,669438,R,S,4.06,0.1182,88.67,97.5828,0.374,0.1202,0.3198,67.32,0.56,31.76,24.58,36.52,1.4,11.57,40.6,89.84,0.464,0.201,30.85,5.4,5.4,5.4,Fenway Park,102,,,,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,27,1,"Last 7 games: 5/27, 1 HR","switch hitter; pitcher baseline 11.6% barrel, 5.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,,
