hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hitter_hand,barrel_pct,iso,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hard_hit_pct,hr_total,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,pitcher_hr_allowed,pitcher_hr_allowed_vs_lhh,pitcher_hr_allowed_vs_rhh,ballpark,park_hr_factor,weather_temp,wind_speed,wind_direction,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,public_attention,odds
592885,Christian Yelich,MIL,PIT,2026-07-12T16:15:00Z,Scheduled,1,Paul Skenes,694973,R,L,8.41,0.1537,89.22,100.9087,0.3914,0.1625,0.3069,73.19,32.45,35.99,20.56,42.97,12.9,5.94,38.35,87.81,0.321,0.1176,24.06,11.0,11.0,11.0,PNC Park,94,,,,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,0,"Last 7 games: 6/28, 0 HR","platoon edge; pitcher baseline 5.9% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
669003,Garrett Mitchell,MIL,PIT,2026-07-12T16:15:00Z,Scheduled,2,Paul Skenes,694973,R,L,12.79,0.1559,92.22,103.7649,0.4327,0.182,0.3377,76.94,75.27,34.21,19.37,48.5,5.6,5.94,38.35,87.81,0.321,0.1176,24.06,11.0,11.0,11.0,PNC Park,94,,,,No,Yes,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed; order MLB 2 vs RotoWire 6,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,24,0,Contact streak: 9/24 over last 7 games,"platoon edge; pitcher baseline 5.9% barrel, 11.0 HR allowed",EV profile; pitcher fly-ball pressure modest,,
668930,Brice Turang,MIL,PIT,2026-07-12T16:15:00Z,Scheduled,3,Paul Skenes,694973,R,L,8.07,0.1792,90.96,100.7153,0.4381,0.1796,0.3427,70.25,12.22,27.16,23.43,45.16,14.5,5.94,38.35,87.81,0.321,0.1176,24.06,11.0,11.0,11.0,PNC Park,94,,,,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,30,1,"Last 7 games: 7/30, 1 HR","platoon edge; pitcher baseline 5.9% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
661388,William Contreras,MIL,PIT,2026-07-12T16:15:00Z,Scheduled,4,Paul Skenes,694973,R,R,6.96,0.1222,90.4,101.4391,0.4266,0.1611,0.3336,73.2,35.21,37.3,23.73,44.16,11.4,5.94,38.35,87.81,0.321,0.1176,24.06,11.0,11.0,11.0,PNC Park,94,,,,No,Yes,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,27,0,"Last 7 games: 4/27, 0 HR","same-side matchup; pitcher baseline 5.9% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
641343,Jake Bauers,MIL,PIT,2026-07-12T16:15:00Z,Scheduled,5,Paul Skenes,694973,R,L,13.56,0.2151,92.12,103.1762,0.4668,0.2167,0.3575,76.71,70.77,39.57,29.56,50.78,14.0,5.94,38.35,87.81,0.321,0.1176,24.06,11.0,11.0,11.0,PNC Park,94,,,,No,Yes,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed; order MLB 5 vs RotoWire 4,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,21,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 5.9% barrel, 11.0 HR allowed",EV profile; pitcher fly-ball pressure modest,,
800325,Luis Lara,MIL,PIT,2026-07-12T16:15:00Z,Scheduled,6,Paul Skenes,694973,R,S,0.0,0.0,87.1,94.2293,0.313,0.041,0.301,70.2,20.0,28.6,14.3,28.6,0.0,5.94,38.35,87.81,0.321,0.1176,24.06,11.0,11.0,11.0,PNC Park,94,,,,No,Yes,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed; order MLB 6 vs RotoWire 7,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,4,4,14,0,"Last 4 games: 4/14, 0 HR","switch hitter; pitcher baseline 5.9% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
806198,Cooper Pratt,MIL,PIT,2026-07-12T16:15:00Z,Scheduled,7,Paul Skenes,694973,R,R,5.7,0.06,88.6,98.534,0.434,0.108,0.388,70.4,10.6,32.7,14.5,34.5,0.0,5.94,38.35,87.81,0.321,0.1176,24.06,11.0,11.0,11.0,PNC Park,94,,,,No,Yes,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed; order MLB 7 vs RotoWire 8,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,24,0,Contact streak: 9/24 over last 7 games,"same-side matchup; pitcher baseline 5.9% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
686217,Sal Frelick,MIL,PIT,2026-07-12T16:15:00Z,Scheduled,8,Paul Skenes,694973,R,L,2.4,0.0953,85.78,96.4264,0.3299,0.0798,0.2899,68.34,3.72,39.81,19.92,27.68,5.7,5.94,38.35,87.81,0.321,0.1176,24.06,11.0,11.0,11.0,PNC Park,94,,,,No,Yes,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,20,1,"Last 7 games: 4/20, 1 HR","platoon edge; pitcher baseline 5.9% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
687401,Joey Ortiz,MIL,PIT,2026-07-12T16:15:00Z,Scheduled,9,Paul Skenes,694973,R,R,3.42,0.0814,86.86,98.4317,0.3305,0.0883,0.2897,72.61,26.71,28.48,21.01,32.73,4.2,5.94,38.35,87.81,0.321,0.1176,24.06,11.0,11.0,11.0,PNC Park,94,,,,No,Yes,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,23,1,Contact streak: 8/23 over last 7 games,"same-side matchup; pitcher baseline 5.9% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
663968,Jake Mangum,PIT,MIL,2026-07-12T16:15:00Z,Scheduled,1,Robert Gasser,688107,L,S,1.93,0.072,85.13,96.3962,0.3339,0.0759,0.2858,67.02,3.55,28.63,13.39,29.06,2.3,7.81,34.04,88.13,0.3694,0.1593,27.38,5.9,5.9,5.9,PNC Park,94,,,,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,23,1,"Last 7 games: 7/23, 1 HR","switch hitter; pitcher baseline 7.8% barrel, 5.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
