hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hitter_hand,barrel_pct,iso,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hard_hit_pct,hr_total,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,pitcher_hr_allowed,pitcher_hr_allowed_vs_lhh,pitcher_hr_allowed_vs_rhh,ballpark,park_hr_factor,weather_temp,wind_speed,wind_direction,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,public_attention,odds
703520,Brett Bateman,TOR,NYY,2026-08-22T17:35:00Z,Pre-Game,1,Ryan Weathers,677960,L,L,0.0,0.094,83.4,92.6696,0.301,0.06,0.262,68.1,1.4,26.2,7.1,14.3,0.0,8.76,41.43,89.46,0.4173,0.1708,25.2,14.7,14.7,14.7,Yankee Stadium,119,74,6,In From CF,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,31,0,Contact streak: 10/31 over last 7 games,"same-side matchup; pitcher baseline 8.8% barrel, 14.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
672386,Alejandro Kirk,TOR,NYY,2026-08-22T17:35:00Z,Pre-Game,2,Ryan Weathers,677960,L,R,5.62,0.1453,88.72,100.0105,0.4002,0.1351,0.324,71.8,19.86,26.56,21.9,41.63,9.4,8.76,41.43,89.46,0.4173,0.1708,25.2,14.7,14.7,14.7,Yankee Stadium,119,74,6,In From CF,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,26,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.8% barrel, 14.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
543807,George Springer,TOR,NYY,2026-08-22T17:35:00Z,Pre-Game,3,Ryan Weathers,677960,L,R,9.48,0.1817,88.67,100.034,0.4289,0.1806,0.3326,73.24,34.74,40.74,26.58,40.6,18.0,8.76,41.43,89.46,0.4173,0.1708,25.2,14.7,14.7,14.7,Yankee Stadium,119,74,6,In From CF,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,22,0,"Last 7 games: 5/22, 0 HR","platoon edge; pitcher baseline 8.8% barrel, 14.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
672960,Kazuma Okamoto,TOR,NYY,2026-08-22T17:35:00Z,Pre-Game,4,Ryan Weathers,677960,L,R,12.3,0.208,90.4,101.4012,0.426,0.208,0.314,73.1,34.6,50.6,32.8,43.5,26.0,8.76,41.43,89.46,0.4173,0.1708,25.2,14.7,14.7,14.7,Yankee Stadium,119,74,6,In From CF,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.8% barrel, 14.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
676391,Ernie Clement,TOR,NYY,2026-08-22T17:35:00Z,Pre-Game,5,Ryan Weathers,677960,L,R,2.33,0.1189,85.13,94.7039,0.3415,0.0867,0.2757,67.46,2.75,41.5,27.83,22.08,9.0,8.76,41.43,89.46,0.4173,0.1708,25.2,14.7,14.7,14.7,Yankee Stadium,119,74,6,In From CF,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,23,0,Contact streak: 8/23 over last 7 games,"platoon edge; pitcher baseline 8.8% barrel, 14.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
665926,Andres Gimenez,TOR,NYY,2026-08-22T17:35:00Z,Pre-Game,6,Ryan Weathers,677960,L,L,3.14,0.1121,85.74,95.7821,0.3316,0.095,0.2786,68.46,5.14,38.45,23.44,24.55,7.7,8.76,41.43,89.46,0.4173,0.1708,25.2,14.7,14.7,14.7,Yankee Stadium,119,74,6,In From CF,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,0,"Last 7 games: 6/25, 0 HR","same-side matchup; pitcher baseline 8.8% barrel, 14.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
807727,Charles McAdoo,TOR,NYY,2026-08-22T17:35:00Z,Pre-Game,7,Ryan Weathers,677960,L,R,7.3,0.141,86.6,97.3928,0.358,0.121,0.275,73.2,33.7,12.2,22.0,31.7,2.0,8.76,41.43,89.46,0.4173,0.1708,25.2,14.7,14.7,14.7,Yankee Stadium,119,74,6,In From CF,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,23,0,Contact streak: 8/23 over last 7 games,"platoon edge; pitcher baseline 8.8% barrel, 14.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
664702,Myles Straw,TOR,NYY,2026-08-22T17:35:00Z,Pre-Game,8,Ryan Weathers,677960,L,R,3.27,0.1064,86.08,95.6415,0.3489,0.099,0.2894,68.12,5.38,36.01,26.34,25.21,3.3,8.76,41.43,89.46,0.4173,0.1708,25.2,14.7,14.7,14.7,Yankee Stadium,119,74,6,In From CF,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,0,12,0,"Last 7 games: 0/12, 0 HR","platoon edge; pitcher baseline 8.8% barrel, 14.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
663662,Daz Cameron,TOR,NYY,2026-08-22T17:35:00Z,Pre-Game,9,Ryan Weathers,677960,L,R,19.63,0.2835,88.19,99.5682,0.5447,0.2722,0.3449,73.8,32.84,36.96,36.96,27.13,1.0,8.76,41.43,89.46,0.4173,0.1708,25.2,14.7,14.7,14.7,Yankee Stadium,119,74,6,In From CF,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,3,4,11,1,Contact streak: 4/11 over last 3 games,"platoon edge; pitcher baseline 8.8% barrel, 14.7 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,,
663757,Trent Grisham,NYY,TOR,2026-08-22T17:35:00Z,Pre-Game,1,Dylan Cease,656302,R,L,11.19,0.2066,90.89,100.9592,0.4567,0.208,0.3497,70.72,8.81,46.68,31.05,46.26,22.1,6.01,33.93,86.73,0.3009,0.1086,25.47,12.6,12.6,12.6,Yankee Stadium,119,74,6,In From CF,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 6.0% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
