rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
11,596019,Francisco Lindor,NYM,PHI,2026-09-17T23:15:00Z,Pre-Game,1,Aaron Nola,605400,R,59.3,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",45.1,46.9,65.3,93.2,75.0,70.9,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,31,3,Hot streak: 3 HR in last 7 games,"switch hitter; pitcher baseline 9.3% barrel, 29.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.97,46.64,90.92,100.3308,0.4372,0.1933,0.3338,72.16,23.93,44.97,32.61,23.3,0.2053,9.31,41.27,88.77,0.4142,0.1724,27.46,Out To LF,77,Citi Field,
12,701538,Jackson Merrill,SD,COL,2026-09-17T19:10:00Z,In Progress,7,Tanner Gordon,685299,R,59.0,Longshot,Watch List,"Strong Barrel, Platoon Edge",54.8,61.7,44.7,64.3,80.0,63.3,Yes,Yes,5,Yes,Yes,MLB Stats API; RotoWire,order MLB 7 vs RotoWire 5,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,14,31,1,Contact streak: 14/31 over last 7 games,"platoon edge; pitcher baseline 10.7% barrel, 17.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,12.72,47.38,90.96,101.2076,0.4928,0.2242,0.3484,72.95,27.96,37.14,30.34,22.3,0.1881,10.73,42.32,90.59,0.4838,0.2111,33.46,In From LF,74,Coors Field,
13,545361,Mike Trout,LAA,MIN,2026-09-18T01:38:00Z,Pre-Game,2,Taj Bradley,671737,R,58.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",59.2,48.1,54.7,95.5,50.0,28.9,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,21,1,"Last 7 games: 4/21, 1 HR","same-side matchup; pitcher baseline 8.7% barrel, 21.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.66,46.36,90.2,102.8268,0.481,0.2341,0.372,74.56,46.72,35.67,31.07,22.5,0.1902,8.73,43.61,90.39,0.3885,0.1592,29.12,Varies,80,Angel Stadium,
14,592518,Manny Machado,SD,COL,2026-09-17T19:10:00Z,In Progress,4,Tanner Gordon,685299,R,57.4,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",48.6,61.7,44.7,94.9,50.0,40.1,Yes,Yes,3,Yes,Yes,MLB Stats API; RotoWire,order MLB 4 vs RotoWire 3,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,28,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.7% barrel, 17.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.8,46.25,91.08,101.8354,0.4474,0.1925,0.34,74.64,44.65,39.38,28.57,27.7,0.1906,10.73,42.32,90.59,0.4838,0.2111,33.46,In From LF,74,Coors Field,
15,547180,Bryce Harper,PHI,NYM,2026-09-17T23:15:00Z,Pre-Game,3,Nolan McLean,690997,R,56.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",51.0,30.2,65.3,96.6,80.0,37.8,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,1,"Last 7 games: 7/28, 1 HR","platoon edge; pitcher baseline 7.2% barrel, 13.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.32,45.05,90.6,101.7967,0.492,0.2205,0.3799,74.1,44.94,38.54,27.03,27.7,0.2253,7.16,38.22,88.38,0.3478,0.1246,21.35,Out To LF,77,Citi Field,
16,808959,Munetaka Murakami,CWS,DET,2026-09-17T23:40:00Z,Pre-Game,5,Framber Valdez,664285,L,56.4,Longshot,Watch List,Strong Barrel,73.4,34.5,48.6,86.4,50.0,0.0,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,20,0,"Last 7 games: 1/20, 0 HR","same-side matchup; pitcher baseline 5.9% barrel, 15.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,18.6,56.4,93.7,104.2922,0.442,0.245,0.34,74.7,50.1,46.2,38.1,31.0,0.257,5.93,43.22,90.17,0.384,0.129,18.04,R To L,77,Rate Field,
17,545341,Randal Grichuk,CWS,DET,2026-09-17T23:40:00Z,Pre-Game,4,Framber Valdez,664285,L,56.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",52.3,34.5,48.6,94.9,78.0,62.8,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,24,1,Contact streak: 10/24 over last 7 games,"platoon edge; pitcher baseline 5.9% barrel, 15.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.28,49.29,91.77,103.1427,0.471,0.1956,0.333,74.32,44.99,45.03,28.99,11.8,0.2458,5.93,43.22,90.17,0.384,0.129,18.04,R To L,77,Rate Field,
18,676724,Jared Young,NYM,PHI,2026-09-17T23:15:00Z,Pre-Game,5,Aaron Nola,605400,R,56.2,Longshot,Watch List,Platoon Edge,40.6,47.7,65.3,86.4,80.0,44.1,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,1,"Last 7 games: 7/24, 1 HR","platoon edge; pitcher baseline 9.3% barrel, 29.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.68,44.83,88.66,101.0331,0.4175,0.1815,0.3142,73.37,33.25,41.4,26.95,7.5,0.2047,9.31,41.27,88.77,0.4142,0.1724,27.46,Out To LF,77,Citi Field,
19,687263,Zach Neto,LAA,MIN,2026-09-18T01:38:00Z,Pre-Game,1,Taj Bradley,671737,R,55.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",47.9,48.1,54.7,88.7,50.0,59.1,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.7% barrel, 21.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.18,42.54,90.02,100.2734,0.4355,0.2097,0.3209,71.4,15.16,47.27,34.12,26.0,0.2051,8.73,43.61,90.39,0.3885,0.1592,29.12,Varies,80,Angel Stadium,
20,679529,Spencer Torkelson,DET,CWS,2026-09-17T23:40:00Z,Pre-Game,5,Erick Fedde,607200,R,55.3,Longshot,Watch List,"Strong Barrel, Hot Hitter/Streak",48.0,48.1,48.6,86.4,50.0,81.7,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,19,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.1% barrel, 21.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.52,42.79,89.64,100.2063,0.414,0.1978,0.3186,73.14,26.23,47.7,36.11,26.1,0.2027,8.11,40.78,89.08,0.4477,0.186,29.4,R To L,77,Rate Field,
21,701807,Carson Benge,NYM,PHI,2026-09-17T23:15:00Z,Pre-Game,4,Aaron Nola,605400,R,54.8,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",32.2,47.7,65.3,94.9,80.0,49.7,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,29,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.3% barrel, 29.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.4,38.6,88.7,99.5662,0.434,0.158,0.338,71.1,17.6,33.9,27.3,18.0,0.143,9.31,41.27,88.77,0.4142,0.1724,27.46,Out To LF,77,Citi Field,
22,678246,Miguel Vargas,CWS,DET,2026-09-17T23:40:00Z,Pre-Game,3,Framber Valdez,664285,L,54.8,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",50.9,34.5,48.6,96.6,78.0,37.8,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,1,"Last 7 games: 7/28, 1 HR","platoon edge; pitcher baseline 5.9% barrel, 15.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.13,43.23,90.05,100.2306,0.4742,0.2172,0.361,72.91,33.3,44.21,35.24,26.5,0.2069,5.93,43.22,90.17,0.384,0.129,18.04,R To L,77,Rate Field,
23,694208,Moises Ballesteros,LAA,MIN,2026-09-18T01:38:00Z,Pre-Game,5,Taj Bradley,671737,R,53.8,Longshot,Watch List,"Projected Lineup, Platoon Edge, Hot Hitter/Streak",34.2,48.1,54.7,81.9,80.0,81.7,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,20,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.7% barrel, 21.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.17,43.24,90.15,100.8074,0.3867,0.1457,0.3102,72.36,29.3,34.5,20.79,6.9,0.1438,8.73,43.61,90.39,0.3885,0.1592,29.12,Varies,80,Angel Stadium,
24,805999,A.J. Ewing,NYM,PHI,2026-09-17T23:15:00Z,Pre-Game,6,Aaron Nola,605400,R,53.3,Longshot,Watch List,"Platoon Edge, Hot Hitter/Streak",31.1,47.7,65.3,76.2,80.0,78.7,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.3% barrel, 29.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.1,41.9,89.4,100.062,0.402,0.143,0.322,70.5,12.8,31.8,24.7,10.0,0.127,9.31,41.27,88.77,0.4142,0.1724,27.46,Out To LF,77,Citi Field,
25,665019,Kody Clemens,MIN,LAA,2026-09-18T01:38:00Z,Pre-Game,3,Walbert Ureña,700712,R,53.1,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",52.6,20.4,54.7,96.6,80.0,37.8,Yes,No,3,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,1,"Last 7 games: 7/28, 1 HR","platoon edge; pitcher baseline 5.6% barrel, 9.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.72,47.11,91.99,101.4875,0.4594,0.2097,0.3345,72.06,14.49,46.29,33.32,23.9,0.2266,5.6,36.4,87.3,0.317,0.109,22.5,Varies,80,Angel Stadium,
26,664034,Ty France,SD,COL,2026-09-17T19:10:00Z,In Progress,6,Tanner Gordon,685299,R,53.0,Longshot,Watch List,No major boost,42.8,61.7,44.7,76.2,50.0,44.1,Yes,Yes,4,Yes,Yes,MLB Stats API; RotoWire,order MLB 6 vs RotoWire 4,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,29,0,Contact streak: 12/29 over last 7 games,"same-side matchup; pitcher baseline 10.7% barrel, 17.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.1,47.28,91.25,101.0764,0.4306,0.1744,0.3315,71.77,19.95,35.59,25.74,16.1,0.1814,10.73,42.32,90.59,0.4838,0.2111,33.46,In From LF,74,Coors Field,
27,682626,Francisco Alvarez,NYM,PHI,2026-09-17T23:15:00Z,Pre-Game,7,Aaron Nola,605400,R,52.9,Longshot,Watch List,Strong Barrel,54.2,47.7,65.3,64.3,50.0,4.2,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,27,0,"Last 7 games: 4/27, 0 HR","same-side matchup; pitcher baseline 9.3% barrel, 29.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.41,48.98,91.21,102.9047,0.4293,0.2003,0.3232,74.11,42.11,37.89,24.68,13.8,0.1721,9.31,41.27,88.77,0.4142,0.1724,27.46,Out To LF,77,Citi Field,
28,683146,Brett Baty,NYM,PHI,2026-09-17T23:15:00Z,Pre-Game,8,Aaron Nola,605400,R,52.6,Longshot,Watch List,"Strong Barrel, Platoon Edge",44.2,47.7,65.3,52.4,80.0,45.3,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,20,1,"Last 7 games: 6/20, 1 HR","platoon edge; pitcher baseline 9.3% barrel, 29.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.8,43.26,90.42,101.7196,0.415,0.1749,0.3172,75.08,54.07,35.33,26.87,12.4,0.1481,9.31,41.27,88.77,0.4142,0.1724,27.46,Out To LF,77,Citi Field,
29,607043,Brandon Nimmo,TEX,BOS,2026-09-18T00:05:00Z,Pre-Game,4,Sonny Gray,543243,R,52.5,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",46.3,38.6,41.1,94.9,80.0,26.4,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,0,"Last 7 games: 8/27, 0 HR","platoon edge; pitcher baseline 7.7% barrel, 18.0 HR allowed",EV profile; pitcher fly-ball pressure modest,9.22,50.83,92.04,102.1003,0.4428,0.1768,0.3378,72.34,27.74,33.52,25.77,17.3,0.1572,7.7,39.37,89.18,0.3936,0.1439,22.85,None,72,Globe Life Field,
30,805808,Kevin McGonigle,DET,CWS,2026-09-17T23:40:00Z,Pre-Game,1,Erick Fedde,607200,R,52.4,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",33.7,48.1,48.6,93.2,80.0,44.8,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,1,"Last 7 games: 8/27, 1 HR","platoon edge; pitcher baseline 8.1% barrel, 21.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,7.1,37.2,88.0,98.3846,0.443,0.177,0.357,71.3,16.2,37.8,35.5,17.0,0.15,8.11,40.78,89.08,0.4477,0.186,29.4,R To L,77,Rate Field,
31,686681,Michael Massey,KC,HOU,2026-09-17T23:15:00Z,Pre-Game,5,Miguel Ullola,699044,R,51.8,Longshot,Watch List,Platoon Edge,27.3,60.5,41.1,86.4,80.0,55.9,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,1,Contact streak: 10/27 over last 7 games,"platoon edge; pitcher baseline 15.8% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,5.12,38.18,88.9,98.7239,0.3936,0.1416,0.2958,71.43,12.12,49.01,30.38,9.3,0.1334,15.8,36.8,87.4,0.416,0.21,52.6,None,72,Daikin Park,
32,521692,Salvador Perez,KC,HOU,2026-09-17T23:15:00Z,Pre-Game,6,Miguel Ullola,699044,R,51.8,Longshot,Watch List,Strong Barrel,46.7,60.5,41.1,76.2,50.0,12.0,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,0,"Last 7 games: 5/25, 0 HR","same-side matchup; pitcher baseline 15.8% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.44,43.76,89.3,100.7796,0.4591,0.2065,0.3241,72.06,22.49,41.77,30.99,22.3,0.1673,15.8,36.8,87.4,0.416,0.21,52.6,None,72,Daikin Park,
33,693307,Dillon Dingler,DET,CWS,2026-09-17T23:40:00Z,Pre-Game,3,Erick Fedde,607200,R,51.8,Longshot,Watch List,Premium Lineup Spot,41.8,48.1,48.6,96.6,50.0,22.6,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,27,1,"Last 7 games: 4/27, 1 HR","same-side matchup; pitcher baseline 8.1% barrel, 21.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.62,42.97,88.88,100.4725,0.4629,0.1955,0.3413,71.77,15.9,41.43,28.71,22.8,0.1904,8.11,40.78,89.08,0.4477,0.186,29.4,R To L,77,Rate Field,
34,502054,Tommy Pham,CWS,DET,2026-09-17T23:40:00Z,Pre-Game,2,Framber Valdez,664285,L,51.7,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",42.9,34.5,48.6,100.0,78.0,18.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,10,1,"Last 7 games: 1/10, 1 HR","platoon edge; pitcher baseline 5.9% barrel, 15.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,8.98,49.16,93.77,102.879,0.3218,0.1476,0.2424,71.48,18.75,46.28,33.94,3.7,0.1537,5.93,43.22,90.17,0.384,0.129,18.04,R To L,77,Rate Field,
