rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
17,669477,Casey Schmitt,SF,COL,2026-07-11T20:05:00Z,Warmup,3,Kyle Freeland,607536,L,61.1,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",49.4,63.2,40.3,96.6,78.0,60.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,29,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.7% barrel, 18.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.38,44.36,89.78,100.7647,0.4941,0.2129,0.3504,72.26,25.78,40.64,32.87,16.2,0.1983,10.73,45.41,91.03,0.4968,0.2029,29.71,Varies,63,Oracle Park,
18,700250,Ben Rice,NYY,WSH,2026-07-11T20:05:00Z,Warmup,2,PJ Poulin,676571,L,61.1,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",64.3,45.8,40.2,100.0,50.0,87.0,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,5,Hot streak: 5 HR in last 7 games,"same-side matchup; pitcher baseline 8.3% barrel, 3.4 HR allowed",EV profile; pitcher fly-ball pressure modest,15.26,49.8,92.39,102.4102,0.5271,0.2541,0.3819,72.77,26.66,47.2,29.48,28.1,0.2972,8.28,44.28,90.77,0.4192,0.1692,28.56,In From LF,86,Nationals Park,
19,701398,Sal Stewart,CIN,CHC,2026-07-11T23:10:00Z,Pre-Game,2,Javier Assad,665871,R,60.9,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",63.1,40.6,59.8,100.0,50.0,57.6,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 6.2% barrel, 7.9 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.8,44.8,92.25,101.8136,0.5196,0.2572,0.3665,72.45,28.61,38.64,31.81,14.8,0.241,6.23,46.49,89.76,0.4312,0.1593,26.08,L To R,76,Great American Ball Park,
20,682829,Elly De La Cruz,CIN,CHC,2026-07-11T23:10:00Z,Pre-Game,1,Javier Assad,665871,R,60.6,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",58.6,39.8,59.8,93.2,75.0,59.1,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 6.2% barrel, 7.9 HR allowed",EV profile; pitcher fly-ball pressure modest,13.87,49.8,93.45,104.429,0.4646,0.2024,0.3486,74.85,48.64,34.26,26.85,17.1,0.2103,6.23,46.49,89.76,0.4312,0.1593,26.08,L To R,76,Great American Ball Park,
21,691406,Junior Caminero,TB,SEA,2026-07-11T20:10:00Z,Pre-Game,3,Logan Gilbert,669302,R,60.3,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",64.1,48.8,41.1,96.6,50.0,64.8,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,27,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 9.7% barrel, 15.8 HR allowed",EV profile; pitcher fly-ball pressure modest,13.51,51.54,92.96,105.3816,0.5066,0.2383,0.3649,79.48,86.14,46.08,23.63,33.1,0.2752,9.65,42.47,90.45,0.3845,0.1589,29.66,None,72,Tropicana Field,
22,605137,Josh Bell,MIN,LAA,2026-07-11T18:10:00Z,In Progress,3,Ryan Johnson,696270,R,60.1,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",47.9,43.1,68.1,96.6,75.0,68.7,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 8.2% barrel, 6.8 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.26,44.76,90.12,101.1046,0.4661,0.2122,0.3401,72.33,28.6,41.22,27.62,15.7,0.1814,8.15,39.01,88.66,0.4332,0.1791,35.07,Out To LF,86,Target Field,
23,665742,Juan Soto,NYM,BOS,2026-07-11T20:10:00Z,Warmup,2,Eduardo Rivera,700842,L,60.0,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",73.7,23.9,48.8,100.0,50.0,82.7,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,23,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 0.0% barrel, 0.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.96,50.54,93.1,103.2652,0.6122,0.3119,0.4304,72.48,29.28,39.81,32.68,27.6,0.2739,0.0,42.9,95.5,0.224,0.028,14.3,R To L,81,Citi Field,
24,641933,Tyler O'Neill,BAL,KC,2026-07-11T23:05:00Z,Pre-Game,5,Noah Cameron,702070,L,59.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge, Hot Hitter/Streak",49.8,42.9,68.1,81.9,78.0,83.2,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,13,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 8.4% barrel, 12.4 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,11.81,42.6,89.64,100.6879,0.4425,0.2191,0.3306,72.67,23.89,48.52,40.12,6.9,0.1706,8.4,38.31,88.74,0.4408,0.1751,25.4,Out To LF,82,Oriole Park at Camden Yards,
25,687263,Zach Neto,LAA,MIN,2026-07-11T18:10:00Z,In Progress,1,Joe Ryan,657746,R,59.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",51.2,51.2,68.1,93.2,50.0,50.3,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,1,Contact streak: 9/27 over last 7 games,"same-side matchup; pitcher baseline 11.1% barrel, 14.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.58,42.19,90.09,100.3045,0.4383,0.2209,0.323,71.12,12.53,48.46,36.64,21.1,0.2219,11.08,42.74,89.99,0.3711,0.1621,29.82,Out To LF,86,Target Field,
26,621566,Matt Olson,ATL,STL,2026-07-11T23:15:00Z,Scheduled,4,Matthew Liberatore,669461,L,59.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",66.3,56.8,22.1,90.4,50.0,68.0,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,29,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 10.2% barrel, 17.6 HR allowed",EV profile; pitcher fly-ball pressure modest,14.19,52.32,93.02,103.9739,0.5102,0.2594,0.3614,74.67,48.65,36.67,32.85,26.2,0.2547,10.18,41.45,90.6,0.4706,0.1941,28.8,,,Busch Stadium,
27,641343,Jake Bauers,MIL,PIT,2026-07-11T20:05:00Z,Pre-Game,5,Bubba Chandler,696149,R,58.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge, Hot Hitter/Streak",59.7,37.5,47.8,81.9,80.0,82.7,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,23,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 7.6% barrel, 7.6 HR allowed",EV profile; pitcher fly-ball pressure modest,13.56,50.78,92.12,103.1762,0.4668,0.2167,0.3575,76.71,70.77,39.57,29.56,14.0,0.2151,7.58,38.32,89.57,0.3877,0.1581,26.86,R To L,82,PNC Park,
28,677951,Bobby Witt Jr.,KC,BAL,2026-07-11T23:05:00Z,Pre-Game,2,Kyle Bradish,680694,R,58.7,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",59.1,35.2,68.1,100.0,50.0,40.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,30,1,"Last 7 games: 8/30, 1 HR","same-side matchup; pitcher baseline 8.8% barrel, 9.3 HR allowed",EV profile; pitcher fly-ball pressure modest,12.43,51.65,93.23,103.8273,0.5199,0.2171,0.3832,73.95,42.12,30.1,26.64,16.0,0.185,8.8,37.08,88.61,0.3627,0.1408,22.1,Out To LF,82,Oriole Park at Camden Yards,
29,666176,Jo Adell,LAA,MIN,2026-07-11T18:10:00Z,In Progress,6,Joe Ryan,657746,R,58.3,Longshot,Watch List,"Strong Barrel, Hot Hitter/Streak",51.5,51.2,68.1,76.2,50.0,73.2,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,22,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 11.1% barrel, 14.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.21,45.73,90.37,102.6264,0.4734,0.212,0.3377,77.32,71.44,37.79,26.86,20.2,0.1825,11.08,42.74,89.99,0.3711,0.1621,29.82,Out To LF,86,Target Field,
30,804668,Rafael Flores Jr.,PIT,MIL,2026-07-11T20:05:00Z,Pre-Game,7,Shane Drohan,675660,L,58.2,Longshot,Watch List,"Strong Barrel, Platoon Edge",72.6,32.8,47.8,64.3,78.0,63.3,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,3,3,7,1,Contact streak: 3/7 over last 3 games,"platoon edge; pitcher baseline 8.2% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.44,42.06,91.58,102.6343,0.7821,0.3984,0.522,74.1,53.88,30.81,34.56,0.7,0.4396,8.2,38.9,88.1,0.364,0.127,25.4,R To L,82,PNC Park,
31,695600,Carter Jensen,KC,BAL,2026-07-11T23:05:00Z,Pre-Game,1,Kyle Bradish,680694,R,58.1,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",53.7,35.2,68.1,93.2,80.0,29.2,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,1,"Last 7 games: 5/26, 1 HR","platoon edge; pitcher baseline 8.8% barrel, 9.3 HR allowed",EV profile; pitcher fly-ball pressure modest,12.54,48.01,92.18,102.93,0.4489,0.1976,0.3364,74.27,40.5,39.04,29.23,10.0,0.2073,8.8,37.08,88.61,0.3627,0.1408,22.1,Out To LF,82,Oriole Park at Camden Yards,
32,691718,Pete Crow-Armstrong,CHC,CIN,2026-07-11T23:10:00Z,Pre-Game,1,Nick Lodolo,666157,L,57.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",52.7,44.9,59.8,88.7,50.0,74.9,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,24,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.2% barrel, 12.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.49,46.78,90.13,101.8169,0.4778,0.2218,0.3511,74.17,44.18,49.53,34.8,24.0,0.241,8.2,39.66,89.99,0.4433,0.1715,25.84,L To R,76,Great American Ball Park,
33,681715,Heriberto Hernández,MIA,CLE,2026-07-11T20:10:00Z,Warmup,5,Tanner Bibee,676440,R,57.6,Longshot,Watch List,"Strong Barrel, Hot Hitter/Streak",57.6,50.2,35.0,86.4,50.0,94.1,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,21,5,Hot streak: 5 HR in last 7 games,"same-side matchup; pitcher baseline 9.4% barrel, 22.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.84,49.32,91.6,101.9295,0.4994,0.2383,0.3634,74.45,47.9,45.35,32.16,12.1,0.2238,9.36,40.87,89.48,0.434,0.1807,27.34,None,72,loanDepot park,
