rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,670541,Yordan Alvarez,HOU,LAA,2026-07-30T01:38:00Z,Scheduled,2,Grayson Rodriguez,680570,R,73.7,Tier 2,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Pitcher Vulnerable, Premium Lineup Spot, Platoon Edge",85.6,71.8,28.2,95.5,80.0,68.7,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.5% barrel, 7.0 HR allowed",lift-pull EV profile; pitcher allows elevated contact,17.3,53.6,94.7,105.1726,0.6673,0.3462,0.4518,76.1,62.09,41.79,37.15,26.3,0.2732,10.5,54.1,92.1,0.563,0.242,30.1,,,Angel Stadium,
2,808959,Munetaka Murakami,CWS,NYY,2026-07-29T23:40:00Z,Pre-Game,2,Cam Schlittler,693645,R,70.2,Tier 2,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",83.2,35.6,65.1,100.0,80.0,64.8,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.1% barrel, 10.8 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,19.9,59.6,94.1,104.6347,0.515,0.292,0.375,75.2,54.1,44.4,39.1,22.0,0.3,8.06,39.64,88.37,0.3581,0.1386,27.02,Out To RF,75,Rate Field,
3,680664,Eduardo Valencia,DET,BAL,2026-07-29T17:10:00Z,In Progress,8,Trevor Rogers,669432,L,67.4,Tier 3,Watch List,"Elite Power, Strong Barrel, Platoon Edge, Hot Hitter/Streak",88.8,36.2,69.1,52.4,78.0,94.1,Yes,Yes,6,Yes,Yes,MLB Stats API; RotoWire,order MLB 8 vs RotoWire 6,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,21,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 6.9% barrel, 8.8 HR allowed",EV profile; pitcher fly-ball pressure modest,25.0,66.7,92.5,103.0515,0.752,0.441,0.461,72.7,21.6,16.7,41.7,4.0,0.706,6.9,41.96,89.28,0.3921,0.1461,24.25,Out To RF,79,Comerica Park,
4,695578,James Wood,WSH,TOR,2026-07-29T17:05:00Z,In Progress,1,Trey Yesavage,702056,R,64.8,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",83.7,33.5,39.7,93.2,80.0,57.6,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 6.7% barrel, 7.0 HR allowed",EV profile; pitcher fly-ball pressure modest,20.18,57.98,94.93,106.3718,0.5665,0.2953,0.4044,76.63,66.83,30.89,26.55,30.3,0.2624,6.72,43.37,90.29,0.3389,0.1254,24.62,In From LF,81,Nationals Park,
5,701398,Sal Stewart,CIN,CLE,2026-07-29T23:10:00Z,Pre-Game,2,Joey Cantillo,676282,L,64.4,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",61.8,33.5,78.3,100.0,78.0,64.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,23,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.3% barrel, 12.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.45,43.75,91.97,101.6307,0.5208,0.2575,0.3646,72.31,27.77,38.99,32.09,16.9,0.2417,7.27,38.58,88.24,0.3658,0.1368,27.09,Out To RF,80,Great American Ball Park,
6,660271,Shohei Ohtani,LAD,SEA,2026-07-30T02:10:00Z,Scheduled,1,Emerson Hancock,676106,R,64.4,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",81.5,49.7,27.6,88.7,80.0,36.5,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,29,1,"Last 7 games: 7/29, 1 HR","platoon edge; pitcher baseline 9.0% barrel, 13.6 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,18.6,54.99,93.99,104.3611,0.5972,0.3092,0.4152,74.96,52.8,46.84,33.04,32.6,0.2749,8.96,43.27,89.63,0.4428,0.1794,28.31,,,UNIQLO Field at Dodger Stadium,
7,700250,Ben Rice,NYY,CWS,2026-07-29T23:40:00Z,Pre-Game,2,Davis Martin,663436,R,63.9,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",65.0,41.4,65.1,95.5,80.0,43.7,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,30,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.3% barrel, 10.2 HR allowed",EV profile; pitcher fly-ball pressure modest,15.47,50.43,92.39,102.5737,0.5285,0.2548,0.3805,72.91,28.13,46.43,29.27,29.5,0.2881,7.35,44.46,90.42,0.4167,0.1489,22.08,Out To RF,75,Rate Field,
8,624413,Pete Alonso,BAL,DET,2026-07-29T17:10:00Z,In Progress,2,Tarik Skubal,669373,L,62.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",68.6,25.5,69.1,100.0,78.0,45.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,30,1,"Last 7 games: 9/30, 1 HR","platoon edge; pitcher baseline 7.2% barrel, 12.4 HR allowed",EV profile; pitcher fly-ball pressure modest,14.21,54.89,93.92,104.0779,0.53,0.257,0.3804,74.88,49.27,37.06,30.67,26.8,0.2261,7.19,33.84,86.73,0.3405,0.1212,23.94,Out To RF,79,Comerica Park,
9,805811,Bryce Eldridge,SF,MIL,2026-07-29T19:45:00Z,In Progress,2,Thomas Pannone,623381,L,61.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",73.2,41.2,52.8,100.0,50.0,18.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,21,1,"Last 7 games: 2/21, 1 HR","same-side matchup; pitcher baseline 0.0% barrel, 0.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,16.88,58.72,93.43,103.5576,0.4932,0.2603,0.3643,73.11,28.93,42.26,38.03,7.7,0.1665,,,,,,,Out To CF,67,Oracle Park,
10,682829,Elly De La Cruz,CIN,CLE,2026-07-29T23:10:00Z,Pre-Game,1,Joey Cantillo,676282,L,61.4,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",58.6,32.2,78.3,93.2,75.0,56.2,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 7.3% barrel, 12.1 HR allowed",EV profile; pitcher fly-ball pressure modest,13.8,50.43,93.31,104.2875,0.4702,0.201,0.3535,75.2,52.0,35.94,25.73,19.2,0.2082,7.27,38.58,88.24,0.3658,0.1368,27.09,Out To RF,80,Great American Ball Park,
