rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,701762,Nick Kurtz,ATH,COL,2026-06-14T02:05:00Z,Pre-Game,2,Kyle Freeland,607536,L,73.5,Tier 2,Watch List,"Elite Power, Strong Barrel, Good Environment, Premium Lineup Spot, Hot Hitter/Streak",78.0,59.2,73.1,100.0,50.0,81.4,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,5,Hot streak: 5 HR in last 7 games,"same-side matchup; pitcher baseline 9.6% barrel, 15.7 HR allowed",EV profile; pitcher fly-ball pressure modest,18.64,55.51,93.75,105.4265,0.5244,0.2724,0.3902,77.83,78.02,33.62,31.68,22.0,0.2758,9.61,45.06,90.89,0.5038,0.2001,28.66,Out To LF,97,Las Vegas Ballpark,
2,669127,Shea Langeliers,ATH,COL,2026-06-14T02:05:00Z,Pre-Game,3,Kyle Freeland,607536,L,67.9,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",59.3,59.2,73.1,96.6,78.0,53.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,35,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.6% barrel, 15.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.82,44.41,91.39,102.6986,0.5183,0.2463,0.3623,74.78,48.98,38.55,31.24,21.9,0.259,9.61,45.06,90.89,0.5038,0.2001,28.66,Out To LF,97,Las Vegas Ballpark,
3,805811,Bryce Eldridge,SF,CHC,2026-06-14T02:05:00Z,Pre-Game,2,Ben Brown,676962,R,67.7,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",72.7,37.8,57.3,100.0,80.0,95.9,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,28,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 7.8% barrel, 6.1 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.06,61.31,93.36,103.4563,0.5317,0.2666,0.3867,72.9,27.53,41.49,39.57,3.5,0.1931,7.83,43.87,90.93,0.3506,0.1284,23.55,Out To RF,66,Oracle Park,
4,694249,Cole Carrigg,COL,ATH,2026-06-14T02:05:00Z,Pre-Game,6,Joey Estes,683155,R,65.0,Tier 3,Watch List,"Strong Barrel, Good Environment, Platoon Edge",60.2,57.7,73.1,76.2,75.0,58.7,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,4,4,15,2,Hot streak: 2 HR in last 4 games,"switch hitter; pitcher baseline 11.9% barrel, 4.0 HR allowed",fly-ball profile; pitcher allows elevated contact,18.2,45.5,87.1,98.831,0.379,0.226,0.253,75.1,45.8,54.5,54.5,2.0,0.533,11.9,33.3,88.5,0.49,0.224,45.2,Out To LF,97,Las Vegas Ballpark,
5,696100,Hunter Goodman,COL,ATH,2026-06-14T02:05:00Z,Pre-Game,4,Joey Estes,683155,R,64.8,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot",56.9,58.2,73.1,94.9,50.0,67.0,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 11.9% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,14.58,46.55,90.87,102.7301,0.4499,0.2168,0.3226,75.03,49.77,50.8,32.27,21.9,0.2602,11.9,33.3,88.5,0.49,0.224,45.2,Out To LF,97,Las Vegas Ballpark,
6,687515,Colby Thomas,ATH,COL,2026-06-14T02:05:00Z,Pre-Game,1,Kyle Freeland,607536,L,64.3,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",52.1,59.2,73.1,93.2,78.0,37.8,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,12,1,"Last 7 games: 3/12, 1 HR","platoon edge; pitcher baseline 9.6% barrel, 15.7 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,10.99,42.79,91.85,101.8265,0.4369,0.2187,0.3062,75.5,55.57,38.51,36.66,3.2,0.1612,9.61,45.06,90.89,0.5038,0.2001,28.66,Out To LF,97,Las Vegas Ballpark,
7,545361,Mike Trout,LAA,TB,2026-06-14T02:07:00Z,Pre-Game,2,Griffin Jax,643377,R,62.3,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",74.6,43.7,51.7,100.0,50.0,18.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,27,1,"Last 7 games: 3/27, 1 HR","same-side matchup; pitcher baseline 9.8% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,19.44,51.05,91.53,103.6392,0.5356,0.2845,0.3979,74.77,48.85,38.82,34.92,18.3,0.2203,9.82,39.97,88.43,0.4262,0.1709,22.67,R To L,78,Angel Stadium,
8,666397,Edouard Julien,COL,ATH,2026-06-14T02:05:00Z,Pre-Game,1,Joey Estes,683155,R,59.5,Longshot,Watch List,"Good Environment, Premium Lineup Spot, Platoon Edge",39.5,58.2,73.1,93.2,80.0,26.1,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,17,0,"Last 7 games: 5/17, 0 HR","platoon edge; pitcher baseline 11.9% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.63,48.95,90.74,100.335,0.417,0.1652,0.3353,71.11,12.77,34.11,19.72,2.3,0.0865,11.9,33.3,88.5,0.49,0.224,45.2,Out To LF,97,Las Vegas Ballpark,
9,646240,Rafael Devers,SF,CHC,2026-06-14T02:05:00Z,Pre-Game,4,Ben Brown,676962,R,57.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",52.6,37.8,57.3,94.9,80.0,40.1,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,28,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.8% barrel, 6.1 HR allowed",EV profile; pitcher fly-ball pressure modest,11.66,51.48,92.38,103.0194,0.424,0.2007,0.3124,71.74,20.01,33.21,31.5,16.8,0.1934,7.83,43.87,90.93,0.3506,0.1284,23.55,Out To RF,66,Oracle Park,
10,664954,Brett Sullivan,COL,ATH,2026-06-14T02:05:00Z,Pre-Game,8,Joey Estes,683155,R,56.8,Longshot,Watch List,"Strong Barrel, Good Environment, Platoon Edge, Hot Hitter/Streak",41.1,58.2,73.1,52.4,80.0,74.9,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,16,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 11.9% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.3,51.49,90.3,97.8155,0.3624,0.157,0.3082,67.9,3.22,51.4,32.71,2.1,0.1127,11.9,33.3,88.5,0.49,0.224,45.2,Out To LF,97,Las Vegas Ballpark,
