hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hitter_hand,barrel_pct,iso,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hard_hit_pct,hr_total,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,pitcher_hr_allowed,pitcher_hr_allowed_vs_lhh,pitcher_hr_allowed_vs_rhh,ballpark,park_hr_factor,weather_temp,wind_speed,wind_direction,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,public_attention,odds
665487,Fernando Tatis Jr.,SD,CIN,2026-09-02T16:40:00Z,Pre-Game,1,Brandon Williamson,682227,L,R,12.19,0.1703,92.95,104.5167,0.4866,0.1981,0.3728,75.58,57.91,35.36,21.94,53.27,20.8,10.5,41.9,88.1,0.486,0.211,32.6,4.0,4.0,4.0,Great American Ball Park,121,91,6,Out To LF,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,31,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.5% barrel, 4.0 HR allowed",EV profile; pitcher allows elevated contact,,
669392,Samad Taylor,SD,CIN,2026-09-02T16:40:00Z,Pre-Game,2,Brandon Williamson,682227,L,R,2.17,0.0602,82.14,93.732,0.3154,0.064,0.2831,68.32,2.52,31.16,12.36,20.97,0.7,10.5,41.9,88.1,0.486,0.211,32.6,4.0,4.0,4.0,Great American Ball Park,121,91,6,Out To LF,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,17,0,Contact streak: 7/17 over last 7 games,"platoon edge; pitcher baseline 10.5% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,,
701538,Jackson Merrill,SD,CIN,2026-09-02T16:40:00Z,Pre-Game,3,Brandon Williamson,682227,L,L,11.81,0.1825,90.47,100.7522,0.4746,0.2144,0.3379,72.88,27.26,37.42,29.99,45.63,20.2,10.5,41.9,88.1,0.486,0.211,32.6,4.0,4.0,4.0,Great American Ball Park,121,91,6,Out To LF,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,1,Contact streak: 9/27 over last 7 games,"same-side matchup; pitcher baseline 10.5% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,,
664034,Ty France,SD,CIN,2026-09-02T16:40:00Z,Pre-Game,4,Brandon Williamson,682227,L,R,9.03,0.1814,91.18,101.08,0.4257,0.173,0.3294,71.77,19.74,34.89,25.46,46.86,15.4,10.5,41.9,88.1,0.486,0.211,32.6,4.0,4.0,4.0,Great American Ball Park,121,91,6,Out To LF,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,1,"Last 7 games: 7/25, 1 HR","platoon edge; pitcher baseline 10.5% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,,
593428,Xander Bogaerts,SD,CIN,2026-09-02T16:40:00Z,Pre-Game,5,Brandon Williamson,682227,L,R,6.34,0.1119,89.14,100.0986,0.3864,0.1355,0.3235,72.38,28.01,43.17,23.83,40.88,11.0,10.5,41.9,88.1,0.486,0.211,32.6,4.0,4.0,4.0,Great American Ball Park,121,91,6,Out To LF,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,22,0,"Last 7 games: 4/22, 0 HR","platoon edge; pitcher baseline 10.5% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,,
806956,Ethan Salas,SD,CIN,2026-09-02T16:40:00Z,Pre-Game,6,Brandon Williamson,682227,L,L,,,,,,,,,,,,,,10.5,41.9,88.1,0.486,0.211,32.6,4.0,4.0,4.0,Great American Ball Park,121,91,6,Out To LF,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H: P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,0,0,0,0,Recent form unavailable,"same-side matchup; pitcher baseline 10.5% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,,
669720,Austin Hays,SD,CIN,2026-09-02T16:40:00Z,Pre-Game,7,Brandon Williamson,682227,L,R,5.88,0.1233,86.84,98.6188,0.3596,0.1116,0.2783,72.46,23.3,51.13,20.81,38.96,5.9,10.5,41.9,88.1,0.486,0.211,32.6,4.0,4.0,4.0,Great American Ball Park,121,91,6,Out To LF,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,15,0,"Last 7 games: 2/15, 0 HR","platoon edge; pitcher baseline 10.5% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,,
669134,Luis Campusano,SD,CIN,2026-09-02T16:40:00Z,Pre-Game,8,Brandon Williamson,682227,L,R,6.37,0.1204,88.08,98.9547,0.2962,0.105,0.2948,72.4,26.0,46.98,18.12,38.61,3.5,10.5,41.9,88.1,0.486,0.211,32.6,4.0,4.0,4.0,Great American Ball Park,121,91,6,Out To LF,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,18,0,"Last 7 games: 3/18, 0 HR","platoon edge; pitcher baseline 10.5% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,,
630105,Jake Cronenworth,SD,CIN,2026-09-02T16:40:00Z,Pre-Game,9,Brandon Williamson,682227,L,L,4.1,0.0932,87.59,97.7756,0.3166,0.0979,0.2875,71.32,17.39,31.47,23.84,32.21,6.1,10.5,41.9,88.1,0.486,0.211,32.6,4.0,4.0,4.0,Great American Ball Park,121,91,6,Out To LF,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,25,0,"Last 7 games: 2/25, 0 HR","same-side matchup; pitcher baseline 10.5% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,,
699302,Héctor Rodríguez,CIN,SD,2026-09-02T16:40:00Z,Pre-Game,1,Casey Mize,663554,R,L,9.8,0.214,88.4,99.6683,0.368,0.158,0.288,74.7,51.2,41.2,25.5,33.3,4.0,8.43,38.93,89.3,0.3875,0.156,31.02,14.0,14.0,14.0,Great American Ball Park,121,91,6,Out To LF,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,29,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.4% barrel, 14.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,,
682829,Elly De La Cruz,CIN,SD,2026-09-02T16:40:00Z,Pre-Game,2,Casey Mize,663554,R,S,12.82,0.1963,93.03,103.9877,0.4569,0.1905,0.3493,75.38,54.12,34.47,24.96,48.89,21.3,8.43,38.93,89.3,0.3875,0.156,31.02,14.0,14.0,14.0,Great American Ball Park,121,91,6,Out To LF,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,26,0,Contact streak: 11/26 over last 7 games,"switch hitter; pitcher baseline 8.4% barrel, 14.0 HR allowed",EV profile; pitcher allows elevated contact,,
701398,Sal Stewart,CIN,SD,2026-09-02T16:40:00Z,Pre-Game,3,Casey Mize,663554,R,R,14.82,0.2417,91.69,101.2927,0.5271,0.2596,0.366,72.17,26.72,38.15,32.93,42.77,23.2,8.43,38.93,89.3,0.3875,0.156,31.02,14.0,14.0,14.0,Great American Ball Park,121,91,6,Out To LF,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,28,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 8.4% barrel, 14.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,,
668709,JJ Bleday,CIN,SD,2026-09-02T16:40:00Z,Pre-Game,4,Casey Mize,663554,R,L,9.27,0.2018,88.56,99.8252,0.4038,0.1739,0.3257,73.07,27.65,45.81,32.92,39.4,18.9,8.43,38.93,89.3,0.3875,0.156,31.02,14.0,14.0,14.0,Great American Ball Park,121,91,6,Out To LF,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,24,0,"Last 7 games: 4/24, 0 HR","platoon edge; pitcher baseline 8.4% barrel, 14.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,,
663886,Tyler Stephenson,CIN,SD,2026-09-02T16:40:00Z,Pre-Game,5,Casey Mize,663554,R,R,13.17,0.1802,90.99,100.5444,0.4403,0.2047,0.3292,70.52,7.0,36.94,33.29,46.75,13.7,8.43,38.93,89.3,0.3875,0.156,31.02,14.0,14.0,14.0,Great American Ball Park,121,91,6,Out To LF,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,25,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.4% barrel, 14.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,,
667472,Dane Myers,CIN,SD,2026-09-02T16:40:00Z,Pre-Game,6,Casey Mize,663554,R,R,5.63,0.1064,89.51,98.9812,0.3684,0.1302,0.3099,71.18,18.75,27.09,25.52,37.03,6.0,8.43,38.93,89.3,0.3875,0.156,31.02,14.0,14.0,14.0,Great American Ball Park,121,91,6,Out To LF,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,1,"Last 7 games: 7/25, 1 HR","same-side matchup; pitcher baseline 8.4% barrel, 14.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,,
