rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,656941,Kyle Schwarber,PHI,LAA,2026-08-30T20:07:00Z,Pre-Game,1,Yusei Kikuchi,579328,L,70.5,Tier 2,Watch List,"Elite Power, Strong Barrel, Good Environment, Premium Lineup Spot, Hot Hitter/Streak",76.6,54.3,71.7,93.2,50.0,78.4,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,29,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 9.8% barrel, 10.7 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,18.42,53.23,93.11,104.2857,0.5229,0.2819,0.3765,77.23,75.49,54.07,33.46,44.8,0.2971,9.75,44.79,91.14,0.4525,0.1906,25.29,Out To CF,87,Angel Stadium,
2,624413,Pete Alonso,BAL,ATH,2026-08-30T20:05:00Z,Pre-Game,2,Jeffrey Springs,605488,L,68.9,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",72.7,46.5,66.4,100.0,78.0,54.9,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,29,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.9% barrel, 29.4 HR allowed",EV profile; pitcher allows elevated contact,15.4,56.08,93.99,104.2739,0.5531,0.2731,0.3888,74.78,48.93,36.22,30.74,33.8,0.2394,8.87,35.48,87.74,0.445,0.1918,32.58,Out To CF,83,Sutter Health Park,
3,665742,Juan Soto,NYM,HOU,2026-08-30T19:10:00Z,Pre-Game,2,Ethan Pecko,814490,R,68.7,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",71.2,57.5,64.8,100.0,80.0,10.6,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,21,0,"Last 7 games: 4/21, 0 HR","platoon edge; pitcher baseline 7.7% barrel, 2.0 HR allowed",lift-pull EV profile; pitcher allows elevated contact,15.33,50.61,92.96,103.0504,0.5926,0.2986,0.4234,72.62,31.14,39.53,32.54,27.6,0.255,7.7,50.0,91.6,0.527,0.218,30.8,Out To RF,80,Citi Field,
4,665833,Oneil Cruz,PIT,STL,2026-08-30T18:15:00Z,Warmup,2,Matthew Liberatore,669461,L,67.8,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",74.2,54.7,66.6,100.0,50.0,34.9,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,1,"Last 7 games: 6/26, 1 HR","same-side matchup; pitcher baseline 9.6% barrel, 21.8 HR allowed",EV profile; pitcher fly-ball pressure modest,17.72,57.3,95.66,107.0394,0.4726,0.2308,0.3471,78.38,76.73,40.51,24.64,17.9,0.2081,9.62,42.08,90.32,0.4559,0.1871,28.8,Out To LF,89,Busch Stadium,
5,808959,Munetaka Murakami,CWS,MIN,2026-08-30T18:10:00Z,In Progress,2,Zebby Matthews,805673,R,67.4,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",79.8,53.7,44.6,100.0,80.0,6.0,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,25,0,"Last 7 games: 4/25, 0 HR","platoon edge; pitcher baseline 10.8% barrel, 16.9 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,19.9,57.8,94.0,104.4469,0.492,0.275,0.364,74.8,50.6,43.6,37.4,29.0,0.282,10.81,40.97,90.11,0.4358,0.1774,26.61,In From CF,85,Target Field,
6,670541,Yordan Alvarez,HOU,NYM,2026-08-30T19:10:00Z,Pre-Game,2,Zac Thornton,804267,L,67.0,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot",80.9,40.9,64.8,100.0,50.0,46.0,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,23,1,"Last 7 games: 7/23, 1 HR","same-side matchup; pitcher baseline 8.3% barrel, 6.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,16.04,53.6,94.63,105.0505,0.6323,0.3175,0.4378,76.17,62.01,41.16,36.38,27.7,0.2529,8.3,38.7,88.6,0.434,0.169,27.4,Out To RF,80,Citi Field,
7,804668,Rafael Flores Jr.,PIT,STL,2026-08-30T18:15:00Z,Warmup,4,Matthew Liberatore,669461,L,66.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",67.0,54.7,66.6,94.9,78.0,18.3,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,25,1,"Last 7 games: 3/25, 1 HR","platoon edge; pitcher baseline 9.6% barrel, 21.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,16.35,49.55,91.44,101.9439,0.4986,0.2591,0.3498,73.82,39.25,38.3,40.65,4.9,0.2576,9.62,42.08,90.32,0.4559,0.1871,28.8,Out To LF,89,Busch Stadium,
8,699013,Esmerlyn Valdez,PIT,STL,2026-08-30T18:15:00Z,Warmup,6,Matthew Liberatore,669461,L,65.5,Tier 3,Watch List,"Strong Barrel, Platoon Edge",70.9,54.7,66.6,76.2,78.0,25.3,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,24,1,"Last 7 games: 4/24, 1 HR","platoon edge; pitcher baseline 9.6% barrel, 21.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,20.8,48.3,91.9,102.8107,0.448,0.247,0.336,74.9,51.8,37.5,41.7,15.0,0.282,9.62,42.08,90.32,0.4559,0.1871,28.8,Out To LF,89,Busch Stadium,
9,641343,Jake Bauers,MIL,TEX,2026-08-30T18:10:00Z,In Progress,3,Kumar Rocker,677958,R,63.9,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",60.7,48.6,63.6,96.6,80.0,37.8,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,20,1,"Last 7 games: 5/20, 1 HR","platoon edge; pitcher baseline 8.9% barrel, 15.9 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,13.84,50.78,92.19,103.0546,0.4717,0.2209,0.3666,76.57,69.72,40.97,30.61,18.2,0.2081,8.86,42.53,89.8,0.4427,0.1801,23.63,R To L,87,American Family Field,
10,677800,Wilyer Abreu,BOS,NYY,2026-08-30T17:35:00Z,In Progress,3,Will Warren,701542,R,63.8,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",53.6,50.6,77.7,96.6,80.0,32.9,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,1,"Last 7 games: 5/23, 1 HR","platoon edge; pitcher baseline 8.8% barrel, 20.6 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.51,44.34,90.1,101.4182,0.4778,0.225,0.3469,73.89,38.59,38.95,36.68,22.7,0.2157,8.8,44.74,91.0,0.4246,0.1645,24.17,Out To LF,77,Yankee Stadium,
