rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,694673,Abimelec Ortiz,WSH,CHC,2026-08-11T22:45:00Z,Scheduled,2,Shota Imanaga,684007,L,64.0,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot",81.1,51.5,28.2,95.5,50.0,56.2,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,20,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.0% barrel, 26.8 HR allowed",lift-pull EV profile; pitcher allows elevated contact,16.7,50.0,92.6,102.2243,0.625,0.342,0.394,76.3,66.7,55.6,44.4,2.0,0.318,9.99,37.83,89.02,0.4249,0.1898,33.62,,,Nationals Park,
2,670541,Yordan Alvarez,HOU,SF,2026-08-12T01:45:00Z,Scheduled,2,Carson Whisenhunt,687931,L,64.0,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot",83.1,62.9,19.3,95.5,50.0,14.1,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,0,"Last 7 games: 6/28, 0 HR","same-side matchup; pitcher baseline 10.8% barrel, 4.6 HR allowed",lift-pull EV profile; pitcher allows elevated contact,16.81,53.53,94.56,105.1407,0.6463,0.3287,0.4427,76.1,61.52,41.86,36.24,26.3,0.2592,10.75,48.6,90.72,0.5044,0.2242,30.32,,,Oracle Park,
3,660271,Shohei Ohtani,LAD,KC,2026-08-12T02:10:00Z,Scheduled,1,Michael Wacha,608379,R,62.6,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",80.6,37.1,27.6,88.7,80.0,66.9,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,28,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 6.8% barrel, 16.4 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,18.67,54.22,93.85,104.3589,0.5944,0.305,0.4131,74.96,52.45,47.05,32.41,34.7,0.277,6.84,36.28,88.2,0.4158,0.164,28.46,,,UNIQLO Field at Dodger Stadium,
4,808959,Munetaka Murakami,CWS,CIN,2026-08-11T23:40:00Z,Scheduled,2,Nick Lodolo,666157,L,62.1,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot",82.4,44.4,27.6,95.5,50.0,44.5,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,29,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.1% barrel, 12.9 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,20.6,58.9,94.1,104.714,0.505,0.287,0.365,74.8,50.6,42.3,40.0,26.0,0.302,8.13,38.96,89.92,0.4426,0.1708,25.91,,,Rate Field,
5,624413,Pete Alonso,BAL,MIN,2026-08-11T23:40:00Z,Scheduled,2,Bailey Ober,641927,R,60.7,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",71.9,50.6,27.1,95.5,50.0,59.1,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.1% barrel, 18.8 HR allowed",EV profile; pitcher allows elevated contact,15.4,55.52,93.92,104.1686,0.5433,0.2682,0.3853,74.78,49.21,35.87,31.3,28.9,0.2282,10.06,34.9,88.62,0.4501,0.2,31.06,,,Target Field,
6,700250,Ben Rice,NYY,SEA,2026-08-11T23:05:00Z,Scheduled,2,Bryan Woo,693433,R,58.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",65.1,41.2,38.2,95.5,80.0,18.3,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,25,1,"Last 7 games: 2/25, 1 HR","platoon edge; pitcher baseline 7.6% barrel, 16.9 HR allowed",EV profile; pitcher fly-ball pressure modest,15.54,50.29,92.39,102.5335,0.5243,0.2548,0.3791,72.91,28.15,46.36,29.97,30.2,0.2748,7.56,42.43,89.38,0.3828,0.1499,28.27,,,Yankee Stadium,
7,656941,Kyle Schwarber,PHI,STL,2026-08-11T23:45:00Z,Scheduled,1,Andre Pallante,669467,R,58.4,Longshot,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",77.9,27.0,22.1,88.7,80.0,66.7,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 5.8% barrel, 13.3 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,18.63,54.28,93.46,104.5536,0.525,0.2826,0.3814,77.16,75.14,54.77,33.53,41.3,0.2985,5.83,35.84,88.08,0.3796,0.1321,17.82,,,Busch Stadium,
8,545361,Mike Trout,LAA,TEX,2026-08-12T01:38:00Z,Scheduled,2,Cody Bradford,674003,L,58.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",64.3,44.2,28.2,95.5,78.0,37.4,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,24,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.7% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,16.78,48.25,90.48,103.2314,0.5006,0.2509,0.3804,74.7,49.1,38.19,33.1,21.8,0.2098,7.7,46.2,92.1,0.332,0.126,46.2,,,Angel Stadium,
9,621566,Matt Olson,ATL,NYM,2026-08-11T23:15:00Z,Scheduled,3,Nolan McLean,690997,R,57.9,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",67.2,30.2,30.9,92.1,80.0,75.9,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 7.3% barrel, 11.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.24,51.41,92.88,103.9013,0.5088,0.2608,0.3607,74.53,47.47,38.21,32.57,32.5,0.2617,7.3,38.22,88.24,0.3514,0.1285,21.14,,,Truist Park,
10,691406,Junior Caminero,TB,ATH,2026-08-12T01:40:00Z,Scheduled,4,Mason Barnett,686930,R,57.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",64.5,47.1,30.9,90.4,50.0,68.0,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,29,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 10.1% barrel, 6.5 HR allowed",EV profile; pitcher allows elevated contact,13.86,50.98,92.89,105.3473,0.5087,0.2411,0.3649,79.41,85.6,45.66,23.7,37.3,0.2717,10.1,39.56,89.2,0.4004,0.1726,33.23,,,Sutter Health Park,
11,641343,Jake Bauers,MIL,SD,2026-08-12T01:40:00Z,Scheduled,3,Walker Buehler,621111,R,57.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",61.5,43.8,22.6,92.1,80.0,62.4,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.8% barrel, 16.4 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,13.91,51.2,92.47,103.1955,0.4731,0.2216,0.3638,76.64,71.61,41.11,30.54,16.8,0.2137,8.8,39.83,89.23,0.4185,0.1617,23.37,,,Petco Park,
12,608369,Corey Seager,TEX,LAA,2026-08-12T01:38:00Z,Scheduled,3,Ryan Johnson,696270,R,56.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",58.9,46.8,28.2,92.1,80.0,33.7,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,1,"Last 7 games: 6/27, 1 HR","platoon edge; pitcher baseline 10.0% barrel, 10.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,14.39,48.21,91.78,102.5152,0.4836,0.2364,0.3538,71.94,15.51,41.48,31.41,14.0,0.1922,9.97,36.07,87.26,0.4535,0.191,32.55,,,Angel Stadium,
13,682985,Riley Greene,DET,CLE,2026-08-11T22:40:00Z,Scheduled,4,Tanner Bibee,676440,R,56.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",60.2,45.3,27.6,90.4,80.0,32.5,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,1,"Last 7 games: 6/28, 1 HR","platoon edge; pitcher baseline 8.7% barrel, 24.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.35,47.46,90.32,102.5276,0.4819,0.2312,0.353,75.6,57.8,38.91,33.1,22.0,0.1944,8.66,38.7,89.13,0.4172,0.1702,27.41,,,Comerica Park,
14,676369,Nelson Velazquez,HOU,SF,2026-08-12T01:45:00Z,Scheduled,7,Carson Whisenhunt,687931,L,56.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",68.0,62.9,19.3,59.8,78.0,9.3,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,11,0,"Last 7 games: 2/11, 0 HR","platoon edge; pitcher baseline 10.8% barrel, 4.6 HR allowed",lift-pull EV profile; pitcher allows elevated contact,12.0,64.0,94.6,102.8232,0.515,0.25,0.363,74.8,54.8,48.0,34.0,4.0,0.216,10.75,48.6,90.72,0.5044,0.2242,30.32,,,Oracle Park,
