rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,592450,Aaron Judge,NYY,MIN,2026-09-16T17:40:00Z,In Progress,3,Zebby Matthews,805673,R,68.0,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot",89.2,55.4,39.6,96.6,50.0,26.4,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,23,1,"Last 7 games: 4/23, 1 HR","same-side matchup; pitcher baseline 10.7% barrel, 19.7 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,22.07,57.71,94.42,105.609,0.6136,0.3422,0.4164,76.34,66.23,41.06,34.41,28.5,0.2975,10.74,40.83,90.18,0.4407,0.183,28.43,In From RF,71,Target Field,
2,682985,Riley Greene,DET,TOR,2026-09-16T19:07:00Z,In Progress,4,Max Scherzer,453286,R,65.8,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",62.6,49.8,63.4,94.9,80.0,63.3,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,24,1,Contact streak: 11/24 over last 7 games,"platoon edge; pitcher baseline 10.2% barrel, 15.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,15.84,47.25,90.32,102.623,0.5029,0.2459,0.3614,75.6,57.87,38.91,33.66,24.8,0.2091,10.23,36.31,88.02,0.4361,0.1932,34.37,Out To LF,74,Rogers Centre,
3,701538,Jackson Merrill,SD,COL,2026-09-17T00:40:00Z,Scheduled,5,Mason Adams,690279,R,64.0,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge, Hot Hitter/Streak",54.9,68.5,38.7,81.9,80.0,100.0,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,14,30,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 10.9% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,12.79,47.17,90.96,101.1771,0.4928,0.2249,0.3484,72.95,28.03,37.14,30.48,22.3,0.1895,10.9,58.7,93.2,0.458,0.223,32.6,,,Coors Field,
4,700250,Ben Rice,NYY,MIN,2026-09-16T17:40:00Z,In Progress,1,Zebby Matthews,805673,R,63.9,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",63.4,55.4,39.6,93.2,80.0,70.6,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.7% barrel, 19.7 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,14.49,50.57,92.32,102.4565,0.5215,0.2513,0.3798,72.91,27.45,44.75,31.02,34.4,0.2573,10.74,40.83,90.18,0.4407,0.183,28.43,In From RF,71,Target Field,
5,665833,Oneil Cruz,PIT,MIL,2026-09-16T22:40:00Z,Pre-Game,4,Logan Henderson,701656,R,63.9,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",69.7,36.4,60.3,94.9,80.0,52.3,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,1,Contact streak: 9/26 over last 7 games,"platoon edge; pitcher baseline 8.5% barrel, 9.3 HR allowed",EV profile; pitcher allows elevated contact,16.74,55.41,95.1,106.5841,0.4607,0.2203,0.345,78.24,75.96,40.02,23.17,18.6,0.1948,8.53,35.81,88.59,0.352,0.1428,32.68,Out To RF,82,PNC Park,
6,695578,James Wood,WSH,PHI,2026-09-16T22:45:00Z,Pre-Game,1,Zack Wheeler,554430,R,63.6,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",79.5,27.1,67.7,88.7,80.0,21.1,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,0,"Last 7 games: 6/23, 0 HR","platoon edge; pitcher baseline 6.7% barrel, 19.7 HR allowed",EV profile; pitcher fly-ball pressure modest,18.99,57.56,94.86,106.3082,0.5448,0.2757,0.3967,76.63,66.78,32.36,24.52,30.3,0.2442,6.71,34.8,86.91,0.3242,0.124,26.58,Out To CF,83,Nationals Park,
7,665487,Fernando Tatis,SD,COL,2026-09-17T00:40:00Z,Scheduled,1,Mason Adams,690279,R,63.0,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",57.9,68.5,38.7,88.7,50.0,93.9,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,29,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 10.9% barrel, 5.0 HR allowed",EV profile; pitcher allows elevated contact,12.19,53.41,93.16,104.5035,0.4943,0.2051,0.3756,75.65,58.12,35.01,22.22,23.6,0.1773,10.9,58.7,93.2,0.458,0.223,32.6,,,Coors Field,
8,805811,Bryce Eldridge,SF,STL,2026-09-16T17:15:00Z,In Progress,2,Matthew Liberatore,669461,L,62.9,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",69.2,55.5,38.6,100.0,50.0,50.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,1,Contact streak: 9/27 over last 7 games,"same-side matchup; pitcher baseline 9.8% barrel, 24.6 HR allowed",EV profile; pitcher fly-ball pressure modest,15.62,57.46,93.64,103.3663,0.482,0.2456,0.3608,72.86,28.01,37.36,36.42,11.9,0.1567,9.76,42.01,90.39,0.4587,0.1899,28.94,In From RF,91,Busch Stadium,
9,699024,Leo Bernal,STL,SF,2026-09-16T17:15:00Z,In Progress,3,Anthony Molina,683627,R,62.8,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",66.7,48.3,38.6,96.6,75.0,63.1,Yes,Yes,2,Yes,Yes,MLB Stats API; RotoWire,order MLB 3 vs RotoWire 2,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 8.3% barrel, 5.7 HR allowed",lift-pull EV profile; pitcher allows elevated contact,10.9,65.2,94.7,102.9311,0.546,0.237,0.386,74.1,37.9,43.5,37.0,3.0,0.214,8.3,42.17,88.26,0.4905,0.2112,31.47,In From RF,91,Busch Stadium,
10,641343,Jake Bauers,MIL,PIT,2026-09-16T22:40:00Z,Pre-Game,3,Jared Jones,683003,R,62.3,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",60.5,38.6,60.3,92.1,80.0,77.9,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,22,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.0% barrel, 12.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,13.77,50.5,92.12,103.0259,0.4738,0.2216,0.3715,76.5,69.58,40.55,30.47,20.3,0.2081,8.0,38.7,89.4,0.368,0.155,27.6,Out To RF,82,PNC Park,
