rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
34,596019,Francisco Lindor,NYM,SD,2026-08-17T23:10:00Z,Pre-Game,2,Walker Buehler,621111,R,55.4,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",47.9,40.9,36.8,100.0,75.0,70.6,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 8.7% barrel, 16.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.53,48.18,91.27,100.4369,0.4617,0.2038,0.3506,72.02,22.74,45.74,30.44,17.7,0.1969,8.73,39.13,88.95,0.4164,0.161,23.23,In From CF,78,Citi Field,
35,606192,Teoscar Hernandez,LAD,COL,2026-08-18T00:40:00Z,Pre-Game,8,Tomoyuki Sugano,608372,R,55.4,Longshot,Watch List,"Projected Lineup, Pitcher Vulnerable, Good Environment",41.0,73.3,79.7,47.9,50.0,21.5,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,19,0,"Last 7 games: 5/19, 0 HR","same-side matchup; pitcher baseline 13.1% barrel, 26.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.47,44.07,89.85,101.0244,0.42,0.1745,0.316,72.41,24.99,33.8,29.45,15.2,0.165,13.13,42.32,90.49,0.552,0.249,30.49,Out To LF,88,Coors Field,
36,683737,Michael Busch,CHC,CWS,2026-08-18T00:05:00Z,Pre-Game,3,Luis Castillo,622491,R,55.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",43.5,53.1,46.3,92.1,80.0,23.4,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,29,0,"Last 7 games: 8/29, 0 HR","platoon edge; pitcher baseline 9.8% barrel, 18.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.36,41.28,89.26,99.5152,0.443,0.2013,0.3444,68.9,5.43,39.93,34.76,20.0,0.1773,9.84,42.97,90.16,0.4334,0.1765,28.28,R To L,72,Wrigley Field,
37,695600,Carter Jensen,KC,ATH,2026-08-17T23:40:00Z,Pre-Game,1,Mason Barnett,686930,R,54.8,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",53.4,48.6,35.2,93.2,80.0,0.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,22,0,"Last 7 games: 1/22, 0 HR","platoon edge; pitcher baseline 10.3% barrel, 8.6 HR allowed",EV profile; pitcher allows elevated contact,13.1,47.45,92.04,102.6297,0.4342,0.1948,0.3301,74.1,39.01,40.65,29.58,12.1,0.2024,10.31,39.28,88.78,0.4158,0.1796,33.16,In From CF,84,Kauffman Stadium,
38,676439,Hunter Feduccia,LAD,COL,2026-08-18T00:40:00Z,Pre-Game,9,Tomoyuki Sugano,608372,R,54.8,Longshot,Watch List,"Projected Lineup, Pitcher Vulnerable, Good Environment, Platoon Edge",31.0,73.3,79.7,40.2,80.0,43.2,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,14,1,"Last 7 games: 4/14, 1 HR","platoon edge; pitcher baseline 13.1% barrel, 26.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.83,37.84,89.56,99.1664,0.3664,0.1325,0.3065,70.78,13.05,32.38,27.38,2.1,0.099,13.13,42.32,90.49,0.552,0.249,30.49,Out To LF,88,Coors Field,
39,668904,Royce Lewis,MIN,ATL,2026-08-17T23:40:00Z,Pre-Game,5,Martín Pérez,527048,L,54.7,Longshot,Watch List,"Strong Barrel, Platoon Edge",44.1,39.0,69.6,86.4,78.0,24.9,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,0,"Last 7 games: 8/28, 0 HR","platoon edge; pitcher baseline 8.4% barrel, 9.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.22,42.19,90.01,101.0079,0.4126,0.1719,0.3138,74.72,50.38,47.35,30.43,13.0,0.1755,8.42,38.0,88.2,0.4157,0.1639,24.27,Out To CF,83,Target Field,
40,680777,Ryan Jeffers,MIN,ATL,2026-08-17T23:40:00Z,Pre-Game,3,Martín Pérez,527048,L,54.5,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",38.4,39.0,69.6,96.6,78.0,29.7,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,22,0,"Last 7 games: 7/22, 0 HR","platoon edge; pitcher baseline 8.4% barrel, 9.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.24,40.49,89.09,100.804,0.4266,0.1759,0.3481,72.93,35.56,37.46,27.68,9.7,0.1856,8.42,38.0,88.2,0.4157,0.1639,24.27,Out To CF,83,Target Field,
41,666018,Jonathan Aranda,TB,BAL,2026-08-17T22:05:00Z,Pre-Game,2,Brandon Young,687064,R,54.2,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",48.8,40.3,41.1,100.0,80.0,20.7,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,31,0,"Last 7 games: 8/31, 0 HR","platoon edge; pitcher baseline 7.3% barrel, 12.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.94,48.06,91.53,101.3462,0.4681,0.196,0.3617,70.15,12.41,31.87,30.34,14.7,0.1506,7.33,41.36,89.33,0.4082,0.1588,27.15,None,72,Tropicana Field,
42,665019,Kody Clemens,MIN,ATL,2026-08-17T23:40:00Z,Pre-Game,6,Martín Pérez,527048,L,54.2,Longshot,Watch List,Strong Barrel,51.5,39.0,69.6,76.2,50.0,45.5,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,28,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.4% barrel, 9.5 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,11.72,46.62,92.13,101.4961,0.444,0.2013,0.324,72.06,14.35,45.45,33.39,20.4,0.2294,8.42,38.0,88.2,0.4157,0.1639,24.27,Out To CF,83,Target Field,
43,696100,Hunter Goodman,COL,LAD,2026-08-18T00:40:00Z,Pre-Game,3,Blake Snell,605483,L,53.8,Longshot,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",59.6,1.2,79.7,96.6,78.0,27.6,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,22,1,"Last 7 games: 4/22, 1 HR","platoon edge; pitcher baseline 1.7% barrel, 0.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.56,46.27,90.66,102.7548,0.4658,0.2315,0.3269,75.0,49.37,47.65,32.9,33.1,0.2756,1.74,19.72,84.38,0.2793,0.0651,21.26,Out To LF,88,Coors Field,
44,573262,Mike Yastrzemski,ATL,MIN,2026-08-17T23:40:00Z,Pre-Game,7,Bailey Ober,641927,R,53.7,Longshot,Watch List,Platoon Edge,36.2,55.5,69.6,64.3,80.0,35.6,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,17,1,"Last 7 games: 4/17, 1 HR","platoon edge; pitcher baseline 10.7% barrel, 20.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,7.73,43.44,90.66,99.8046,0.3861,0.1505,0.3157,71.31,8.23,45.69,31.4,11.4,0.1651,10.69,36.23,88.83,0.4669,0.2147,31.83,Out To CF,83,Target Field,
45,575929,Willson Contreras,BOS,AZ,2026-08-17T23:10:00Z,Pre-Game,4,Mitch Bratt,683352,L,53.6,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",58.8,29.8,37.7,94.9,78.0,20.8,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,22,1,"Last 7 games: 3/22, 1 HR","platoon edge; pitcher baseline 7.1% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,14.18,46.13,90.25,102.8989,0.4985,0.2394,0.3762,76.77,68.87,44.28,29.33,22.8,0.2285,7.1,34.7,87.6,0.351,0.14,33.7,In From CF,74,Fenway Park,
46,664023,Ian Happ,CHC,CWS,2026-08-18T00:05:00Z,Pre-Game,5,Luis Castillo,622491,R,53.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",43.1,51.1,46.3,81.9,75.0,39.5,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,1,"Last 7 games: 6/23, 1 HR","switch hitter; pitcher baseline 9.8% barrel, 18.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.82,42.72,89.44,100.83,0.408,0.1916,0.3225,71.88,18.92,43.77,32.32,20.9,0.1903,9.84,42.97,90.16,0.4334,0.1765,28.28,R To L,72,Wrigley Field,
47,669242,Tommy Edman,LAD,COL,2026-08-18T00:40:00Z,Pre-Game,7,Tomoyuki Sugano,608372,R,53.6,Longshot,Watch List,"Projected Lineup, Pitcher Vulnerable, Good Environment, Platoon Edge",23.6,72.2,79.7,59.8,75.0,27.6,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,22,1,"Last 7 games: 4/22, 1 HR","switch hitter; pitcher baseline 13.1% barrel, 26.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,5.76,36.75,88.23,99.3821,0.3844,0.1202,0.3161,70.52,12.32,41.97,26.08,6.7,0.1423,13.13,42.32,90.49,0.552,0.249,30.49,Out To LF,88,Coors Field,
48,641933,Tyler O'Neill,BAL,TB,2026-08-17T22:05:00Z,Pre-Game,4,Shane McClanahan,663556,L,53.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",48.1,41.2,41.1,90.4,78.0,34.9,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,1,"Last 7 games: 6/26, 1 HR","platoon edge; pitcher baseline 8.6% barrel, 7.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,11.6,41.27,89.22,100.3566,0.4404,0.2177,0.3264,72.74,23.12,44.25,39.35,9.7,0.1811,8.6,40.3,89.2,0.399,0.16,27.3,None,72,Tropicana Field,
49,664040,Brandon Lowe,PIT,DET,2026-08-17T23:05:00Z,Pre-Game,5,Framber Valdez,664285,L,53.1,Longshot,Watch List,Strong Barrel,53.0,35.6,58.8,86.4,50.0,33.7,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,1,"Last 7 games: 6/27, 1 HR","same-side matchup; pitcher baseline 6.2% barrel, 13.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.65,46.46,91.17,101.5185,0.45,0.2058,0.3287,73.66,40.02,46.79,33.27,27.5,0.2245,6.21,44.06,90.24,0.384,0.1325,18.67,Out To RF,75,PNC Park,
50,668804,Bryan Reynolds,PIT,DET,2026-08-17T23:05:00Z,Pre-Game,3,Framber Valdez,664285,L,53.0,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",45.7,34.1,58.8,96.6,75.0,12.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,0,"Last 7 games: 5/25, 0 HR","switch hitter; pitcher baseline 6.2% barrel, 13.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.8,46.7,90.78,101.9395,0.4351,0.1848,0.3464,72.62,28.3,40.01,25.18,15.3,0.1668,6.21,44.06,90.24,0.384,0.1325,18.67,Out To RF,75,PNC Park,
51,701398,Sal Stewart,CIN,STL,2026-08-17T22:40:00Z,Scheduled,2,Andre Pallante,669467,R,52.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",59.9,27.2,39.3,95.5,50.0,48.5,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,28,1,Contact streak: 9/28 over last 7 games,"same-side matchup; pitcher baseline 5.8% barrel, 13.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.82,42.91,91.69,101.4109,0.5173,0.2547,0.3625,72.24,27.0,38.85,32.51,19.7,0.2375,5.83,36.26,88.01,0.3817,0.1321,17.68,,,Great American Ball Park,
52,690993,Colt Keith,DET,PIT,2026-08-17T23:05:00Z,Pre-Game,4,Carmen Mlodzinski,669387,R,52.2,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",35.0,41.1,58.8,94.9,80.0,30.3,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,15,1,"Last 7 games: 3/15, 1 HR","platoon edge; pitcher baseline 6.9% barrel, 8.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.59,42.16,89.09,100.0111,0.4335,0.1646,0.3333,71.47,15.43,37.03,26.79,10.2,0.1549,6.94,45.35,90.62,0.4251,0.1441,23.46,Out To RF,75,PNC Park,
53,677800,Wilyer Abreu,BOS,AZ,2026-08-17T23:10:00Z,Pre-Game,3,Mitch Bratt,683352,L,52.2,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",55.3,29.8,37.7,96.6,50.0,62.4,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.1% barrel, 5.0 HR allowed",fly-ball profile; pitcher allows elevated contact,13.0,44.41,90.17,101.4316,0.4876,0.232,0.3504,73.89,38.66,38.18,37.31,22.0,0.2178,7.1,34.7,87.6,0.351,0.14,33.7,In From CF,74,Fenway Park,
54,669016,Brandon Marsh,PHI,MIA,2026-08-17T22:40:00Z,Pre-Game,7,Janson Junk,676083,R,51.8,Longshot,Watch List,"Good Environment, Platoon Edge",38.4,42.5,74.3,64.3,80.0,31.6,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,1,"Last 7 games: 5/24, 1 HR","platoon edge; pitcher baseline 7.5% barrel, 10.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.47,45.77,89.98,100.3252,0.4236,0.1613,0.3181,71.54,15.79,38.54,26.24,15.2,0.1651,7.52,42.61,90.48,0.4215,0.1606,23.29,Out To RF,86,Citizens Bank Park,
55,664761,Alec Bohm,PHI,MIA,2026-08-17T22:40:00Z,Pre-Game,5,Janson Junk,676083,R,51.6,Longshot,Watch List,Good Environment,31.7,42.5,74.3,86.4,50.0,63.3,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,13,24,1,Contact streak: 13/24 over last 7 games,"same-side matchup; pitcher baseline 7.5% barrel, 10.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.92,43.67,90.59,100.2761,0.4074,0.1439,0.3198,71.14,13.86,28.49,22.37,13.1,0.136,7.52,42.61,90.48,0.4215,0.1606,23.29,Out To RF,86,Citizens Bank Park,
56,693307,Dillon Dingler,DET,PIT,2026-08-17T23:05:00Z,Pre-Game,3,Carmen Mlodzinski,669387,R,51.6,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",45.1,41.1,58.8,96.6,50.0,0.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,30,0,"Last 7 games: 1/30, 0 HR","same-side matchup; pitcher baseline 6.9% barrel, 8.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.25,43.95,89.23,100.7028,0.4862,0.2074,0.3566,71.77,15.62,40.59,28.57,22.1,0.2121,6.94,45.35,90.62,0.4251,0.1441,23.46,Out To RF,75,PNC Park,
57,663330,Jahmai Jones,BOS,AZ,2026-08-17T23:10:00Z,Pre-Game,1,Mitch Bratt,683352,L,51.6,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",47.3,29.8,37.7,93.2,78.0,63.3,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,12,1,Contact streak: 7/12 over last 7 games,"platoon edge; pitcher baseline 7.1% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.46,47.37,91.08,102.3161,0.4455,0.1926,0.3374,73.32,34.37,49.2,25.82,4.9,0.186,7.1,34.7,87.6,0.351,0.14,33.7,In From CF,74,Fenway Park,
58,665487,Fernando Tatis,SD,NYM,2026-08-17T23:10:00Z,Pre-Game,1,Nolan McLean,690997,R,51.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",53.6,30.8,36.8,88.7,50.0,76.1,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 7.3% barrel, 11.7 HR allowed",EV profile; pitcher fly-ball pressure modest,11.35,52.43,92.67,104.2832,0.4705,0.1876,0.3665,75.51,57.77,34.8,22.01,16.6,0.1535,7.3,38.08,88.38,0.3514,0.1299,21.84,In From CF,78,Citi Field,
59,701538,Jackson Merrill,SD,NYM,2026-08-17T23:10:00Z,Pre-Game,5,Nolan McLean,690997,R,51.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",50.4,30.8,36.8,81.9,80.0,62.4,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.3% barrel, 11.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.88,45.98,90.26,100.725,0.4732,0.2123,0.3379,72.81,26.77,37.7,29.5,18.1,0.1783,7.3,38.08,88.38,0.3514,0.1299,21.84,In From CF,78,Citi Field,
60,650490,Yandy Díaz,TB,BAL,2026-08-17T22:05:00Z,Pre-Game,1,Brandon Young,687064,R,50.9,Longshot,Watch List,"Premium Lineup Spot, Hot Hitter/Streak",40.7,40.3,41.1,93.2,50.0,81.7,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,14,33,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.3% barrel, 12.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.25,49.07,91.53,103.1468,0.4499,0.1621,0.3551,73.64,37.93,22.83,19.58,19.4,0.1652,7.33,41.36,89.33,0.4082,0.1588,27.15,None,72,Tropicana Field,
61,624424,Michael Conforto,CHC,CWS,2026-08-18T00:05:00Z,Pre-Game,8,Luis Castillo,622491,R,50.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",47.3,53.1,46.3,47.9,80.0,31.9,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,19,1,"Last 7 games: 4/19, 1 HR","platoon edge; pitcher baseline 9.8% barrel, 18.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,11.24,43.79,91.09,100.8111,0.4121,0.1868,0.3209,72.92,33.93,43.6,36.23,10.6,0.1963,9.84,42.97,90.16,0.4334,0.1765,28.28,R To L,72,Wrigley Field,
62,676724,Jared Young,NYM,SD,2026-08-17T23:10:00Z,Pre-Game,6,Walker Buehler,621111,R,50.6,Longshot,Watch List,"Strong Barrel, Platoon Edge",42.5,42.7,36.8,76.2,80.0,59.3,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,28,1,Contact streak: 11/28 over last 7 games,"platoon edge; pitcher baseline 8.7% barrel, 16.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.31,45.6,88.59,101.2924,0.4231,0.1906,0.3163,73.37,33.67,38.74,26.39,6.8,0.2187,8.73,39.13,88.95,0.4164,0.161,23.23,In From CF,78,Citi Field,
63,805808,Kevin McGonigle,DET,PIT,2026-08-17T23:05:00Z,Pre-Game,2,Carmen Mlodzinski,669387,R,50.4,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",30.3,41.1,58.8,100.0,80.0,9.8,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,27,0,"Last 7 games: 5/27, 0 HR","platoon edge; pitcher baseline 6.9% barrel, 8.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,6.5,36.5,88.0,98.1974,0.416,0.158,0.348,71.2,16.1,37.4,35.8,12.0,0.137,6.94,45.35,90.62,0.4251,0.1441,23.46,Out To RF,75,PNC Park,
64,682663,Agustín Ramírez,MIA,PHI,2026-08-17T22:40:00Z,Pre-Game,4,Cristopher Sánchez,650911,L,50.3,Longshot,Watch List,"Good Environment, Premium Lineup Spot, Platoon Edge",28.6,32.1,74.3,94.9,78.0,34.9,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,17,0,Contact streak: 6/17 over last 7 games,"platoon edge; pitcher baseline 7.0% barrel, 12.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.1,41.82,89.82,102.2834,0.3485,0.1161,0.2942,75.62,57.51,40.33,17.09,7.7,0.1316,6.96,41.41,89.14,0.3548,0.1228,16.9,Out To RF,86,Citizens Bank Park,
65,663886,Tyler Stephenson,CIN,STL,2026-08-17T22:40:00Z,Scheduled,3,Andre Pallante,669467,R,50.2,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",53.3,27.2,39.3,92.1,50.0,56.2,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed; order MLB 3 vs RotoWire 5,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,20,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 5.8% barrel, 13.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.38,47.66,91.06,100.6071,0.4571,0.2124,0.3403,70.59,7.28,36.59,33.08,12.3,0.1788,5.83,36.26,88.01,0.3817,0.1321,17.68,,,Great American Ball Park,
66,607208,Trea Turner,PHI,MIA,2026-08-17T22:40:00Z,Pre-Game,2,Janson Junk,676083,R,50.2,Longshot,Watch List,"Good Environment, Premium Lineup Spot",27.4,42.5,74.3,100.0,50.0,27.1,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,28,1,"Last 7 games: 5/28, 1 HR","same-side matchup; pitcher baseline 7.5% barrel, 10.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.15,40.35,88.67,99.3479,0.3862,0.1302,0.3063,71.45,18.93,35.31,25.13,16.4,0.1516,7.52,42.61,90.48,0.4215,0.1606,23.29,Out To RF,86,Citizens Bank Park,
67,681082,Bryson Stott,PHI,MIA,2026-08-17T22:40:00Z,Pre-Game,6,Janson Junk,676083,R,50.2,Longshot,Watch List,"Good Environment, Platoon Edge",25.9,42.5,74.3,76.2,80.0,48.5,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,28,1,Contact streak: 9/28 over last 7 games,"platoon edge; pitcher baseline 7.5% barrel, 10.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.87,36.15,88.79,98.5399,0.4028,0.1383,0.327,69.72,6.75,34.45,27.66,10.2,0.148,7.52,42.61,90.48,0.4215,0.1606,23.29,Out To RF,86,Citizens Bank Park,
68,701807,Carson Benge,NYM,SD,2026-08-17T23:10:00Z,Pre-Game,4,Walker Buehler,621111,R,50.0,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",34.5,42.7,36.8,94.9,80.0,46.5,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,1,"Last 7 games: 8/26, 1 HR","platoon edge; pitcher baseline 8.7% barrel, 16.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.6,41.4,89.5,100.1278,0.44,0.159,0.343,71.0,17.4,32.7,25.7,14.0,0.143,8.73,39.13,88.95,0.4164,0.161,23.23,In From CF,78,Citi Field,
