hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hitter_hand,barrel_pct,iso,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hard_hit_pct,hr_total,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,pitcher_hr_allowed,pitcher_hr_allowed_vs_lhh,pitcher_hr_allowed_vs_rhh,ballpark,park_hr_factor,weather_temp,wind_speed,wind_direction,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,public_attention,odds
680757,Steven Kwan,CLE,DET,2026-08-13T17:10:00Z,Pre-Game,1,Keider Montero,672456,R,L,0.78,0.0747,84.45,92.5176,0.3464,0.072,0.3212,62.8,0.38,27.6,23.51,12.09,4.7,7.71,38.49,88.89,0.4033,0.1643,25.77,13.9,13.9,13.9,Comerica Park,100,77,4,L To R,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,31,1,Contact streak: 11/31 over last 7 games,"platoon edge; pitcher baseline 7.7% barrel, 13.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
800050,Chase DeLauter,CLE,DET,2026-08-13T17:10:00Z,Pre-Game,2,Keider Montero,672456,R,L,6.7,0.162,91.2,101.5934,0.435,0.157,0.349,71.3,17.8,38.3,19.5,46.3,13.0,7.71,38.49,88.89,0.4033,0.1643,25.77,13.9,13.9,13.9,Comerica Park,100,77,4,L To R,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,31,1,Contact streak: 10/31 over last 7 games,"platoon edge; pitcher baseline 7.7% barrel, 13.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
608070,José Ramírez,CLE,DET,2026-08-13T17:10:00Z,Pre-Game,3,Keider Montero,672456,R,S,5.81,0.1689,89.18,99.687,0.4327,0.1501,0.349,70.34,13.54,50.83,29.97,40.36,16.0,7.71,38.49,88.89,0.4033,0.1643,25.77,13.9,13.9,13.9,Comerica Park,100,77,4,L To R,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,17,0,"Last 7 games: 4/17, 0 HR","switch hitter; pitcher baseline 7.7% barrel, 13.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
663993,Nathaniel Lowe,CLE,DET,2026-08-13T17:10:00Z,Pre-Game,4,Keider Montero,672456,R,L,8.82,0.195,89.28,101.2432,0.4325,0.1744,0.3331,74.0,39.43,36.29,25.85,42.55,14.5,7.71,38.49,88.89,0.4033,0.1643,25.77,13.9,13.9,13.9,Comerica Park,100,77,4,L To R,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,23,1,Contact streak: 8/23 over last 7 games,"platoon edge; pitcher baseline 7.7% barrel, 13.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
666176,Jo Adell,CLE,DET,2026-08-13T17:10:00Z,Pre-Game,5,Keider Montero,672456,R,R,11.7,0.1888,90.58,102.6774,0.4776,0.2204,0.3398,77.39,71.55,37.3,28.19,45.94,23.7,7.71,38.49,88.89,0.4033,0.1643,25.77,13.9,13.9,13.9,Comerica Park,100,77,4,L To R,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,25,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.7% barrel, 13.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
683953,Travis Bazzana,CLE,DET,2026-08-13T17:10:00Z,Pre-Game,6,Keider Montero,672456,R,L,4.5,0.143,88.4,98.6107,0.351,0.125,0.304,69.7,12.0,39.9,28.8,37.3,9.0,7.71,38.49,88.89,0.4033,0.1643,25.77,13.9,13.9,13.9,Comerica Park,100,77,4,L To R,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,0,"Last 7 games: 5/23, 0 HR","platoon edge; pitcher baseline 7.7% barrel, 13.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
694197,Angel Genao,CLE,DET,2026-08-13T17:10:00Z,Pre-Game,7,Keider Montero,672456,R,S,9.1,0.167,93.1,100.9706,0.426,0.162,0.342,71.1,23.5,22.7,27.3,59.1,1.0,7.71,38.49,88.89,0.4033,0.1643,25.77,13.9,13.9,13.9,Comerica Park,100,77,4,L To R,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,1,Contact streak: 8/24 over last 7 games,"switch hitter; pitcher baseline 7.7% barrel, 13.9 HR allowed",EV profile; pitcher fly-ball pressure modest,,
595978,Austin Hedges,CLE,DET,2026-08-13T17:10:00Z,Pre-Game,8,Keider Montero,672456,R,R,4.17,0.1188,87.22,97.9459,0.3176,0.0965,0.2798,70.03,10.02,49.98,23.52,32.62,4.3,7.71,38.49,88.89,0.4033,0.1643,25.77,13.9,13.9,13.9,Comerica Park,100,77,4,L To R,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,19,0,"Last 7 games: 4/19, 0 HR","same-side matchup; pitcher baseline 7.7% barrel, 13.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
677587,Brayan Rocchio,CLE,DET,2026-08-13T17:10:00Z,Pre-Game,9,Keider Montero,672456,R,S,3.37,0.1133,86.95,97.2017,0.351,0.1067,0.2943,70.0,7.15,43.78,24.81,32.0,7.8,7.71,38.49,88.89,0.4033,0.1643,25.77,13.9,13.9,13.9,Comerica Park,100,77,4,L To R,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,28,0,"Last 7 games: 4/28, 0 HR","switch hitter; pitcher baseline 7.7% barrel, 13.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
650402,Gleyber Torres,DET,CLE,2026-08-13T17:10:00Z,Pre-Game,1,Parker Messick,800048,L,R,7.85,0.1345,87.2,97.7306,0.3997,0.1503,0.3378,68.63,5.82,25.85,27.66,34.38,10.4,5.38,32.04,87.54,0.3463,0.1191,21.12,10.3,10.3,10.3,Comerica Park,100,77,4,L To R,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,29,1,"Last 7 games: 6/29, 1 HR","platoon edge; pitcher baseline 5.4% barrel, 10.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
