rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
108,680869,Zack Gelof,ATH,HOU,2026-08-22T00:10:00Z,Pre-Game,3,Hayden Wesneski,669713,R,47.8,Longshot,Watch List,Premium Lineup Spot,37.1,42.1,41.1,96.6,50.0,24.3,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,25,1,"Last 7 games: 4/25, 1 HR","same-side matchup; pitcher baseline 8.2% barrel, 3.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.49,43.07,88.59,99.5884,0.3704,0.1676,0.2785,73.29,28.2,40.16,27.24,10.4,0.1778,8.19,42.03,89.56,0.4227,0.1627,27.47,None,72,Daikin Park,
109,642715,Willy Adames,SF,BOS,2026-08-21T23:10:00Z,Pre-Game,3,Sonny Gray,543243,R,47.3,Longshot,Watch List,Premium Lineup Spot,37.2,34.9,38.2,96.6,50.0,56.6,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,24,1,Contact streak: 9/24 over last 7 games,"same-side matchup; pitcher baseline 7.2% barrel, 16.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.73,39.72,87.71,99.0043,0.3986,0.1774,0.3025,72.21,23.97,47.84,34.06,23.0,0.1932,7.21,38.39,88.97,0.381,0.1341,22.99,In From CF,69,Fenway Park,
110,807712,Luke Keaschall,MIN,SD,2026-08-22T01:40:00Z,Pre-Game,1,Randy Vásquez,681190,R,47.3,Longshot,Watch List,Premium Lineup Spot,11.5,60.8,57.1,93.2,50.0,55.9,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,1,Contact streak: 10/27 over last 7 games,"same-side matchup; pitcher baseline 10.7% barrel, 15.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.66,29.73,85.29,96.6856,0.3584,0.1111,0.3149,68.64,7.66,38.12,27.18,6.1,0.1164,10.69,42.66,90.71,0.4978,0.2133,28.39,Out To RF,75,Petco Park,
111,605141,Mookie Betts,LAD,PIT,2026-08-22T02:10:00Z,Pre-Game,5,Bubba Chandler,696149,R,47.2,Longshot,Watch List,No major boost,32.9,33.8,66.6,86.4,50.0,32.5,Yes,No,5,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,1,"Last 7 games: 6/28, 1 HR","same-side matchup; pitcher baseline 6.8% barrel, 7.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.04,37.55,89.87,98.4597,0.4276,0.156,0.3279,69.53,8.53,39.89,34.85,17.2,0.1669,6.81,38.18,89.15,0.38,0.1497,26.44,Out To CF,78,UNIQLO Field at Dodger Stadium,
112,682626,Francisco Alvarez,NYM,CWS,2026-08-21T23:40:00Z,Pre-Game,9,Sean Burke,680732,R,47.0,Longshot,Watch List,Strong Barrel,54.0,44.4,52.1,44.8,50.0,0.0,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,23,0,"Last 7 games: 1/23, 0 HR","same-side matchup; pitcher baseline 8.5% barrel, 18.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,14.76,46.81,90.86,102.5881,0.437,0.2045,0.3302,74.11,42.46,39.36,25.03,12.4,0.1784,8.54,38.64,89.25,0.3961,0.1648,31.26,R To L,78,Rate Field,
113,571448,Nolan Arenado,AZ,CIN,2026-08-22T01:40:00Z,Pre-Game,5,Nick Lodolo,666157,L,47.0,Longshot,Watch List,"Platoon Edge, Hot Hitter/Streak",19.6,46.2,41.7,86.4,78.0,81.4,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.7% barrel, 15.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.03,32.53,85.61,97.0861,0.3604,0.1269,0.2946,71.33,15.68,45.18,28.21,17.6,0.182,8.69,39.17,89.78,0.4419,0.1736,25.28,None,72,Chase Field,
114,663656,Kyle Tucker,LAD,PIT,2026-08-22T02:10:00Z,Pre-Game,6,Bubba Chandler,696149,R,46.9,Longshot,Watch List,Platoon Edge,33.0,33.8,66.6,76.2,80.0,0.0,Yes,No,6,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,28,0,"Last 7 games: 3/28, 0 HR","platoon edge; pitcher baseline 6.8% barrel, 7.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.37,38.37,89.19,98.8206,0.413,0.1528,0.3405,71.58,20.59,43.52,32.7,14.3,0.1546,6.81,38.18,89.15,0.38,0.1497,26.44,Out To CF,78,UNIQLO Field at Dodger Stadium,
115,686469,Vinnie Pasquantino,KC,DET,2026-08-22T00:10:00Z,Pre-Game,5,Troy Melton,675512,R,46.8,Longshot,Watch List,Platoon Edge,36.9,29.5,35.7,86.4,80.0,58.0,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,1,Contact streak: 10/26 over last 7 games,"platoon edge; pitcher baseline 6.2% barrel, 7.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.28,42.32,89.92,100.177,0.4217,0.1672,0.327,70.96,14.75,43.84,27.81,14.5,0.1494,6.22,39.19,88.77,0.3507,0.1351,25.19,In From LF,85,Kauffman Stadium,
116,691723,Coby Mayo,BAL,TB,2026-08-21T23:15:00Z,Pre-Game,7,Freddy Peralta,642547,R,46.7,Longshot,Watch List,Strong Barrel,49.6,35.6,40.6,64.3,50.0,44.8,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,23,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.1% barrel, 20.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.57,45.1,90.8,102.6948,0.4106,0.1957,0.303,75.33,54.25,49.97,34.18,15.2,0.2109,7.06,37.93,88.0,0.3764,0.1452,27.85,In From RF,77,Oriole Park at Camden Yards,
117,521692,Salvador Perez,KC,DET,2026-08-22T00:10:00Z,Pre-Game,4,Troy Melton,675512,R,46.7,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",45.9,29.5,35.7,94.9,50.0,27.7,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,23,0,"Last 7 games: 7/23, 0 HR","same-side matchup; pitcher baseline 6.2% barrel, 7.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.3,43.55,89.3,100.6367,0.4486,0.2044,0.3171,71.99,22.0,42.19,31.13,20.2,0.1673,6.22,39.19,88.77,0.3507,0.1351,25.19,In From LF,85,Kauffman Stadium,
118,694208,Moisés Ballesteros,LAA,TEX,2026-08-22T00:15:00Z,Pre-Game,3,MacKenzie Gore,669022,L,46.7,Longshot,Watch List,Premium Lineup Spot,33.9,46.5,41.1,96.6,50.0,4.2,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,27,0,"Last 7 games: 4/27, 0 HR","same-side matchup; pitcher baseline 9.3% barrel, 18.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.03,42.89,90.15,100.9467,0.3853,0.1436,0.3123,72.78,33.78,33.87,20.65,4.8,0.1347,9.34,42.63,89.42,0.3891,0.1509,27.79,None,72,Globe Life Field,
119,687093,Vaughn Grissom,LAA,TEX,2026-08-22T00:15:00Z,Pre-Game,4,MacKenzie Gore,669022,L,46.7,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",25.7,46.5,41.1,94.9,78.0,13.0,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,29,0,"Last 7 games: 6/29, 0 HR","platoon edge; pitcher baseline 9.3% barrel, 18.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.3,38.3,88.0,99.2041,0.381,0.129,0.309,71.4,18.5,42.1,25.4,7.0,0.128,9.34,42.63,89.42,0.3891,0.1509,27.79,None,72,Globe Life Field,
120,680757,Steven Kwan,CLE,COL,2026-08-22T00:40:00Z,Pre-Game,1,Tanner Gordon,685299,R,46.7,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",2.4,65.7,61.2,93.2,80.0,14.6,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,0,"Last 7 games: 5/23, 0 HR","platoon edge; pitcher baseline 11.2% barrel, 15.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,0.78,11.95,84.38,92.4695,0.3429,0.0713,0.3212,62.8,0.38,27.88,23.58,4.7,0.074,11.22,43.93,91.15,0.4985,0.2244,33.53,In From CF,93,Coors Field,
121,671056,Iván Herrera,STL,PHI,2026-08-21T22:40:00Z,Pre-Game,2,Jesús Luzardo,666200,L,46.6,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",34.9,21.4,52.8,100.0,78.0,20.8,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,22,1,"Last 7 games: 3/22, 1 HR","platoon edge; pitcher baseline 6.1% barrel, 13.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.39,42.87,89.94,101.3825,0.414,0.1558,0.3465,73.88,42.79,37.59,19.66,15.5,0.152,6.07,33.39,87.59,0.3193,0.106,22.29,Calm,82,Citizens Bank Park,
122,624424,Michael Conforto,CHC,SEA,2026-08-22T02:10:00Z,Pre-Game,8,Emerson Hancock,676106,R,46.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",45.2,45.5,38.9,47.9,80.0,18.3,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,17,1,"Last 7 games: 1/17, 1 HR","platoon edge; pitcher baseline 8.2% barrel, 15.7 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,10.96,42.81,90.53,100.6374,0.4051,0.1826,0.3174,72.92,34.21,44.23,35.95,10.6,0.1914,8.19,41.52,89.35,0.4274,0.1696,28.17,None,72,T-Mobile Park,
123,681297,Colton Cowser,BAL,TB,2026-08-21T23:15:00Z,Pre-Game,8,Freddy Peralta,642547,R,46.4,Longshot,Watch List,"Strong Barrel, Platoon Edge",45.5,35.6,40.6,52.4,80.0,45.1,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,17,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.1% barrel, 20.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.93,41.31,88.45,100.7389,0.4124,0.203,0.3105,74.44,45.27,37.54,33.41,12.5,0.1554,7.06,37.93,88.0,0.3764,0.1452,27.85,In From RF,77,Oriole Park at Camden Yards,
124,669016,Brandon Marsh,PHI,STL,2026-08-21T22:40:00Z,Pre-Game,7,Hunter Dobbins,690928,R,46.3,Longshot,Watch List,Platoon Edge,38.3,31.1,52.8,64.3,80.0,41.2,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,22,1,"Last 7 games: 6/22, 1 HR","platoon edge; pitcher baseline 6.5% barrel, 6.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.47,45.56,89.98,100.3009,0.4236,0.1613,0.3181,71.54,15.93,38.05,26.31,15.2,0.1623,6.52,39.53,88.53,0.3744,0.1404,24.42,Calm,82,Citizens Bank Park,
125,622761,Jorge Mateo,TB,BAL,2026-08-21T23:15:00Z,Pre-Game,6,Trevor Rogers,669432,L,46.0,Longshot,Watch List,Platoon Edge,34.8,37.9,40.6,76.2,78.0,33.7,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,9,1,"Last 7 games: 2/9, 1 HR","platoon edge; pitcher baseline 7.2% barrel, 10.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.58,41.95,88.17,100.2482,0.3859,0.1538,0.2865,73.16,30.41,37.04,30.7,3.8,0.1331,7.25,41.96,89.28,0.3921,0.1496,24.53,In From RF,77,Oriole Park at Camden Yards,
126,687637,Dylan Beavers,BAL,TB,2026-08-21T23:15:00Z,Pre-Game,6,Freddy Peralta,642547,R,45.7,Longshot,Watch List,Platoon Edge,31.6,35.6,40.6,76.2,80.0,56.2,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,16,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.1% barrel, 20.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.48,36.68,88.94,99.4153,0.3814,0.1558,0.3146,72.34,20.77,41.16,31.46,4.7,0.1408,7.06,37.93,88.0,0.3764,0.1452,27.85,In From RF,77,Oriole Park at Camden Yards,
127,694203,Denzer Guzman,LAA,TEX,2026-08-22T00:15:00Z,Pre-Game,6,MacKenzie Gore,669022,L,45.7,Longshot,Watch List,Platoon Edge,25.9,46.5,41.1,76.2,78.0,44.1,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,1,"Last 7 games: 7/24, 1 HR","platoon edge; pitcher baseline 9.3% barrel, 18.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.7,36.67,86.71,98.2842,0.33,0.119,0.2539,73.5,35.27,41.02,25.31,4.8,0.1425,9.34,42.63,89.42,0.3891,0.1509,27.79,None,72,Globe Life Field,
128,664761,Alec Bohm,PHI,STL,2026-08-21T22:40:00Z,Pre-Game,5,Hunter Dobbins,690928,R,45.5,Longshot,Watch List,No major boost,31.4,31.1,52.8,86.4,50.0,63.3,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,13,29,1,Contact streak: 13/29 over last 7 games,"same-side matchup; pitcher baseline 6.5% barrel, 6.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.78,43.46,90.59,100.2541,0.406,0.1432,0.3191,71.14,14.14,28.63,22.37,13.1,0.1346,6.52,39.53,88.53,0.3744,0.1404,24.42,Calm,82,Citizens Bank Park,
129,662139,Daulton Varsho,HOU,ATH,2026-08-22T00:10:00Z,Pre-Game,4,J.T. Ginn,669372,R,45.5,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",34.6,30.9,41.1,94.9,80.0,0.8,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,24,0,"Last 7 games: 3/24, 0 HR","platoon edge; pitcher baseline 6.9% barrel, 14.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.9,38.41,87.73,99.5292,0.3953,0.1648,0.2997,73.71,36.53,41.5,30.43,11.6,0.1798,6.86,37.99,87.63,0.3691,0.1351,23.01,None,72,Daikin Park,
130,691458,Blaze Jordan,STL,PHI,2026-08-21T22:40:00Z,Pre-Game,5,Jesús Luzardo,666200,L,45.4,Longshot,Watch List,Platoon Edge,35.1,21.4,52.8,86.4,78.0,33.7,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,1,"Last 7 games: 6/27, 1 HR","platoon edge; pitcher baseline 6.1% barrel, 13.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.0,43.8,88.7,99.9166,0.413,0.15,0.312,72.8,27.7,39.7,19.9,2.0,0.124,6.07,33.39,87.59,0.3193,0.106,22.29,Calm,82,Citizens Bank Park,
131,666139,Josh Lowe,LAA,TEX,2026-08-22T00:15:00Z,Pre-Game,7,MacKenzie Gore,669022,L,45.4,Longshot,Watch List,No major boost,34.1,46.5,41.1,64.3,50.0,66.7,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 9.3% barrel, 18.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.65,38.9,88.88,99.3578,0.3889,0.1611,0.2952,73.52,35.73,36.97,31.78,10.3,0.1509,9.34,42.63,89.42,0.3891,0.1509,27.79,None,72,Globe Life Field,
132,678218,Brandon Valenzuela,TOR,NYY,2026-08-21T23:05:00Z,Pre-Game,7,Cam Schlittler,693645,R,45.3,Longshot,Watch List,"Good Environment, Platoon Edge",29.8,35.1,72.2,64.3,75.0,9.3,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,11,0,"Last 7 games: 2/11, 0 HR","switch hitter; pitcher baseline 8.1% barrel, 12.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.6,37.9,88.3,99.3543,0.389,0.146,0.315,72.6,21.8,42.1,24.8,8.0,0.156,8.13,40.13,88.58,0.3532,0.1372,27.02,Out To RF,72,Yankee Stadium,
133,650402,Gleyber Torres,DET,KC,2026-08-22T00:10:00Z,Pre-Game,1,Noah Cameron,702070,L,45.3,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",25.9,39.3,35.7,93.2,78.0,37.6,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,0,Contact streak: 10/27 over last 7 games,"platoon edge; pitcher baseline 7.6% barrel, 15.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.22,35.15,87.34,97.8121,0.4067,0.1482,0.3441,68.63,5.68,26.34,27.87,10.4,0.1303,7.56,37.96,88.74,0.4117,0.1625,26.38,In From LF,85,Kauffman Stadium,
134,621493,Taylor Ward,SEA,CHC,2026-08-22T02:10:00Z,Pre-Game,6,Matthew Boyd,571510,L,45.3,Longshot,Watch List,Platoon Edge,32.0,46.1,38.9,76.2,78.0,3.4,Yes,No,1,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 6 vs RotoWire 1,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,28,0,"Last 7 games: 4/28, 0 HR","platoon edge; pitcher baseline 9.9% barrel, 14.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.1,39.55,89.19,99.4132,0.3954,0.1539,0.3372,68.8,4.16,33.17,29.87,15.7,0.1413,9.91,37.93,88.15,0.433,0.1741,26.55,None,72,T-Mobile Park,
135,643446,Jeff McNeil,ATH,HOU,2026-08-22T00:10:00Z,Pre-Game,2,Hayden Wesneski,669713,R,45.2,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",13.0,42.1,41.1,100.0,80.0,68.7,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.2% barrel, 3.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.86,31.71,86.85,96.7009,0.3775,0.1041,0.3153,69.23,5.3,43.56,23.4,7.8,0.1176,8.19,42.03,89.56,0.4227,0.1627,27.47,None,72,Daikin Park,
136,694249,Cole Carrigg,COL,CLE,2026-08-22T00:40:00Z,Pre-Game,3,Joey Cantillo,676282,L,45.2,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",20.1,35.7,61.2,96.6,75.0,10.8,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,0,"Last 7 games: 5/26, 0 HR","switch hitter; pitcher baseline 7.9% barrel, 13.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.5,32.1,86.6,98.0712,0.388,0.127,0.327,73.6,38.4,48.1,26.3,5.0,0.186,7.9,39.98,88.59,0.3686,0.1403,27.23,In From CF,93,Coors Field,
137,701785,Kaelen Culpepper,MIN,SD,2026-08-22T01:40:00Z,Pre-Game,9,Randy Vásquez,681190,R,45.2,Longshot,Watch List,No major boost,28.3,60.8,57.1,44.8,50.0,39.7,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,0,Contact streak: 10/26 over last 7 games,"same-side matchup; pitcher baseline 10.7% barrel, 15.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.2,44.0,90.4,99.2409,0.395,0.124,0.325,73.7,34.4,44.0,20.0,1.0,0.115,10.69,42.66,90.71,0.4978,0.2133,28.39,Out To RF,75,Petco Park,
138,606192,Teoscar Hernández,LAD,PIT,2026-08-22T02:10:00Z,Pre-Game,8,Bubba Chandler,696149,R,45.2,Longshot,Watch List,No major boost,42.7,33.8,66.6,52.4,50.0,24.0,Yes,No,8,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,0,"Last 7 games: 7/25, 0 HR","same-side matchup; pitcher baseline 6.8% barrel, 7.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.89,44.56,89.99,101.1312,0.4277,0.1808,0.3195,72.41,24.78,33.87,29.59,15.2,0.1678,6.81,38.18,89.15,0.38,0.1497,26.44,Out To CF,78,UNIQLO Field at Dodger Stadium,
139,664770,Nathan Lukes,TOR,NYY,2026-08-21T23:05:00Z,Pre-Game,2,Cam Schlittler,693645,R,45.1,Longshot,Watch List,"Good Environment, Premium Lineup Spot, Platoon Edge",9.2,36.4,72.2,100.0,80.0,25.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,24,1,"Last 7 games: 4/24, 1 HR","platoon edge; pitcher baseline 8.1% barrel, 12.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.49,29.79,87.13,96.7058,0.3486,0.0938,0.2933,67.23,3.9,33.31,20.67,8.5,0.1191,8.13,40.13,88.58,0.3532,0.1372,27.02,Out To RF,72,Yankee Stadium,
140,545121,Ildemaro Vargas,AZ,CIN,2026-08-22T01:40:00Z,Pre-Game,1,Nick Lodolo,666157,L,45.1,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",17.9,44.6,41.7,93.2,75.0,48.7,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 8.7% barrel, 15.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.76,36.04,88.01,98.66,0.3802,0.1063,0.3031,70.71,14.33,40.99,20.7,7.2,0.134,8.69,39.17,89.78,0.4419,0.1736,25.28,None,72,Chase Field,
141,805808,Kevin McGonigle,DET,KC,2026-08-22T00:10:00Z,Pre-Game,3,Noah Cameron,702070,L,44.9,Longshot,Watch List,Premium Lineup Spot,31.6,39.3,35.7,96.6,50.0,32.5,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,1,"Last 7 games: 6/28, 1 HR","same-side matchup; pitcher baseline 7.6% barrel, 15.2 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,6.8,36.6,88.1,98.2226,0.424,0.164,0.349,71.2,15.9,36.8,36.0,13.0,0.142,7.56,37.96,88.74,0.4117,0.1625,26.38,In From LF,85,Kauffman Stadium,
142,572233,Christian Walker,HOU,ATH,2026-08-22T00:10:00Z,Pre-Game,5,J.T. Ginn,669372,R,44.9,Longshot,Watch List,Strong Barrel,41.9,30.9,41.1,86.4,50.0,18.3,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,24,1,"Last 7 games: 2/24, 1 HR","same-side matchup; pitcher baseline 6.9% barrel, 14.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.38,42.81,89.78,101.4918,0.4007,0.1736,0.3063,74.31,43.76,43.11,28.14,24.2,0.2019,6.86,37.99,87.63,0.3691,0.1351,23.01,None,72,Daikin Park,
143,668709,JJ Bleday,CIN,AZ,2026-08-22T01:40:00Z,Pre-Game,6,Eduardo Rodriguez,593958,L,44.9,Longshot,Watch List,No major boost,38.4,41.7,41.7,76.2,50.0,16.1,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,22,0,"Last 7 games: 5/22, 0 HR","same-side matchup; pitcher baseline 8.3% barrel, 17.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.06,40.17,88.7,99.9124,0.4052,0.1781,0.3257,73.14,28.91,46.02,33.76,18.2,0.2074,8.27,35.2,87.99,0.4391,0.1755,27.4,None,72,Chase Field,
