rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
11,606466,Ketel Marte,AZ,COL,2026-09-24T00:40:00Z,Pre-Game,2,Mason Adams,690279,R,62.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",47.7,68.7,57.7,100.0,75.0,15.9,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,31,0,"Last 7 games: 7/31, 0 HR","switch hitter; pitcher baseline 10.8% barrel, 6.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.63,43.5,90.38,101.9727,0.4773,0.2,0.3571,74.74,46.49,48.77,27.99,23.8,0.2004,10.8,55.4,92.2,0.49,0.228,33.8,L To R,69,Coors Field,
12,691718,Pete Crow-Armstrong,CHC,MIA,2026-09-23T23:40:00Z,Pre-Game,1,Ryan Gusto,687473,R,62.0,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",58.1,49.6,40.3,93.2,80.0,91.5,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,33,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 12.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.45,46.57,90.27,101.8612,0.5023,0.2442,0.3595,74.38,46.14,50.37,34.59,40.8,0.2781,9.08,43.88,90.04,0.4414,0.1711,26.75,In From CF,63,Wrigley Field,
13,696100,Hunter Goodman,COL,AZ,2026-09-24T00:40:00Z,Pre-Game,3,Merrill Kelly,518876,R,62.0,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",55.6,59.9,57.7,96.6,50.0,52.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.8% barrel, 26.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.16,45.57,90.17,102.4287,0.4532,0.2238,0.3199,74.86,47.62,48.21,32.62,36.6,0.2693,10.77,42.59,89.99,0.4891,0.2104,26.43,L To R,69,Coors Field,
14,665742,Juan Soto,NYM,TEX,2026-09-24T00:05:00Z,Pre-Game,2,Cody Bradford,674003,L,61.9,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",69.8,49.5,41.1,100.0,50.0,45.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,30,1,"Last 7 games: 9/30, 1 HR","same-side matchup; pitcher baseline 9.5% barrel, 4.0 HR allowed",lift-pull EV profile; pitcher allows elevated contact,15.12,50.47,93.03,103.1509,0.5828,0.2902,0.4164,72.83,32.54,39.67,31.21,31.1,0.2487,9.5,37.0,89.4,0.472,0.192,35.5,None,72,Globe Life Field,
15,621566,Matt Olson,ATL,CIN,2026-09-23T23:15:00Z,Pre-Game,3,Andrew Abbott,671096,L,61.1,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",65.1,43.9,57.4,96.6,50.0,48.5,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,28,1,Contact streak: 9/28 over last 7 games,"same-side matchup; pitcher baseline 8.1% barrel, 22.5 HR allowed",EV profile; pitcher fly-ball pressure modest,14.4,52.11,92.67,103.6569,0.499,0.2517,0.3537,74.53,47.26,37.79,32.92,36.7,0.2393,8.14,37.27,89.2,0.4214,0.1667,29.12,L To R,74,Truist Park,
16,666018,Jonathan Aranda,TB,NYY,2026-09-23T23:05:00Z,Pre-Game,2,Gerrit Cole,543037,R,61.0,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",49.2,49.5,51.7,100.0,80.0,79.0,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.7% barrel, 21.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.87,48.48,91.67,101.2203,0.466,0.1981,0.3561,70.36,13.18,33.13,30.13,19.6,0.1653,8.7,45.2,90.9,0.406,0.153,27.0,In From LF,63,Yankee Stadium,
17,671277,Luis García Jr.,NYY,TB,2026-09-23T23:05:00Z,Pre-Game,3,Mason Englert,669438,R,60.5,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",49.8,65.0,51.7,96.6,80.0,0.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,28,0,"Last 7 games: 2/28, 0 HR","platoon edge; pitcher baseline 13.2% barrel, 7.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.31,46.08,91.04,101.827,0.4833,0.2058,0.3404,73.73,40.32,41.01,23.87,25.8,0.2216,13.25,40.74,89.98,0.5045,0.2272,30.22,In From LF,63,Yankee Stadium,
18,641343,Jake Bauers,MIL,PHI,2026-09-23T22:40:00Z,Pre-Game,5,Aaron Nola,605400,R,60.2,Tier 3,Watch List,"Strong Barrel, Platoon Edge",60.5,46.8,51.3,86.4,80.0,39.5,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,1,"Last 7 games: 6/23, 1 HR","platoon edge; pitcher baseline 9.1% barrel, 29.2 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,14.05,50.36,92.05,103.0071,0.471,0.2209,0.3708,76.5,69.65,40.34,30.12,20.3,0.2074,9.1,41.13,88.77,0.4128,0.1703,27.04,In From RF,68,Citizens Bank Park,
19,671218,Heliot Ramos,NYY,TB,2026-09-23T23:05:00Z,Pre-Game,4,Mason Englert,669438,R,60.2,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",50.5,65.0,51.7,94.9,50.0,47.5,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 13.2% barrel, 7.5 HR allowed",EV profile; pitcher allows elevated contact,12.51,48.31,92.08,103.0408,0.4338,0.1848,0.3249,73.13,33.73,33.8,24.0,15.4,0.1601,13.25,40.74,89.98,0.5045,0.2272,30.22,In From LF,63,Yankee Stadium,
20,669065,Kyle Stowers,MIA,CHC,2026-09-23T23:40:00Z,Pre-Game,2,Kevin Gausman,592332,R,59.7,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",63.1,42.1,40.3,100.0,80.0,31.4,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,29,1,"Last 7 games: 6/29, 1 HR","platoon edge; pitcher baseline 7.9% barrel, 23.8 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,14.55,55.15,92.01,103.2732,0.4621,0.2251,0.3407,75.28,54.11,45.64,32.34,21.5,0.2273,7.87,40.07,88.88,0.407,0.1613,26.02,In From CF,63,Wrigley Field,
21,672515,Gabriel Moreno,AZ,COL,2026-09-24T00:40:00Z,Pre-Game,3,Mason Adams,690279,R,59.1,Longshot,Watch List,"Premium Lineup Spot, Hot Hitter/Streak",35.7,69.3,57.7,96.6,50.0,78.7,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,25,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.8% barrel, 6.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,7.52,42.14,89.56,99.7106,0.4502,0.1656,0.3572,71.46,20.56,34.8,25.26,13.2,0.1669,10.8,55.4,92.2,0.49,0.228,33.8,L To R,69,Coors Field,
22,682829,Elly De La Cruz,CIN,ATL,2026-09-23T23:15:00Z,Pre-Game,2,Chris Sale,519242,L,58.8,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",61.1,22.7,57.4,100.0,75.0,75.8,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,21,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 6.2% barrel, 9.6 HR allowed",EV profile; pitcher fly-ball pressure modest,14.5,50.99,93.59,104.5303,0.4814,0.208,0.3612,75.59,55.87,35.03,24.75,26.9,0.2159,6.16,35.26,87.69,0.3277,0.1122,25.83,L To R,74,Truist Park,
23,660271,Shohei Ohtani,LAD,SD,2026-09-24T02:10:00Z,Scheduled,1,Robbie Ray,592662,L,58.6,Longshot,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot",78.5,48.6,27.6,88.7,50.0,0.0,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,26,0,"Last 7 games: 2/26, 0 HR","same-side matchup; pitcher baseline 8.7% barrel, 22.0 HR allowed",lift-pull EV profile; pitcher allows elevated contact,18.11,53.66,93.71,104.4581,0.5825,0.2994,0.4068,74.96,52.87,46.49,31.92,37.5,0.2735,8.69,40.08,89.88,0.4088,0.1723,33.38,,,UNIQLO Field at Dodger Stadium,
24,691406,Junior Caminero,TB,NYY,2026-09-23T23:05:00Z,Pre-Game,3,Gerrit Cole,543037,R,58.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",61.0,49.5,51.7,96.6,50.0,10.8,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,0,"Last 7 games: 5/26, 0 HR","same-side matchup; pitcher baseline 8.7% barrel, 21.0 HR allowed",EV profile; pitcher fly-ball pressure modest,13.16,50.0,92.54,104.9134,0.494,0.2278,0.3565,79.2,83.78,44.89,23.42,42.2,0.2563,8.7,45.2,90.9,0.406,0.153,27.0,In From LF,63,Yankee Stadium,
25,686948,Drake Baldwin,ATL,CIN,2026-09-23T23:15:00Z,Pre-Game,1,Andrew Abbott,671096,L,58.2,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",55.6,43.9,57.4,93.2,50.0,63.3,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,28,1,Contact streak: 12/28 over last 7 games,"same-side matchup; pitcher baseline 8.1% barrel, 22.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.12,50.02,91.49,102.1537,0.4919,0.2164,0.3628,75.3,56.51,32.43,25.81,22.5,0.1803,8.14,37.27,89.2,0.4214,0.1667,29.12,L To R,74,Truist Park,
26,665862,Jazz Chisholm Jr.,NYY,TB,2026-09-23T23:05:00Z,Pre-Game,6,Mason Englert,669438,R,57.7,Longshot,Watch List,"Strong Barrel, Platoon Edge",42.2,65.0,51.7,76.2,80.0,50.3,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,1,Contact streak: 8/24 over last 7 games,"platoon edge; pitcher baseline 13.2% barrel, 7.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.31,42.67,89.91,100.3735,0.4019,0.1798,0.31,73.2,32.6,50.09,30.26,22.6,0.1907,13.25,40.74,89.98,0.5045,0.2272,30.22,In From LF,63,Yankee Stadium,
27,665052,Griffin Conine,MIA,CHC,2026-09-23T23:40:00Z,Pre-Game,4,Kevin Gausman,592332,R,57.7,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",56.7,42.1,40.3,94.9,80.0,47.5,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.9% barrel, 23.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.15,48.87,90.97,103.0301,0.4579,0.2117,0.3426,74.19,43.41,41.13,24.74,12.5,0.2035,7.87,40.07,88.88,0.407,0.1613,26.02,In From CF,63,Wrigley Field,
28,664040,Brandon Lowe,PIT,STL,2026-09-23T22:40:00Z,Pre-Game,4,Matthew Liberatore,669461,L,57.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",52.4,54.2,35.8,94.9,50.0,81.4,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 9.6% barrel, 24.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.44,45.97,91.03,101.5182,0.4521,0.2082,0.3315,73.66,39.6,46.02,32.64,32.4,0.2259,9.62,41.66,90.18,0.4552,0.1878,28.38,In From CF,65,PNC Park,
29,687263,Zach Neto,LAA,ATH,2026-09-24T01:40:00Z,Pre-Game,1,Jeffrey Springs,605488,L,57.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",48.2,45.5,68.4,93.2,78.0,1.6,Yes,No,1,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,23,0,"Last 7 games: 3/23, 0 HR","platoon edge; pitcher baseline 8.8% barrel, 31.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,12.25,42.82,90.16,100.3638,0.4327,0.2083,0.3216,71.47,15.58,47.48,34.33,26.0,0.2009,8.8,35.34,87.67,0.4394,0.189,32.09,Out To RF,89,Sutter Health Park,
30,699024,Leo Bernal,STL,PIT,2026-09-23T22:40:00Z,Pre-Game,5,Lake Bachar,669199,R,57.1,Longshot,Watch List,"Strong Barrel, Platoon Edge",63.2,40.4,35.8,86.4,75.0,46.9,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,1,"Last 7 games: 9/29, 1 HR","switch hitter; pitcher baseline 8.7% barrel, 12.1 HR allowed",lift-pull EV profile; pitcher allows elevated contact,10.2,61.0,93.9,102.3633,0.519,0.228,0.366,74.0,34.1,42.4,37.3,4.0,0.195,8.67,36.67,89.25,0.3794,0.1689,31.5,In From CF,65,PNC Park,
31,663728,Cal Raleigh,SEA,HOU,2026-09-24T02:10:00Z,Scheduled,4,Ethan Pecko,814490,R,57.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",60.4,47.8,25.4,90.4,75.0,48.7,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 9.8% barrel, 5.0 HR allowed",fly-ball profile; pitcher allows elevated contact,16.07,42.25,90.32,101.2003,0.4427,0.2411,0.329,75.13,52.6,52.82,43.06,34.1,0.2377,9.8,38.6,89.3,0.433,0.197,31.3,,,T-Mobile Park,
32,656976,Pavin Smith,AZ,COL,2026-09-24T00:40:00Z,Pre-Game,5,Mason Adams,690279,R,56.9,Longshot,Watch List,Platoon Edge,27.4,69.3,57.7,86.4,80.0,65.5,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,16,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.8% barrel, 6.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,7.36,38.75,88.49,99.0922,0.3336,0.1277,0.2875,71.16,13.17,42.02,30.44,4.5,0.1347,10.8,55.4,92.2,0.49,0.228,33.8,L To R,69,Coors Field,
33,642350,Jose Siri,LAA,ATH,2026-09-24T01:40:00Z,Pre-Game,6,Jeffrey Springs,605488,L,56.7,Longshot,Watch List,"Strong Barrel, Platoon Edge",47.7,45.5,68.4,76.2,78.0,41.2,Yes,No,3,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 6 vs RotoWire 3,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,22,1,"Last 7 games: 6/22, 1 HR","platoon edge; pitcher baseline 8.8% barrel, 31.5 HR allowed",fly-ball profile; pitcher allows elevated contact,15.31,39.88,87.91,99.6953,0.3697,0.1861,0.2701,73.08,33.89,33.09,42.34,6.3,0.1369,8.8,35.34,87.67,0.4394,0.189,32.09,Out To RF,89,Sutter Health Park,
34,683748,Victor Mesa Jr.,TB,NYY,2026-09-23T23:05:00Z,Pre-Game,1,Gerrit Cole,543037,R,56.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",44.8,49.5,51.7,93.2,80.0,37.8,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,1,"Last 7 games: 6/24, 1 HR","platoon edge; pitcher baseline 8.7% barrel, 21.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.25,41.36,89.77,100.2216,0.4409,0.1963,0.334,73.72,33.16,40.8,34.19,10.1,0.2204,8.7,45.2,90.9,0.406,0.153,27.0,In From LF,63,Yankee Stadium,
