rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,691181,Emmanuel Rodriguez,MIN,NYY,2026-09-14T23:40:00Z,Pre-Game,6,Will Warren,701542,R,71.6,Tier 2,Watch List,"Elite Power, Strong Barrel, Platoon Edge",96.7,50.0,53.1,76.2,80.0,37.8,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,2,2,8,1,"Last 2 games: 2/8, 1 HR","platoon edge; pitcher baseline 8.8% barrel, 21.3 HR allowed",EV profile; pitcher fly-ball pressure modest,50.0,83.3,101.1,105.2675,1.089,0.716,0.607,74.3,63.6,16.7,66.7,1.0,0.375,8.8,44.53,90.86,0.4204,0.1638,24.31,R To L,61,Target Field,
2,701538,Jackson Merrill,SD,COL,2026-09-15T00:40:00Z,Pre-Game,5,Tomoyuki Sugano,608372,R,69.1,Tier 3,Watch List,"Strong Barrel, Platoon Edge, Hot Hitter/Streak",54.9,69.3,67.2,86.4,80.0,100.0,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,28,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 12.0% barrel, 30.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.93,46.82,90.89,101.1037,0.4914,0.2256,0.347,72.95,27.89,37.0,30.55,22.3,0.1916,12.01,42.11,90.7,0.5415,0.2385,29.65,L To R,84,Coors Field,
3,665487,Fernando Tatis Jr.,SD,COL,2026-09-15T00:40:00Z,Pre-Game,1,Tomoyuki Sugano,608372,R,67.1,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",57.0,69.3,67.2,93.2,50.0,81.7,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,13,27,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 12.0% barrel, 30.2 HR allowed",EV profile; pitcher fly-ball pressure modest,12.05,53.48,93.09,104.5195,0.4887,0.1995,0.3742,75.65,58.26,34.94,21.73,22.2,0.1724,12.01,42.11,90.7,0.5415,0.2385,29.65,L To R,84,Coors Field,
4,592450,Aaron Judge,NYY,MIN,2026-09-14T23:40:00Z,Pre-Game,3,Dean Kremer,665152,R,66.8,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot",89.3,46.2,53.1,96.6,50.0,6.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,25,0,"Last 7 games: 4/25, 0 HR","same-side matchup; pitcher baseline 9.1% barrel, 17.8 HR allowed",lift-pull EV profile; pitcher allows elevated contact,21.79,57.78,94.49,105.6167,0.6163,0.3411,0.4198,76.34,66.37,40.99,34.27,27.8,0.2919,9.05,35.52,87.82,0.4412,0.1966,30.92,R To L,61,Target Field,
5,808959,Munetaka Murakami,CWS,CLE,2026-09-14T22:40:00Z,Pre-Game,4,Gavin Williams,668909,R,64.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",74.5,55.7,33.6,94.9,80.0,19.1,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,24,1,"Last 7 games: 3/24, 1 HR","platoon edge; pitcher baseline 10.8% barrel, 25.8 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,18.7,56.6,93.8,104.2922,0.451,0.25,0.342,74.8,50.4,46.0,38.3,31.0,0.262,10.82,46.47,90.26,0.4022,0.1775,26.07,In From RF,66,Progressive Field,
6,682985,Riley Greene,DET,TOR,2026-09-14T23:07:00Z,Pre-Game,3,José Soriano,667755,R,63.8,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",62.4,36.5,63.9,96.6,80.0,81.7,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.5% barrel, 14.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.84,47.04,90.25,102.61,0.5015,0.2452,0.36,75.6,57.73,38.77,33.94,24.8,0.2112,7.48,40.64,89.44,0.3845,0.1376,17.98,Out To CF,67,Rogers Centre,
7,700250,Ben Rice,NYY,MIN,2026-09-14T23:40:00Z,Pre-Game,1,Dean Kremer,665152,R,63.8,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",63.8,46.2,53.1,93.2,80.0,68.7,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 17.8 HR allowed",lift-pull EV profile; pitcher allows elevated contact,14.7,50.57,92.39,102.4523,0.5215,0.252,0.3798,72.91,27.73,44.82,30.88,34.4,0.2608,9.05,35.52,87.82,0.4412,0.1966,30.92,R To L,61,Target Field,
8,592518,Manny Machado,SD,COL,2026-09-15T00:40:00Z,Pre-Game,3,Tomoyuki Sugano,608372,R,63.7,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",49.5,69.3,67.2,96.6,50.0,53.3,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 12.0% barrel, 30.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.94,46.81,91.22,101.9261,0.4509,0.1946,0.3421,74.64,44.79,39.17,28.36,27.0,0.1899,12.01,42.11,90.7,0.5415,0.2385,29.65,L To R,84,Coors Field,
9,665742,Juan Soto,NYM,BAL,2026-09-14T23:10:00Z,Pre-Game,2,Brandon Young,687064,R,63.1,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",70.4,42.8,36.8,100.0,80.0,57.4,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,31,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.8% barrel, 17.6 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.33,50.05,92.89,103.0188,0.5856,0.2951,0.4178,72.76,32.47,39.88,32.12,30.4,0.2571,7.75,40.03,89.26,0.4173,0.1651,26.94,In From LF,70,Citi Field,
10,800543,Josue De Paula,LAD,CIN,2026-09-14T22:40:00Z,Pre-Game,9,Nick Lodolo,666157,L,62.5,Tier 3,Watch List,"Elite Power, Strong Barrel",90.2,51.5,49.8,44.8,50.0,43.2,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,3,2,7,1,"Last 3 games: 2/7, 1 HR","same-side matchup; pitcher baseline 9.4% barrel, 18.5 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,28.6,57.1,93.5,101.4465,0.78,0.477,0.542,74.7,42.9,57.1,42.9,1.0,0.571,9.39,40.78,89.92,0.4569,0.183,26.19,In From LF,75,Great American Ball Park,
11,682987,Spencer Jones,NYY,MIN,2026-09-14T23:40:00Z,Pre-Game,5,Dean Kremer,665152,R,62.2,Tier 3,Watch List,"Strong Barrel, Platoon Edge",65.6,46.2,53.1,86.4,80.0,45.0,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,23,0,Contact streak: 10/23 over last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 17.8 HR allowed",EV profile; pitcher allows elevated contact,15.0,55.3,94.2,104.4587,0.442,0.197,0.331,77.2,72.5,34.6,35.3,9.0,0.187,9.05,35.52,87.82,0.4412,0.1966,30.92,R To L,61,Target Field,
12,665019,Kody Clemens,MIN,NYY,2026-09-14T23:40:00Z,Pre-Game,3,Will Warren,701542,R,61.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",53.6,50.0,53.1,96.6,80.0,60.7,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.8% barrel, 21.3 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,12.0,47.25,92.06,101.545,0.4629,0.2132,0.3352,72.06,14.49,46.64,33.95,23.9,0.228,8.8,44.53,90.86,0.4204,0.1638,24.31,R To L,61,Target Field,
13,664034,Ty France,SD,COL,2026-09-15T00:40:00Z,Pre-Game,4,Tomoyuki Sugano,608372,R,61.4,Tier 3,Watch List,Premium Lineup Spot,42.7,69.3,67.2,94.9,50.0,56.6,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,24,1,Contact streak: 9/24 over last 7 games,"same-side matchup; pitcher baseline 12.0% barrel, 30.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.1,47.35,91.18,101.0633,0.4299,0.1744,0.3329,71.77,19.81,35.87,25.67,16.1,0.1821,12.01,42.11,90.7,0.5415,0.2385,29.65,L To R,84,Coors Field,
14,624413,Pete Alonso,BAL,NYM,2026-09-14T23:10:00Z,Pre-Game,2,Jonah Tong,804636,R,61.1,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",71.9,40.8,36.8,100.0,50.0,70.6,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 9.0% barrel, 2.3 HR allowed",EV profile; pitcher allows elevated contact,15.4,55.59,93.78,104.1814,0.551,0.2703,0.3923,74.78,48.37,36.71,30.32,35.9,0.2366,8.98,34.64,90.14,0.3786,0.1561,36.04,In From LF,70,Citi Field,
15,545361,Mike Trout,LAA,SEA,2026-09-15T01:38:00Z,Pre-Game,2,Kade Anderson,807739,L,60.9,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",59.6,36.4,66.2,95.5,78.0,44.1,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,1,"Last 7 games: 7/24, 1 HR","platoon edge; pitcher baseline 7.9% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,15.66,46.5,90.27,102.8751,0.4831,0.2355,0.3713,74.56,46.93,35.67,31.49,22.5,0.1923,7.9,38.1,88.4,0.394,0.151,30.2,Out To CF,76,Angel Stadium,
16,691718,Pete Crow-Armstrong,CHC,ATL,2026-09-14T23:40:00Z,Pre-Game,1,Reynaldo López,625643,R,60.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",57.8,41.3,56.8,93.2,80.0,52.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 6.7% barrel, 8.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.38,46.85,90.27,101.8727,0.4974,0.2414,0.3581,74.31,45.16,49.95,35.08,38.0,0.2697,6.67,40.34,88.64,0.4852,0.1769,27.58,R To L,71,Wrigley Field,
17,671277,Luis García Jr.,NYY,MIN,2026-09-14T23:40:00Z,Pre-Game,4,Dean Kremer,665152,R,60.2,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",51.4,46.2,53.1,94.9,80.0,74.9,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,24,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 17.8 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.59,46.71,91.25,101.9759,0.4959,0.2114,0.3488,73.73,39.76,42.06,23.03,25.8,0.2314,9.05,35.52,87.82,0.4412,0.1966,30.92,R To L,61,Target Field,
18,621566,Matt Olson,ATL,CHC,2026-09-14T23:40:00Z,Pre-Game,3,David Peterson,656849,L,59.9,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",66.4,35.5,56.8,96.6,50.0,59.1,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 6.3% barrel, 13.1 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,14.61,52.25,92.95,103.7159,0.5039,0.2559,0.3565,74.6,47.75,38.14,33.34,36.0,0.2442,6.33,42.22,89.55,0.4112,0.137,18.8,R To L,71,Wrigley Field,
19,669257,Will Smith,LAD,CIN,2026-09-14T22:40:00Z,Pre-Game,3,Nick Lodolo,666157,L,59.4,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",50.8,51.5,49.8,96.6,78.0,44.5,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,17,1,"Last 7 games: 5/17, 1 HR","platoon edge; pitcher baseline 9.4% barrel, 18.5 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.34,42.27,90.25,100.2081,0.4897,0.2193,0.3808,69.91,6.73,30.95,39.57,10.0,0.1597,9.39,40.78,89.92,0.4569,0.183,26.19,In From LF,75,Great American Ball Park,
